"","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
3567.3138798874,3494.26594113328,5070.49318633335,5490.27180490184,"Brk1"
734.314799664401,721.662713569217,1040.59473832969,1242.61613959683,"Brms1"
200.989478455956,208.688122633261,177.080108146514,155.727190249999,"Brms1l"
461.561043540805,441.583246948756,399.813466563021,418.586633014279,"Brox"
1540.76753021017,1587.64128209604,1728.97474037687,2082.222683825,"Brpf1"
174.287672997358,183.778778977222,110.698069613031,138.50142036501,"Brpf3"
0,0,0,0,"Brs3"
393.925484413038,419.9337541077,277.397481539462,232.283369186297,"Brsk1"
0,1.57034806960242,0,0.981174989319053,"Brsk2"
1598.88399610302,1765.37708292779,1110.04918663371,1157.77268043573,"Brwd1"
462.05924091045,426.8740677093,301.183012597173,325.275326197583,"Brwd3"
1943.71349399524,2115.71885445722,3284.41263285432,3567.29658642468,"Bscl2"
114.099510933003,120.869527398293,139.046056274046,148.598560106711,"Bsdc1"
14618.1814355647,14677.179965001,19240.6561274716,18135.0567867929,"Bsg"
84.6057961003392,118.577818933935,722.568556792452,1087.30015482218,"Bsn"
0,0,0,0,"Bsnd"
0,0,0,0,"Bsph1"
0,0,0,0,"Bsph2"
0,0,0,0,"Bsph2-ps"
2.81400453177138,6.75257033442738,4.52924804496057,7.2360759859088,"Bspry"
52.376102418907,36.7364479915223,60.6334988650292,82.8063707874011,"Bst1"
517.223956528974,553.696609769009,7155.95359747506,5573.16268243473,"Bst2"
0,0,0,0,"Bsx"
2326.07919404097,2245.49234779904,1535.41508724163,1650.66995441493,"Btaf1"
475.142526853462,447.87139277545,512.33881943635,572.794087865861,"Btbd1"
1120.01164595469,1138.63344320275,936.572566529866,927.828353825723,"Btbd10"
291.955965475633,313.556909510132,199.486319008794,127.174998350746,"Btbd11"
2.91619419964851,5.74186522097763,4.22191731958208,4.98060938152296,"Btbd16"
0,0,3.94133339514244,1.6826015280055,"Btbd17"
4.96337971582409,2.16372785017803,0.639782802031637,0.580546724103335,"Btbd18"
481.265441288639,569.742638486851,265.749708498057,234.726553303134,"Btbd19"
723.08260151304,783.078358815362,1482.38487868233,1588.9390605145,"Btbd2"
430.003345625525,451.012829942814,1061.12495713953,889.707285823847,"Btbd3"
0,0,0,0,"Btbd35f1"
0,0,0,0,"Btbd35f10"
0,0,0,0,"Btbd35f11"
0,0,0,0,"Btbd35f12"
0,0,0,0,"Btbd35f13"
0,0,0,0,"Btbd35f14"
0,0,0,0,"Btbd35f15"
0,0,0,0,"Btbd35f16"
0,0,0,0,"Btbd35f17"
0,0,0,0,"Btbd35f18"
0,0,0,0,"Btbd35f19"
0,0,0,0,"Btbd35f2"
0,0,0,0,"Btbd35f20"
0,0,0,0,"Btbd35f21"
0,0,0,0,"Btbd35f22"
0,0,0,0,"Btbd35f23"
0,0,0,0,"Btbd35f24"
0,0,0,0,"Btbd35f25"
0,0,0,0,"Btbd35f26"
0,0,0,0,"Btbd35f27"
0,0,0,0,"Btbd35f28"
0,0,0,0,"Btbd35f29"
0,0,0,0,"Btbd35f3"
0,0,0,0,"Btbd35f30"
0,0,0,0,"Btbd35f4"
0,0,0,0,"Btbd35f5"
0,0,0,0,"Btbd35f6"
0,0,0,0,"Btbd35f7"
0,0,0,0,"Btbd35f8"
0,0,0,0,"Btbd35f9"
149.321851296703,136.695257742334,222.116875279874,285.638791815763,"Btbd6"
1688.26767807744,1587.9590201701,1305.55907763931,1204.98187401224,"Btbd7"
1038.27164801388,1031.56211757378,1425.78304597232,1513.91564057985,"Btbd9"
11.6197733983702,9.37466146506384,13.5645919445715,9.90964663673346,"Btc"
499.615937577315,438.039249781888,1158.773156587,1081.73836523121,"Btd"
12515.4230995838,12168.8549537297,10089.850029228,10284.4678366093,"Btf3"
879.054976110147,778.21341541006,804.738685235348,768.344631761005,"Btf3l4"
1209.41146098321,1078.42717668697,1799.01688183385,1570.17570119297,"Btg1"
0,0,0,0,"Btg1-ps1"
0,0,0,0,"Btg1-ps2"
3703.93058680171,3990.70855153017,1516.16578305055,1490.7292631797,"Btg2"
1596.42364870539,1567.90114922595,622.559532755699,534.290599447376,"Btg3"
42.7774341592258,28.1333176502483,86.7746804992593,64.4612983450494,"Btg4"
26.0886168898239,39.6496245784961,915.614201682334,1290.51005404082,"Btk"
7.20976242084534,3.8232154125453,1.12926822914851,3.0840603693024,"Btla"
0,0,0,0,"Btn1a1"
0,2.99982993947727,1.18131050003755,2.77959791551523,"Btn2a2"
0,0,0,0,"Btnl1"
15.8646316750026,6.01986490040836,6.90892703490599,4.89719822719071,"Btnl10"
0,1.91687342037544,5.66192654960722,5.12661893003546,"Btnl2"
0,0,0,0,"Btnl4"
0,0,0,0,"Btnl5-ps"
0,0,0,0,"Btnl6"
0.898794124436231,0.958383417754604,0,0,"Btnl7-ps"
1.09965249109877,1.49143275390872,1.58764402031359,1.4630906351664,"Btnl9"
1258.36073385,1213.41838904379,1090.41353112011,1034.81950274307,"Btrc"
148.264151952894,137.705803183234,95.0090716512698,105.144180632486,"Bub1"
209.886565214368,184.303280776494,220.556939554558,247.055059844528,"Bub1b"
4474.90581325313,4422.13883319487,3828.3526832408,3962.92963286272,"Bub3"
171.802991706841,161.857811622614,186.848614799117,148.20632219184,"Bud13"
689.574135138765,709.022204501673,622.047295583016,707.478667305275,"Bud23"
1936.48031878179,1895.95096790599,1577.64420547527,1426.74540046093,"Bud31"
246.815534814454,232.450612138632,142.16119905914,125.234934315477,"Bves"
0,0,0,0,"BX890553.3"
0,0,0,0,"BX890553.4"
4.59499390152838,6.78811786714142,0,0,"BX890553.5"
0,0,0,0,"BX890553.6"
226.49611935793,54.6278548120124,65.2966593148482,41.3521872638109,"BX936338.1"
2513.06513950536,2697.99280668786,1354.63739937375,1434.72474905556,"Bysl"
5852.30685922645,5714.06411346867,4487.47552857157,4377.69701629051,"Bzw1"
802.254207810796,748.970409883964,411.390257425093,428.609244096119,"Bzw2"
0,0,0,1.02526084125151,"C030005K15Rik"
0,0,0.983998312888772,1.50918637098071,"C130026I21Rik"
0,0,3.39693603372042,0,"C130032M10Rik"
17.2110817666033,19.4588517641725,210.663384690871,198.826906379636,"C130050O18Rik"
0,0,0,0,"C130060K24Rik"
7.19035299548985,3.83353367101841,2.26462402248028,1.02526084125151,"C130073F10Rik"
137.517499115376,162.000292468863,242.545971050489,215.350509567039,"C130074G19Rik"
0,0,0,1.02526084125151,"C130079G13Rik"
341.276490461282,378.494795882484,482.399299096397,408.189132300241,"C1d"
1198.99136199793,1103.09931383555,952.274401452959,1033.46292798152,"C1galt1"
647.131769594086,690.036060783315,678.254894732845,753.56671831986,"C1galt1c1"
123.134795047764,159.091647347264,18364.9685103039,23196.5265333154,"C1qa"
209.419030993642,261.638673047007,21885.3265532495,29679.2508325487,"C1qb"
4274.56312002868,4238.52762450737,2763.9296451954,2824.02060464292,"C1qbp"
123.613597224089,184.00518438872,18141.4175957784,25367.2732019181,"C1qc"
4.49397062218116,2.87515025326381,4.52924804496057,2.05052168250302,"C1ql1"
0,0,0,0,"C1ql2"
62.9155887105362,69.0036060783315,31.704736314724,39.9851728088089,"C1ql3"
0,0,0,0,"C1ql4"
341.647535724701,315.618526766057,1227.93917908662,1077.58296758377,"C1qtnf1"
96.8959337192967,90.5536168280994,150.097096763891,156.670599646917,"C1qtnf12"
133.083618115542,143.706690023658,998.31321840699,820.424590624792,"C1qtnf2"
3555.33629765151,3679.79397594447,20286.3820173327,10974.3512168622,"C1qtnf3"
8.08914711992608,6.70868392428222,30.5724243034838,21.5304776662817,"C1qtnf4"
766.253832269698,949.853456815021,2118.39043425215,1903.4336975439,"C1qtnf5"
2966.41843604104,3004.84569811924,8097.93900641852,7198.62534579183,"C1qtnf6"
28.7614119820606,14.3757512664386,339.686701804677,313.057953819629,"C1qtnf7"
0,2.87515025326381,0,0,"C1qtnf9"
1986.06105679239,1914.52385916795,6591.82382429126,6284.16853111187,"C1ra"
1.17275233611696,1.28459292350282,1.54084000551492,2.6883060301663,"C1rb"
188.839842553819,151.585810193929,443.535231858483,351.719951768029,"C1rl"
169.555049330167,145.369707280485,943.965702961517,977.213491553382,"C1s1"
5.43704246790773,8.66188817162654,7.95168581048394,16.4766907527669,"C1s2"
48.0064589809525,38.1006671456507,266.546197859211,229.537544775241,"C2"
643.507681922917,639.029437164207,809.768240108908,812.065252604058,"C2cd2"
97.162198374773,110.741111370412,213.905864989574,294.192698465498,"C2cd2l"
237.512543947969,219.751778331032,232.82943763359,225.073509708363,"C2cd3"
0.898794124436231,0.958383417754604,7.92618407868099,6.15156504750906,"C2cd4a"
0,0.958383417754604,0,0,"C2cd4b"
31.4740522610504,24.3283416659049,38.8221518876284,38.6588731001916,"C2cd4c"
3.34838110980029,5.34676952576599,9.62177118471962,3.99474979951709,"C2cd4d"
518.199142585969,589.87660922352,955.696675336764,1141.10657222204,"C2cd5"
0.952661206836487,0,0,0,"C2cd6"
6.4546282382594,5.84809262050886,271.874965155434,365.53981452722,"C3"
1291.73759607269,1212.41214188705,1306.64286697327,1316.36654717249,"C330007P06Rik"
90.0348587535947,95.2798993865518,84.9090382872298,88.4248195396362,"C330018D20Rik"
24.4627240318362,23.1922936451068,19.3666772712687,22.7642816351006,"C330021F23Rik"
422.795342879546,412.28526891174,268.75732769321,242.598418781703,"C330027C09Rik"
509.616268555343,552.028848626652,10184.7598239763,13712.6855531217,"C3ar1"
0,1.91676683550921,3.39693603372042,16.4041734600242,"C430049E01Rik"
20.1201443099303,18.391311900096,112.999070198038,168.466887071896,"C4b"
36.8394590850155,66.8268382654515,13.1693326925331,16.8643050497213,"C4bp"
0,0.958383417754604,0,0,"C4bp-ps1"
242.445538766198,169.289502028317,121.459645074665,125.625730659531,"C530008M17Rik"
1.79758824887246,0,10.1908081011613,7.17682588876057,"C530025M09Rik"
537.309785520349,598.03076913693,9488.30578831137,11779.7060343465,"C5ar1"
31.6023114151902,23.9976781164126,224.116554506721,289.700554999534,"C5ar2"
3.00104395210945,3.20032676137796,0.94555709171964,0,"C6"
3.59517649774492,0.958383417754604,5.66156005620071,9.22734757126359,"C7"
22.5695442645978,18.9688101945508,29.4109414048349,37.1598931034651,"C730034F03Rik"
303.404671053625,486.46485353846,1248.19114629622,2595.86849578481,"C77080"
20.2072312363018,29.5501490700724,28.3670582482635,64.7366248050531,"C87414"
436.74175792191,420.524243878017,569.611384858022,638.24046866885,"C87436"
0,0,0,0,"C87499"
2.42934592313614,0,0,0,"C87977"
5.48484512744488,8.77381298581519,8.6415652311454,3.91519267598998,"C8a"
0,0,0,0,"C8b"
35.4950382357673,41.3884582816758,72.0567334422794,72.5279219730511,"C8g"
0,0,0.47084928609145,0.433454838999831,"C9"
0,0,1.13224066589003,0,"C920008G01Rik"
27.8104472280352,35.9914387037111,99.9363803826037,118.48901765273,"C920009B18Rik"
0,0,0,0,"CAAA01052029.1"
0,8.64072840612852,0,1.84680543022083,"CAAA01089676.1"
0,0,0,0,"CAAA01090811.1"
0,0,0,0,"CAAA01090811.2"
788.242447130575,873.087293574444,730.341247249891,896.07797525382,"CAAA01118383.1"
379.153772324591,417.689432181878,417.033058611651,537.920701446806,"CAAA01125382.1"
0,0,0,0,"CAAA01125382.3"
0,0,0,0,"CAAA01125382.5"
0,0,0,0,"CAAA01139602.1"
37.7493532263217,51.7527045587486,132.480505315097,179.420647219014,"CAAA01144662.1"
2515.72475429701,2706.474771739,3566.78283540645,4255.85775203502,"CAAA01147332.1"
0,0,0,1.02526084125151,"CAAA01154301.1"
0,0,0,0,"CAAA01165726.1"
60.3253508239431,58.1666942184583,70.1303190674889,74.7885873757033,"CAAA01180111.1"
0,0,0,0,"CAAA01202134.1"
1.87122564350008,3.02711979733975,4.97631570339311,2.11186564963664,"CAAA01216754.4"
1.87122564350008,3.02711979733975,4.97631570339311,2.11186564963664,"CAAA01216754.5"
348.445448182623,396.327800671371,278.41276063384,269.193244432855,"Caap1"
2650.69779788689,2590.06530620715,3354.75196587896,3929.8295719998,"Cab39"
413.014072094612,373.06583148573,373.835461843902,351.233915243128,"Cab39l"
2.09802609146976,2.23656029129359,6.60124961270666,11.9365108551973,"Cabcoco1"
249.91295977345,252.127687700718,428.083839446021,417.154738874636,"Cabin1"
158.272374127243,106.949909322885,349.16329739285,446.498809595729,"Cables1"
149.702875139672,166.220794769881,192.964264318799,202.99575415651,"Cables2"
133.211742583881,122.927035174537,12.9546432930657,9.15882582704687,"Cabp1"
0,0,0,0,"Cabp2"
7.19035299548985,7.66706734203683,5.66156005620071,3.07578252375453,"Cabp4"
0.587303558765476,0.958383417754604,1.48229021253977,0,"Cabp5"
3.61726260001306,5.80593462324354,2.27900274025286,5.17773090798769,"Cabp7"
0,0,0,0,"Cabs1"
17.6530708046496,9.69252387476772,38.5526490110636,34.2643035861149,"Cabyr"
755.588574761463,726.910800608182,628.06677960311,629.068332548618,"Cacfd1"
505.321500859395,610.523181288098,706.471172042486,605.33154128497,"Cachd1"
78.815139397376,63.9045446118516,343.595037828459,349.667042613051,"Cacna1a"
80.980969234839,48.3831183918178,104.804527872439,232.424033387405,"Cacna1b"
3366.32729264047,3013.25132057983,2062.97160233668,2039.85111158221,"Cacna1c"
50.6118284776683,63.4363355243865,614.877756962745,751.923880242675,"Cacna1d"
14.3714833824082,14.6924207205581,36.9088211941503,15.582293248152,"Cacna1e"
5.25288638720335,1.14031562088785,9.44567389967723,20.3942234650581,"Cacna1f"
8357.20833529501,8502.81483137129,10804.9719300558,9803.91705596517,"Cacna1g"
2.24182622840398,9.61074996190924,12.0900698326614,17.6671100421643,"Cacna1h"
0.0880493745313616,0.125534191236383,0.0536405830324403,0.0692696543737562,"Cacna1i"
0,0,6.32844047430534,22.3108580893301,"Cacna1s"
1465.82683535326,1481.94709036826,1277.1562801782,1063.81590899897,"Cacna2d1"
5.11540941791448,11.9307550458379,64.9761009529539,20.6158790920518,"Cacna2d2"
3.30813144422374,5.07246781716682,0.615478176312031,3.09534856682708,"Cacna2d3"
0,0.691117206523294,0,3.33218439354825,"Cacna2d4"
201.888164867673,182.38220148594,268.39465790807,251.486069495865,"Cacnb1"
67.9103459693653,42.9895548565101,61.2838772827292,40.8699178780685,"Cacnb2"
1111.04934284149,1097.48732865632,2062.31128665607,1894.80857776329,"Cacnb3"
239.961394818275,255.047410412016,269.153348047725,172.445586983785,"Cacnb4"
0,0,3.39693603372042,1.02526084125151,"Cacng1"
5.88532830331249,9.09453542102272,5.66378410744087,15.9147781511084,"Cacng2"
0,0,0,0,"Cacng3"
8.92550228910709,11.0119482729496,12.7317547595032,15.0508905501469,"Cacng4"
1.80472905483399,0.962188984344206,0,0,"Cacng5"
0,0,0,0.692799213008563,"Cacng6"
875.806690115191,870.270541193943,648.073327052582,552.919608884533,"Cacng7"
28.7055910586996,21.6490917830243,23.5039029615457,14.3536517775212,"Cacng8"
341.279546603506,360.489719113605,278.577406314011,302.203124446875,"Cactin"
2702.89768025846,2613.16762832189,3388.28846959508,3970.74948202242,"Cacul1"
674.637880939969,571.844517007837,454.428133676018,505.826324712728,"Cacybp"
567.450079187167,526.295101863807,305.989312856671,296.21580286176,"Cad"
65.0425656165764,61.0584508334821,1292.124332146,1788.51310783375,"Cadm1"
5.76717026519741,37.0307082569074,15.0053355749479,18.3604984646634,"Cadm2"
129.677644237893,137.635191473879,47.3542446543791,25.777798249618,"Cadm3"
26.6753316434132,18.8823277805861,29.6626993447746,29.0577397469505,"Cadm4"
13.5058681299899,4.40320780146239,78.6227182897806,77.5060478733754,"Cadps"
6.009153956174,9.77506116705633,37.6900226013415,14.0253204738916,"Cadps2"
57.9982550883815,44.4246410668394,66.0724932995425,42.399652752929,"Cage1"
1.00284439306067,0,0,0,"Calb1"
0,0,0,0,"Calb2"
0.833251974091833,1.93873419134483,5.16778117577841,3.73227393056185,"Calca"
0,0,8.4037508098343,2.59058634041032,"Calcb"
1359.44445895153,1445.91549997815,2033.37028607641,2041.26396034046,"Calcoco1"
0,0,0,0,"Calcoco2"
1.63135731678773,0.958383417754603,0,0,"Calcr"
455.711569766565,345.368318838445,521.878151590259,567.4078534087,"Calcrl"
27428.16237703,27401.2785367117,10913.1382246597,8073.46959476896,"Cald1"
0,0,0,0,"Calhm1"
856.471140010708,845.82978249481,996.356962444962,997.732216021239,"Calhm2"
0,0,0,0,"Calhm3"
19429.5279266134,20437.734920044,30289.9626673056,36950.2443308242,"Calm1"
11412.8943127593,11125.4241307625,12967.1974562587,12302.6511484148,"Calm2"
2353.97646896887,2322.02797614058,3578.99281405905,3792.01427362666,"Calm3"
1.79758824887246,0.958383417754604,0,1.02526084125151,"Calm4"
0,1.48788603456741,0,0,"Calm5"
0,2.85334678932326,0,0,"Calml3"
22.4708545083033,20.6880632635088,84.1159171042551,73.3898035062851,"Calml4"
0.302203787648105,0.821415158524189,43.0574501853855,30.9337615684719,"Caln1"
21986.8822896928,22242.5630870995,18054.88635461,18297.3198978371,"Calr"
0,0,0,0,"Calr-ps"
43.1681731392689,48.7790347730196,69.1986221839405,78.143518229559,"Calr3"
0.914660020696329,2.71181271566958,9.21777354684486,3.12954277629569,"Calr4"
17287.4129277696,16901.543809209,13229.011680943,11230.1038513686,"Calu"
0,1.25708970111394,0,0,"Caly"
2267.93470533671,2327.82185372481,6033.6810360042,7539.30281030222,"Camk1"
74.1136924257195,84.7451925285491,139.713871674974,170.941768067303,"Camk1d"
4.29084222228554,3.35929345474608,42.2559428452474,29.5266500844103,"Camk1g"
45.0817517697437,41.4023391200997,80.7768371319426,85.2250626588406,"Camk2a"
8.2518073525184,6.94134680492235,36.2844464558451,40.6606892793169,"Camk2b"
2540.449671553,2492.9089260574,3892.49692085313,3728.78367741035,"Camk2d"
760.415867992865,733.686852506515,559.415669623014,504.506133856829,"Camk2g"
171.66967776732,155.258113676246,127.951257270136,97.3997799188935,"Camk2n1"
214.811795740259,252.054838869461,175.508361742222,196.85008152029,"Camk2n2"
998.857552368203,816.789276964942,1536.39624034617,1214.30340610305,"Camk4"
356.15974178393,377.317027543908,542.532893818721,450.18476222419,"Camkk1"
396.20617432557,359.017135145362,705.402262646317,821.288852165887,"Camkk2"
72.8023240793347,95.8383417754604,98.5111449778923,146.612300298966,"Camkmt"
0,0,1.13231201124014,0,"Camkv"
918.032490597031,878.466105989307,839.869771188913,818.389013504014,"Caml"
13.4819118665435,24.9179688616197,1.13231201124014,4.10104336500604,"Camp"
204.779888415771,208.993584217557,109.895341197587,128.432642244959,"Camsap1"
2228.08115705956,2222.0577282169,1300.46777824689,1149.28412436182,"Camsap2"
41.158811362993,23.3372665749443,245.664596936278,147.238495693112,"Camsap3"
789.296104743707,797.78276234102,1188.82761188445,559.87161006305,"Camta1"
1121.95814352311,1217.43095122902,2476.60750875887,3058.43204171105,"Camta2"
751.62320350604,658.820952195447,596.486475112642,636.345583808497,"Cand1"
863.224088928114,890.432697413059,1680.44096560546,1448.81211555296,"Cand2"
1833.1041082369,1912.115840685,2719.46852203231,2964.55060384642,"Cant1"
5307.49208371631,5372.326428505,3448.10218664088,3403.02190128558,"Canx"
2968.1930558742,3160.14873146905,5604.57942784875,6329.78887519326,"Cap1"
127.875889468311,71.762226655743,151.505682597569,92.7826101649466,"Cap2"
1641.76863442435,1747.18918669142,6707.04912654567,9343.68322926509,"Capg"
2429.81875993671,2507.03658314328,3645.48786669302,3944.75154767133,"Capn1"
208.640626242557,216.142529447908,269.959233072711,247.658804943376,"Capn10"
5.60208154942296,23.9052218012162,14.1396729908591,30.3384208006101,"Capn11"
9.78717952001342,25.9737117458279,9.65499679820893,4.66345797713987,"Capn12"
0,0,0,0,"Capn13"
1248.60875420454,1161.9740821114,1055.489707318,1334.66743919671,"Capn15"
16221.0732399601,16870.8233816741,12090.4753020214,11953.2738923343,"Capn2"
1.94437938399282,0,20.2793043465763,8.56542298561705,"Capn3"
46.8835408622091,43.5035877731163,114.794637469295,112.003184525661,"Capn5"
612.370562620719,548.172651421051,8459.65490014092,6192.4520007626,"Capn6"
2642.74937735636,2589.03566849353,2986.45046474551,3044.80064082156,"Capn7"
0,0,0,1.08059590371178,"Capn8"
0.31998429452027,0.170029723021443,0.075370076868418,0.0705594183488869,"Capn9"
10676.3302625033,10872.823837241,14342.3805238703,15053.586925303,"Capns1"
26.9638237330869,20.1260517728467,7.92618407868099,6.15156504750906,"Capns2"
3285.93222384877,3139.56675169703,3112.97776447494,3056.60632554065,"Caprin1"
93.7370051575651,110.878985020423,99.1820919547977,96.7918467242284,"Caprin2"
0,0.958383417754604,1.58142320434053,2.20028135415633,"Caps2"
0,0,0,0,"Capsl"
650.393250192158,617.253063576409,908.740053718075,962.872761562125,"Capza1"
1422.44007598432,1366.49152442176,1862.41663391232,2002.03576491319,"Capza2"
0,0,0,0,"Capza3"
5048.59135573681,5095.60425829665,5580.78018326778,6239.422098015,"Capzb"
0,0,0,0,"Car1"
143.199294865966,216.373226893787,319.635498927492,290.207711049662,"Car10"
14.3941399396458,12.0215310983798,54.8583848248273,24.6485556833576,"Car11"
39.6266511785574,46.6350511740138,28.1304454149212,22.3578722483002,"Car12"
527.592151044068,449.481822926909,1481.06411070211,1701.93299647751,"Car13"
2.76964701394258,2.51052054197662,5.9155462890605,2.19584503746841,"Car14"
18.6179507682849,17.2082532643631,31.0738165311409,20.9360176104055,"Car15"
1.4327354493387,1.52970463386458,0.453553079329239,0,"Car2"
3.06556976353271,0.764000860563014,11.742634683569,31.1754795324303,"Car3"
0,0,0,0.698755229892817,"Car4"
5.44731634299662,2.46057320551746,8.33594091380618,6.04547348101256,"Car5a"
502.703842463664,563.678065908185,366.182762533257,337.199170532165,"Car5b"
316.281801595343,238.486650641739,0.792637297795201,2.15923669902089,"Car6"
14.1132309317489,6.17120041496183,21.9973001068484,13.7917548625899,"Car7"
59.3204122127913,70.8737024964439,19.2524075269433,17.4380041297335,"Car8"
43.3667609351519,42.505701497894,77.4604947746131,105.805878124025,"Car9"
97.275338315485,119.797927219325,46.4247924608458,54.3388245863301,"Card10"
0.898794124436231,0.958383417754604,6.95967382347032,9.36764249857426,"Card11"
21.5150748637598,13.5942720122952,87.343008512765,53.1227640814047,"Card14"
784.449585267012,903.276491044287,1484.40424836085,1788.76126936346,"Card19"
328.015361674475,239.616948513904,235.315223128773,255.335088969841,"Card6"
54.2559409561745,63.9670442839301,926.875265316081,1191.37370562232,"Card9"
191.80890779093,190.905414588912,158.256250830069,188.505515929864,"Carf"
4184.78544337509,3945.6645308957,3874.77170246376,4233.30201352749,"Carhsp1"
3054.03203981459,3102.26333475051,2200.56491345066,2251.9097723098,"Carm1"
172.849455475342,178.91218722371,146.217861543602,121.074781205203,"Carmil1"
16.6347790216272,28.7650254632665,13.7964036840516,22.8680984581275,"Carmil2"
54.8264415906101,66.1284558250676,125.686633247656,130.208126838942,"Carmil3"
1829.98794337465,1840.10908539816,1117.45644937359,1039.9536399472,"Carnmt1"
71.0047358304623,82.9001656357732,69.0710326856486,82.0208673001208,"Carns1"
1126.6099083141,1154.81536904741,346.966105900215,341.066794117711,"Cars"
536.030959576649,543.281567992363,573.498708046611,547.148943029988,"Cars2"
0.705981681352394,0,16.2552043873116,7.2745834821058,"Cartpt"
28.6354305033984,26.967991112853,28.0696404090935,27.4613577779475,"Casc1"
1460.9827761397,1259.30000793893,1111.34192314933,1180.43014760947,"Casc3"
2440.19008400901,2308.25411766777,1638.19816419566,1387.48251583296,"Casc4"
89.064703090992,77.7941682722301,114.72250852062,104.368990827621,"Casd1"
410.420032169185,399.457396788612,658.828079027056,497.087687262902,"Cask"
17.0770883642884,25.9102583137314,22.6930755984468,18.4546951425272,"Caskin1"
200.215170769581,228.009759574119,178.012737043657,181.894479941177,"Caskin2"
37.7493532263217,37.3769532924295,775.633727699497,961.694669093917,"Casp1"
459.713720440094,286.457336336361,1132.60815029778,861.370401247619,"Casp12"
62.3520397675162,55.6022946671989,7.03385517689491,2.12265973057271,"Casp14"
0.701854229415934,0.749049571488709,4.43511499282616,0.806847662575908,"Casp16-ps"
133.075912154797,129.000126566557,129.241501263023,124.938288100954,"Casp2"
670.20411268589,672.848901883785,933.074819645972,912.962888011592,"Casp3"
13.9406690654216,9.64396543049413,110.435963169024,121.640649471462,"Casp4"
438.036439357274,453.418153966198,439.367343219637,539.337171694455,"Casp6"
555.454768901591,540.528247613596,809.603088036701,877.623280111293,"Casp7"
917.909703910532,805.754303157526,1616.98226353867,1876.41603169239,"Casp8"
175.227346108341,151.383295280479,125.684473737526,146.911258714602,"Casp8ap2"
130.370317233796,159.760287472167,338.351479196683,416.125332885369,"Casp9"
11.684323617671,12.7466537080491,3.09024338253851,2.81470917891094,"Casq1"
4.10844790053764,2.18426614929539,0,1.89992048640535,"Casq2"
0,0,0,0,"Casr"
433.444218517691,503.733926230813,179.326434218473,231.638885952572,"Cass4"
5455.66983234124,5511.13583836181,3833.16828775308,3788.68892336854,"Cast"
22.2754560608075,13.2530674760829,28.4389930453504,44.3925619358364,"Casz1"
2574.79795120152,2564.94431126097,5480.93732478894,8639.38284682138,"Cat"
30.0725909338536,17.277181068162,43.9590511756134,50.517292787148,"Catip"
0,0,0,0,"Catsper1"
45.2589600519195,43.7715223533091,34.8469279812855,21.0147745765221,"Catsper2"
2.72122931357928,3.86881501384173,3.36634942077014,5.08048616998027,"Catsper3"
0,0,0,0,"Catsper4"
0.898794124436231,0,2.26462402248028,1.02526084125151,"Catsperb"
20.6722648620333,27.7931191148835,7.92618407868099,4.10104336500604,"Catsperd"
0,0,1.3498802303912,0,"Catspere1"
43.7289506017904,58.1947206699282,56.3938671598813,31.1549716201923,"Catsperg1"
9.8462818678066,5.43778972840583,10.7193510678426,7.18159471015971,"Catsperg2"
9.88673536879854,11.5006010130552,11.3231201124014,12.3031300950181,"Catsperz"
1438.30436239079,1369.72900341889,445.455444858564,517.781887073769,"Cav1"
350.176479653909,329.906683088291,364.208822989108,430.922808985762,"Cav2"
87.1830300703144,92.9631915221966,58.8802245844874,52.288302903827,"Cav3"
22531.110030911,23288.2856488949,17819.7560977899,16375.1557290322,"Cavin1"
11629.4971760804,10631.3472531518,2938.34966916817,2751.80009791905,"Cavin2"
3375.87073138248,3657.19112215157,5310.54333271626,5260.6133764615,"Cavin3"
135.717912789871,128.423377979117,53.2186645282867,60.4903896338391,"Cavin4"
130.672409125073,133.515732759563,80.5127130399065,67.4429470596033,"Cbarp"
136.8592638335,147.107339491724,168.433597782299,136.416403052992,"Cbfa2t2"
0,0,0,0,"Cbfa2t2-ps1"
0.559905588570781,0.648161334831856,0.931764445105041,2.6538218565606,"Cbfa2t3"
4007.64289795604,3744.6682761321,4195.188493183,3910.06937747602,"Cbfb"
72.3595929218683,74.0085677961087,73.0297021268955,120.621672986998,"Cbl"
1447.95733446677,1444.28381055619,2304.25494287369,2201.23502616699,"Cblb"
1.92650422621536,0,2.39858627358805,2.1333727138745,"Cblc"
717.138291002893,602.398002224259,705.129265523827,701.130518864323,"Cbll1"
4.70080931123779,11.1111674820261,1.23011252551588,2.22666146492874,"Cbln1"
0,1.21207145115242,6.37081179763739,7.76832715053999,"Cbln2"
8.41541897707367,9.26521005589218,19.3316495270923,13.298886061819,"Cbln3"
0,0,0,0,"Cbln4"
692.970269940334,642.116889895584,1460.68249449978,1533.79021851226,"Cbr1"
178.573696214148,169.143198191692,1656.41866760364,3077.73980615381,"Cbr2"
588.710151505731,566.404599892971,777.898351721977,920.684235443856,"Cbr3"
397.633107549371,313.5291507652,394.287331786214,495.652809716031,"Cbr4"
18.5280800438069,24.7568946408574,10.9632323446273,21.6519998893635,"Cbs"
554.555974777155,555.86238229767,347.619787450723,342.437120978004,"Cbwd1"
