"","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
0,0,0,0,"Gm6473"
0,0,0,0,"Gm6474"
0.8993264,0,0,2.051284,"Gm6477"
0,2.87515,2.276894,0,"Gm6478"
0.8987941,1.916767,0,0,"Gm648"
0,3.164546,2.967052,1.083547,"Gm6480"
0,0,0,0,"Gm6482"
12.1366,10.88415,12.12117,13.52434,"Gm6483"
0,0,0,0,"Gm6485"
0,0,0,0,"Gm6486"
0,0,0,0,"Gm6489"
0,0,0,0,"Gm649"
0,0,0,0,"Gm6490"
0,0,0,0,"Gm6491"
0,0,0,0,"Gm6493"
0,0,0,0,"Gm6494"
0,0,0,0.7730485,"Gm6498"
0,0,1.132312,0,"Gm650"
0,0,0,0,"Gm6500"
3.446115,3.789379,2.942321,1.35982,"Gm6501"
0,0,0,0,"Gm6502"
0.8987941,0,0,0,"Gm6503"
38.4968,27.86758,14.38469,33.25112,"Gm6505"
0,0,0,0,"Gm6506"
0,0,0,0,"Gm6509"
0,0,0,0,"Gm6510"
0,0,0,0,"Gm6517"
0,0,0,0,"Gm6518"
0,0,0,0,"Gm6520"
0,0,0,0,"Gm6522"
0,0,0,0,"Gm6524"
8.987941,13.41737,1.132312,3.075783,"Gm6525"
0,0,0,0,"Gm6526"
0,0,0,0,"Gm6536"
0,0,0,0,"Gm6539"
0,0,0,0,"Gm6541"
0.900293,0,1.134131,0,"Gm6542"
0,0,0,0,"Gm6543"
0.8987941,0.9583834,2.265109,4.101043,"Gm6545"
0,0,0,0,"Gm6546"
367.6083,387.1887,803.9551,681.8054,"Gm6548"
0,0,0,0,"Gm6550"
0.9014201,1.916767,0,1.026122,"Gm6554"
0,0,0,0,"Gm6555"
0,0,0,0,"Gm6558"
4.506996,0.961178,3.402696,1.027289,"Gm6560"
0,0,0,0,"Gm6562"
0,0,3.497942,0,"Gm6563"
0,0,0,0,"Gm6564"
383.1698,391.9731,266.388,242.6403,"Gm6565"
0,0,1.132312,3.075783,"Gm6568"
0,0,0,0,"Gm6569"
0,0,0,0,"Gm6574"
0,0,0,0,"Gm6575"
0,0,0,0,"Gm6576"
0,0,0.7938602,0.7221164,"Gm6578"
0,0,0,0,"Gm6579"
0,0,0,0,"Gm6580"
0,0,0,0,"Gm6581"
0.8987941,1.916767,3.396936,3.075783,"Gm6583"
0,0,0,0,"Gm6584"
0,0,0,0,"Gm6586"
0,0,0,0,"Gm6587"
0,0,0,0,"Gm6588"
0,0,0,0,"Gm6590"
0,0,0,0,"Gm6591"
4.050074,1.916767,11.32312,3.075783,"Gm6592"
0,0,0,0,"Gm6593"
0,0,0,0,"Gm6594"
0,0,0,0,"Gm6605"
0,0,0,0,"Gm6606"
0,0,0,1.025261,"Gm6607"
0,0.9583834,0,0,"Gm6610"
3.595176,4.791917,4.529248,2.050522,"Gm6611"
0,0,0,0,"Gm6612"
0,0,0,0,"Gm6614"
0,0,0,0,"Gm6615"
0,0,0,0,"Gm6619"
0,0,0,0,"Gm6620"
0,0,0,0,"Gm6621"
0,0,0,0,"Gm6623"
0,0,0,0,"Gm6625"
10.80197,10.56108,10.19685,3.07707,"Gm6627"
0,0,0,0,"Gm6630"
0,0,0,0,"Gm6631"
0,0,0,0,"Gm6632"
0,0,0,0,"Gm6633"
0,0,0,0,"Gm6637"
0,0,0,0,"Gm6640"
8.991114,8.625985,6.793872,10.25396,"Gm6641"
0,0,1.76266,0,"Gm6644"
0,0,0,0,"Gm6645"
0,0,0,0,"Gm6647"
0,0,0,0,"Gm6649"
71.44758,89.6456,1.132312,2.050522,"Gm6650"
0,0,0,0,"Gm6651"
0,0,0,1.140197,"Gm6652"
3.000567,3.593502,4.287028,7.499933,"Gm6654"
0,0,0,0,"Gm6655"
0,0,0,0,"Gm6657"
0,0,0,0,"Gm6659"
0,0,0,0,"Gm6660"
0,0,0,0,"Gm6664"
0,0,0,0,"Gm6665"
0,0,0,0,"Gm6667"
0,0,0,0,"Gm6669"
0,0,0,0,"Gm6673"
0,0,0,0,"Gm6676"
0,0,0,0,"Gm6677"
0,0,0,0,"Gm6679"
1.797588,1.916767,0,5.126304,"Gm6680"
0,0,0,0,"Gm6681"
8.645786,3.865837,2.283416,5.50476,"Gm6682"
0,0.9583834,2.264624,2.050522,"Gm6684"
0,3.047313,0,0,"Gm6685"
2.696382,0.9583834,0,0,"Gm6686"
0,0,0,0,"Gm6689"
0,0,0,0,"Gm6693"
0,0,0,0,"Gm6695"
0,0,0,0,"Gm6702"
0.8987941,0,0,2.050522,"Gm6706"
156.7821,128.5238,171.4703,120.6013,"Gm6710"
0,0,0,0,"Gm6713"
0,0,0,0,"Gm6714"
0,0,0,0,"Gm6717"
0,0,0,0,"Gm6719"
0.8987941,0,0,0,"Gm6721"
0,0,0,0,"Gm6722"
15.32198,17.2509,9.084487,7.176826,"Gm6723"
0,0,0,0,"Gm6726"
0,0,0,0,"Gm6727"
0,0.9656883,0,0,"Gm6728"
6.291559,3.833534,0,0,"Gm6729"
0,0,0,1.028271,"Gm6733"
4.199764,5.62912,6.7019,9.861867,"Gm6736"
0,0,0.657009,0,"Gm6740"
290.4571,177.607,285.5079,320.6458,"Gm6741"
0,0,0,0,"Gm6743"
0,0,0,0,"Gm6744"
0.9071288,0,0,0,"Gm6745"
0,0,0,0,"Gm6746"
0,0,0,0,"Gm6749"
0,0,0,0,"Gm6750"
1.798276,0,2.264624,0,"Gm6754"
0,0,0.657009,0,"Gm6755"
0,0,0,0,"Gm6756"
0,0,0,0,"Gm6757"
0,0.958957,0,0,"Gm6758"
0,0,0,0,"Gm6760"
0,0.3307862,0,1.025261,"Gm6762"
0,0,0,0,"Gm6763"
0,0.9588549,0,0,"Gm6767"
0,0,0,2.929246,"Gm6768"
0,0,0,0,"Gm6771"
0,0,0,0,"Gm6773"
0,0,0,0,"Gm6776"
0,0,0,0,"Gm6781"
0,0,0,0,"Gm6783"
1.797588,0,1.132312,0,"Gm6786"
0,0,0,0,"Gm6788"
19.95162,5.390347,14.75881,17.28915,"Gm6793"
0,0,0,0,"Gm6794"
0,0,0,0,"Gm6796"
4.039073,0,1.132312,1.445048,"Gm6797"
0,0,0,0,"Gm6798"
0,0,0,0,"Gm6799"
0,0,0,0,"Gm6801"
16.03928,15.80567,23.25633,7.986958,"Gm6802"
0,0,0,0,"Gm6803"
0.8987941,0.9583834,0,0,"Gm6806"
0.9040406,0.9639405,2.276002,0,"Gm6807"
0,0,0,0,"Gm6808"
0,0.4791917,0,0,"Gm6811"
0,0,0,0,"Gm6812"
0,0,0,0,"Gm6818"
0,0,0,0,"Gm6819"
0,0,0,0,"Gm6820"
0,0,0,0,"Gm6821"
0,0,0,0,"Gm6822"
0,0,0,0,"Gm6823"
0,0,0,0,"Gm6828"
0,0,0,0,"Gm6829"
0,0,0,0,"Gm6831"
0,0,0,0,"Gm6838"
0,0,0,0,"Gm6841"
0,0,0,0,"Gm6842"
0,0,0,0,"Gm6850"
6.084828,0,0.01201678,34.51338,"Gm6851"
19.04322,18.23838,12.81775,9.687631,"Gm6853"
5.392765,4.791917,4.529622,0,"Gm6855"
0,0,0,0,"Gm6858"
0,0,0,0,"Gm6859"
16.71376,10.188,12.63742,25.01172,"Gm6863"
0,0,0,0,"Gm6866"
0,0,0,0,"Gm6867"
0,0,0,0,"Gm6869"
7.115877,1.752783,4.845221,0.6290018,"Gm6871"
0,0,0,0,"Gm6872"
3.634408,0,0,2.327941,"Gm6877"
0,0,0,0,"Gm6880"
0,0,0,0,"Gm6881"
6.557596,7.898661,6.594254,5.210856,"Gm6882"
0,0,0,0,"Gm6884"
0,0,0,0,"Gm6885"
0,0,0,0,"Gm6887"
0,0,0,0,"Gm6888"
0,0,0,0,"Gm6890"
0,0,0,0,"Gm6893"
0,0,0,0,"Gm6897"
0,0,0,0,"Gm6899"
0,0,0,0,"Gm6900"
0.9588023,1.575729,1.534455,1.281862,"Gm6902"
0,0,0,0,"Gm6903"
8.211051,2.920733,14.83683,13.3554,"Gm6904"
0,0,0,0,"Gm6905"
0,0,0,0,"Gm6906"
0,0,0,0,"Gm6909"
0,0,0,0,"Gm6912"
0,0,0,0,"Gm6913"
0,12.98719,0,0,"Gm6916"
0,0,0,0,"Gm6918"
0,0,0,0,"Gm6919"
0,0,0,0,"Gm6921"
0,0,0,0,"Gm6923"
0,0,0,0,"Gm6929"
0,0,0,0,"Gm6931"
5.392765,10.31355,3.396936,4.101043,"Gm6939"
0,0,0,0,"Gm6944"
0,0,0,0,"Gm6946"
0,0,0,0,"Gm6947"
0,0,0,0,"Gm6952"
0,0,0,0,"Gm6954"
0,0,0,0,"Gm6956"
0,0,0,0,"Gm6960"
0,0.9583834,2.264624,4.101043,"Gm6963"
0,0.962027,0,0,"Gm6964"
1.797588,0,0,0,"Gm6967"
0.92867,0.9875675,2.350835,0,"Gm6969"
24.26744,25.87635,13.58774,11.27787,"Gm6970"
0,0,0,0,"Gm6973"
0,0,0,0,"Gm6977"
0.8987941,9.583834,4.529248,13.32863,"Gm6981"
0,0,0,0,"Gm6982"
0,0,0,0,"Gm6983"
0,0,0,0,"Gm6985"
0,0,0,0,"Gm6987"
1.797871,0.958702,0,0,"Gm6988"
0,0,0,0,"Gm6989"
0,0,0,0,"Gm6990"
0,0,0,0,"Gm6991"
0.8988956,1.917037,0,1.025366,"Gm6992"
0,0,0,0,"Gm6993"
0,0.9583834,0,2.050522,"Gm7001"
0,0,0,0,"Gm7002"
0,0,0,0,"Gm7003"
0,0,0,0,"Gm7019"
0,0,0,0,"Gm7023"
2.726247,0,0,1.036826,"Gm7027"
0.8987941,0.9583834,7.926184,1.025261,"Gm7029"
0.9191243,0,5.239488,10.30568,"Gm7030"
0,0,0,0,"Gm7031"
0,0,0,0,"Gm7034"
1.797588,0.9583834,1.132312,2.050522,"Gm7039"
0,0,0,0,"Gm7040"
0,0,0,0,"Gm7041"
0,0.9583834,1.132312,0,"Gm7042"
25.16624,19.16767,18.11699,11.27787,"Gm7045"
0,0,0,0,"Gm7046"
0.8991297,0,0,0,"Gm7047"
0,0,0,0,"Gm7048"
2.793538,0.9896724,1.182151,1.070057,"Gm7049"
0,0,0,0,"Gm7052"
0,0,0,0,"Gm7058"
4.493971,4.791917,7.926184,4.101043,"Gm7061"
6.291559,3.833534,1.132312,2.05168,"Gm7063"
0,0,0,0,"Gm7065"
0,0,0,2.050522,"Gm7067"
0,0,0,0,"Gm7069"
0,0,0,0,"Gm7071"
0,0,0,0,"Gm7073"
0,0,0,0,"Gm7075"
0,0,0,0,"Gm7076"
0,0,1.133586,0,"Gm7079"
0,0,0,0,"Gm7082"
0,0,0,0,"Gm7083"
2.696382,0.9583834,0,0,"Gm7086"
0,0,1.132312,1.025261,"Gm7091"
0,0,0,0,"Gm7093"
0,0,0,0,"Gm7094"
0,0,0,0,"Gm7099"
1.858622,3.865551,2.355584,5.144184,"Gm7102"
0,0,0,0,"Gm7103"
0,0,0,0,"Gm7104"
0,0,0,0,"Gm7108"
0,0,0,0,"Gm7113"
0,0,0,0,"Gm7114"
0.8987941,1.916767,7.926184,12.30313,"Gm7115"
0,0,0,0,"Gm7117"
0,0,0,0,"Gm7118"
0,0,0,0,"Gm7119"
0,0,0,0,"Gm7123"
0,0,0,0,"Gm7125"
0,0,0,0,"Gm7128"
0,0,0,0,"Gm7129"
0,0,0,0,"Gm7132"
0,0,0,0,"Gm7133"
0,0,0,0,"Gm7134"
2.298405,0,0,2.570766,"Gm7135"
0,0,0,0,"Gm7137"
0,0,0,0,"Gm7138"
0,0,0,0,"Gm7142"
8.419407,6.198247,1.146081,4.22018,"Gm7143"
0,0,0,0,"Gm7145"
0,0,0,0,"Gm7146"
6.291559,9.104642,13.02159,8.202087,"Gm715"
0,0,0,0,"Gm7150"
0,0,0,0,"Gm7151"
0,0,0,0,"Gm7152"
6.291559,3.833534,2.264624,3.075783,"Gm7153"
0,0.9583834,0,0,"Gm7155"
0,0,0,0,"Gm7158"
45.86518,50.82634,28.3078,42.03569,"Gm7162"
0,0,0,0,"Gm7164"
0,0,0,0,"Gm7166"
0,0,0,0,"Gm7168"
0,0,0,0,"Gm7171"
0,0.9584467,0,0,"Gm7172"
2.057196,2.647039,5.170892,1.863393,"Gm7173"
0,0,0,0,"Gm7180"
0,0,0,0,"Gm7181"
0,0,0,0,"Gm7182"
0,0,0,0,"Gm7183"
0,0,0,0,"Gm7189"
0,0,0,0,"Gm7190"
0,0,0,0,"Gm7191"
0,0,0,0,"Gm7192"
0,0,0,0,"Gm7195"
0,0,0,0,"Gm7198"
0,0,0,0,"Gm7199"
0,0,0,0,"Gm7200"
0,0,0,0,"Gm7203"
0,0,0,0,"Gm7204"
0,0,0,0,"Gm7205"
1.370657,1.435822,1.784807,3.179204,"Gm7206"
0,0.9583834,0,0,"Gm7207"
0,0,0,0,"Gm7208"
0.8987941,0,0,0,"Gm7209"
0,0,0,0,"Gm7210"
0,0,0,0,"Gm7211"
0,0,0,0,"Gm7212"
0,0,0,0,"Gm7213"
0,0,0,0,"Gm7214"
0,0,0,0,"Gm7219"
0,1.916853,1.132356,0,"Gm7222"
0,0,0,0,"Gm7224"
0,0,0,0,"Gm7229"
0,0,0,0,"Gm7230"
0,0,0,0,"Gm7233"
0,0.9583834,0,0,"Gm7238"
0.8989383,0.9585502,0,0,"Gm7239"
27.60608,46.65918,33.72855,41.08402,"Gm7240"
2.751072,3.875882,0,1.033,"Gm7241"
0,0,0,0,"Gm7242"
0,0,0,0,"Gm7244"
0,0,0,0,"Gm7247"
0,0,0,0,"Gm7251"
0,0,0,0,"Gm7252"
0,0,0,0,"Gm7255"
0,0,0,0,"Gm7257"
0,0,0,0,"Gm7258"
0,0,0,0,"Gm7266"
0,0,0.2836068,0,"Gm7269"
0,0,0,0,"Gm7270"
0,0,0,0,"Gm7271"
0,0,0,0,"Gm7275"
0,0,0,1.025261,"Gm7276"
0.8989149,1.917305,2.264624,1.025261,"Gm7278"
0,0,0,0,"Gm7281"
0,0,0,0,"Gm7284"
5.393527,3.835253,9.06021,11.27885,"Gm7285"
0,0,0,0,"Gm7286"
0,0,0,0,"Gm7287"
0,0,0,0,"Gm7289"
0,0,0,0,"Gm7290"
0,0,0,0,"Gm7291"
0,0,0,0,"Gm7293"
0,0,0,0,"Gm7298"
0,0,0,1.026011,"Gm7299"
0,0,0,0,"Gm7308"
0,0,0,0,"Gm7309"
0,0,0,0,"Gm7312"
0,0,0,0,"Gm7316"
0,0,0,0,"Gm7319"
0,0,0,0,"Gm732"
0,1.443544,1.722708,0,"Gm7324"
0,0,0,0,"Gm7327"
0,0,0,0,"Gm7328"
0,0,0,0,"Gm7329"
38.39662,51.39283,36.57826,52.83585,"Gm7331"
1.921712,0,2.104216,2.12142,"Gm7332"
0,0,0,0,"Gm7333"
0,25.94304,0,0.6137478,"Gm7334"
0,0,0,0,"Gm7335"
344.3341,438.9231,375.5218,438.609,"Gm7336"
0.6092801,1.949537,0.7683657,0,"Gm7337"
3.248895,2.938407,5.444725,7.935756,"Gm7340"
0,0,0,0,"Gm7341"
0,0,0,0,"Gm7343"
0,0,0,0,"Gm7344"
0,0,0,0,"Gm7346"
0,0,0,1.772977,"Gm7347"
0,0,0,0,"Gm7350"
0,0,0,0,"Gm7351"
0,0,0,0,"Gm7352"
0,2.049732,2.627463,0,"Gm7353"
0,0,0,0,"Gm7356"
0,0,0,0,"Gm7357"
0,0,0,1.025261,"Gm7358"
17.88983,36.34047,9.058496,5.841108,"Gm7361"
0,0,0,0,"Gm7363"
0,0,1.132312,0,"Gm7364"
0,0,0,0,"Gm7365"
0,0,0,13.23571,"Gm7367"
0,0,0,0,"Gm7368"
0,0,0,0,"Gm7369"
0,0,0,0,"Gm7370"
0,0,0,0,"Gm7375"
0,0,0,0,"Gm7380"
0,0,0,0,"Gm7381"
0,0,0,0,"Gm7384"
0,0,0,0,"Gm7386"
0.8995068,0,0,1.027639,"Gm7389"
0,0,0,0,"Gm7390"
0,0,0,0,"Gm7391"
0,0,0,0,"Gm7392"
2.696382,0.9583834,7.926548,4.101043,"Gm7393"
0,0,0,0,"Gm7394"
0,0,0,0,"Gm7395"
0,0,0,0,"Gm7397"
0,0,0,0,"Gm7398"
0.9060365,0,0,0,"Gm7399"
0,0,0,0,"Gm7405"
0,0,0,0,"Gm7407"
0,0,0,0,"Gm7408"
0,0,0,0,"Gm7412"
0,0,0,0,"Gm7413"
0,0,0,0,"Gm7415"
0,0,0,0,"Gm7416"
0,0,0,0,"Gm7417"
0.6828992,0,0,0.2807212,"Gm7418"
0,0,0,0,"Gm7419"
0,0.9583834,2.264624,0,"Gm7420"
0,0,0,0,"Gm7421"
0,0,0,0,"Gm7422"
0,0,0,0,"Gm7424"
0,0,0,0,"Gm7426"
0,0,0,0,"Gm7429"
0,0,0,0,"Gm7430"
4.693774,4.853475,4.590885,3.118541,"Gm7432"
0,0,0,0,"Gm7434"
25.87766,17.16698,3.73119,31.16979,"Gm7435"
0,0,0,0,"Gm7436"
0,0,0,0,"Gm7438"
0,0,0,0,"Gm7439"
0,0,0,0,"Gm7441"
0,0,0,0,"Gm7442"
0,0,2.264624,0,"Gm7443"
0,2.877246,0,0,"Gm7444"
0,0,0,0,"Gm7445"
3.414981,1.206608,7.17574,2.64744,"Gm7446"
0,0,0,0,"Gm7449"
1.832606,4.875472,1.132312,0,"Gm7451"
0,0,0,0,"Gm7452"
0,0,0,0,"Gm7456"
0,0,0,0,"Gm7463"
0,0,0,0,"Gm7468"
0,0,0,0,"Gm7470"
0.9002484,2.881085,2.268987,1.027213,"Gm7476"
0,0,0,0,"Gm7478"
0,0,0,0,"Gm7481"
0,0,0,0,"Gm7482"
0,0,0,0,"Gm7485"
549.2706,497.4638,452.4131,384.1823,"Gm7488"
0,0,0,0,"Gm7489"
0,0,0,0,"Gm7492"
0,0,0,0,"Gm7493"
0,0,0,0,"Gm7494"
0,0,0,0,"Gm7495"
5.200304,0,2.690741,1.754773,"Gm7496"
6.291559,1.916767,3.396936,2.050522,"Gm7497"
0,0,0,0,"Gm7498"
0,0,0,0,"Gm7499"
0.8987941,0,1.132312,0,"Gm7502"
0.8987941,0.9583834,2.264624,1.025261,"Gm7504"
0,0,0,0,"Gm7506"
0,0,1.132312,1.025279,"Gm7507"
0,0,0,0,"Gm7512"
0,0,0,0,"Gm7514"
0,0,0,0,"Gm7516"
3.595176,1.916767,4.529248,0,"Gm7525"
0,0,0,0,"Gm7529"
0,0,1.132312,0,"Gm7530"
0,0,0,0,"Gm7534"
2.696382,4.796858,3.396936,5.126304,"Gm7535"
16915.14,17643.21,15544.94,15834.56,"Gm7536"
0,1.916767,0,0,"Gm7537"
0,0,0,0,"Gm7539"
0,0,0,0,"Gm7540"
0,1.916767,1.132312,1.025261,"Gm7541"
1.797588,2.87515,2.264624,1.025261,"Gm7542"
0.8987941,0,0,0,"Gm7544"
0,0,0,0,"Gm7545"
0,0,0,0,"Gm7546"
2.240522,0,1.433127,0,"Gm7551"
0,0,0,0,"Gm7553"
0,0,0,0,"Gm7554"
0,0,0,0,"Gm7556"
0,0,0,0,"Gm7557"
0,0,0,0,"Gm7558"
0,0,0,0,"Gm7560"
0,0,0,0,"Gm7561"
1.797588,0.9583834,0,0,"Gm7565"
0,0,0,0,"Gm7570"
0,0,0,0,"Gm7571"
0,0,0,0,"Gm7572"
0,0,0,0,"Gm7577"
0,0,0,0,"Gm7579"
0,0,0,1.037811,"Gm7582"
1.797588,2.87515,3.396936,1.025261,"Gm7583"
0,0,0,0,"Gm7584"
0,0,0,0,"Gm7587"
0,0,0,0,"Gm7588"
0,0,0,0,"Gm7589"
0,0,0,0,"Gm7592"
0,0,0,0,"Gm7593"
0,0,0,0,"Gm7594"
0,0.9583834,0,0,"Gm7599"
1.008235,2.047456,0,1.491194,"Gm7600"
0.5259214,0.5519375,2.739266,2.904165,"Gm7609"
0,0,0,0,"Gm7611"
0,0,0,0,"Gm7613"
0,0,0,0,"Gm7614"
0,0,0,0,"Gm7618"
0,0,0,0,"Gm7619"
0,0,0,0,"Gm7624"
0,0,0,0,"Gm7626"
0,0,0,0,"Gm7627"
0,0,0,0,"Gm7631"
0,0,0,0,"Gm7634"
13.52527,12.45898,17.13856,11.32022,"Gm7638"
0,0,0,0,"Gm7639"
0,0,0,1.025261,"Gm7642"
0,6.492526,0,6.169175,"Gm7645"
0,0,0,0,"Gm7646"
0,0,0,0,"Gm7647"
0,0,0,0,"Gm7648"
0,0.5371855,1.90603,1.153006,"Gm765"
0,0,0,0,"Gm7651"
0,0,0,0,"Gm7652"
0,0,0,1.025261,"Gm7653"
1.797588,0,0,0,"Gm7654"
0,0,0,0,"Gm7656"
0,0,0,0,"Gm7657"
0,0,2.264624,0,"Gm7658"
0,0,0,0,"Gm7663"
1.797588,0,2.276815,2.060589,"Gm7664"
0,0.9607175,0,1.027357,"Gm7665"
0,5.724194,17.47033,36.36172,"Gm7666"
0,0,1.132312,0,"Gm7669"
0,0,0,0,"Gm7670"
0,0,0,0,"Gm7672"
0,0,0,0,"Gm7675"
0,0,0,0,"Gm7676"
3.595176,0.9583834,4.529248,5.126304,"Gm7678"
0,0,0,0,"Gm7680"
0,0,0,0,"Gm7682"
0,0,0,0,"Gm7684"
0,0,0,0,"Gm7688"
0,0,0,0,"Gm7690"
0,0,0,0,"Gm7692"
0,0,0,0,"Gm7693"
26.96382,34.5018,70.20334,74.84404,"Gm7694"
0,0,0,1.025261,"Gm7695"
0,0,0,0,"Gm7696"
0,0.8956303,0,0,"Gm7697"
0,0,0,0,"Gm7700"
0,0,0,0,"Gm7701"
0,0,0,0,"Gm7707"
0,0,0,0,"Gm7709"
0,0,0,0,"Gm7712"
0,0,0,0,"Gm7713"
0,0,0,0,"Gm7714"
0,0,0,0,"Gm7719"
0,0,0,0,"Gm7721"
0,0,0,0,"Gm7722"
0,0,0,0,"Gm7726"
0,0,0,0,"Gm7727"
9.713054,16.46383,10.99566,12.54979,"Gm7729"
0,1.573591,0,0,"Gm773"
2.699776,2.87779,6.806574,4.106039,"Gm7730"
0,0,0,0,"Gm7731"
0,0,0,0,"Gm7732"
0,0,0,0,"Gm7733"
0,0,0,0,"Gm7734"
0,0,0,0,"Gm7735"
0,0,0,0,"Gm7736"
0,0,0,0,"Gm7739"
0,0,0,0,"Gm7740"
0,0,0,0,"Gm7741"
0,0,0,0,"Gm7742"
0,0,0,0,"Gm7745"
0,0,0,0,"Gm7746"
0,0,0,0,"Gm7751"
0,0,0,0,"Gm7753"
0,0,0,0,"Gm7754"
7.140814,1.916767,3.019499,0,"Gm7760"
0,0,0,0,"Gm7761"
0,0,0,0,"Gm7763"
0.8987941,0,0,1.025261,"Gm7765"
0,0,0,0,"Gm7768"
0,0,0,0,"Gm7769"
0,0,0,0,"Gm7774"
0,0,0,0,"Gm7775"
0,0,0,0,"Gm7776"
0,0,0,0,"Gm7780"
0,0,0,0,"Gm7781"
0,0,0,0,"Gm7783"
0,0,0,0,"Gm7784"
0.8987941,0,0,3.075783,"Gm7785"
0,0,0,0,"Gm7786"
0,0,0,0,"Gm7787"
0,0,0,0,"Gm7789"
0,0,0,0,"Gm7790"
0,0,0,0,"Gm7791"
0,0,0,0,"Gm7792"
0,0,0,1.025261,"Gm7799"
0,0,0,0,"Gm7802"
7.473985,4.981131,2.34399,1.068005,"Gm7803"
0,0,1.274066,1.151525,"Gm7804"
0,0.9583834,0,0,"Gm7805"
1.090463,1.082459,4.529248,7.270031,"Gm7807"
0,0,1.060837,0,"Gm7808"
0.9210731,0,1.163735,0,"Gm7809"
0,0,0,0,"Gm7812"
0,0,1.132312,0,"Gm7815"
0.9805723,1.040974,1.232939,3.378239,"Gm7816"
0,0,0,0,"Gm7820"
0,0,0,0,"Gm7821"
0,0,0,0,"Gm7822"
0,0,0,0,"Gm7823"
0,0,0,0,"Gm7824"
0,0,0,0,"Gm7825"
0.8987941,0.9584498,0,0,"Gm7831"
0,0,0,0,"Gm7832"
0,0,0,0,"Gm7833"
0,0,0,0,"Gm7834"
0,0,0,0,"Gm7836"
0,0,0,0,"Gm7837"
0,0,0,0,"Gm7838"
0,0,0,0,"Gm7839"
0,0,0,0,"Gm7840"
0,0,0,0,"Gm7841"
18.37885,17.44508,21.24909,27.75138,"Gm7842"
0,0,0,0,"Gm7846"
0,0,0,0,"Gm7847"
0,0,0,0,"Gm7848"
0,0,0,0,"Gm7849"
0,0,0,0,"Gm7850"
0,0,0,0,"Gm7851"
0,0,0,0,"Gm7853"
0.8987941,0,0,0,"Gm7855"
0,0,0,0,"Gm7856"
0,0,0,0,"Gm7857"
0,0,0,0,"Gm7858"
5.392765,2.875184,1.132312,0,"Gm7860"
0,0,0,0,"Gm7861"
0,0,0,0,"Gm7862"
0,0,0,0,"Gm7863"
1.967027,2.875354,1.132312,4.101043,"Gm7867"
0,0,0,0,"Gm7868"
0,0,0,0,"Gm7869"
0,0,0,0,"Gm7870"
0,0,0,0,"Gm7871"
0,0,0,0,"Gm7876"
0,0,0,0,"Gm7879"
0,0,0,0,"Gm7880"
1.076175,1.961567,0,1.312353,"Gm7882"
420.7669,440.8168,388.6863,379.4728,"Gm7887"
0,0,1.213815,0,"Gm7889"
13.48191,12.45898,10.19081,7.176826,"Gm7890"
0,0,0,0,"Gm7891"
0,0,0,0,"Gm7893"
0,0,0,0,"Gm7895"
0,0,0,0,"Gm7897"
0,0,0,0,"Gm7899"
0.9671941,1.0262,0,0,"Gm7901"
9.846694,5.976876,11.51405,6.265943,"Gm7902"
0,0,0,0,"Gm7903"
0,0.9583834,1.132312,0,"Gm7904"
0,0,0,0,"Gm7905"
0,0,0,0,"Gm7909"
0,0,0,0,"Gm7910"
0,0,0,0,"Gm7916"
0,0,0,0,"Gm7919"
0,0,0,0,"Gm7924"
0,0,0,0,"Gm7925"
0,0,0,0,"Gm7927"
0.8987941,0.9583834,0,0,"Gm7928"
0,0,0,0,"Gm7929"
0,0,0,0,"Gm7931"
0,0,0,0,"Gm7933"
2.163097,1.188267,2.752994,0,"Gm7935"
0,0,0,0,"Gm7936"
0,0,0,0,"Gm7939"
0,0,0,0,"Gm7940"
0,0,0,0,"Gm7942"
0,0,0,0,"Gm7943"
0,0,0,1.025261,"Gm7945"
0,0,0,0,"Gm7946"
0,0,0,0,"Gm7948"
0,0,0,0,"Gm7950"
0,0,0,0,"Gm7951"
0,0,0,0,"Gm7952"
0,0,0,0,"Gm7953"
0,0,0,0,"Gm7954"
0,0,0,1.025261,"Gm7957"
0,0,0,0,"Gm7958"
0.8987941,0.9583834,0,0,"Gm7959"
0,0,0,0,"Gm7961"
0,1.410787,1.705286,1.565268,"Gm7964"
0,0,0,0,"Gm7965"
0,0,0,0,"Gm7970"
0,0,0,0,"Gm7971"
7.86562,8.810545,7.816662,6.513759,"Gm7972"
0,0,0,0,"Gm7973"
0,0,0,0,"Gm7974"
0,0,0,0,"Gm7977"
0,0,0,0,"Gm7978"
0,0,0,0,"Gm7979"
0,0,0,0,"Gm7980"
0,0,0,0,"Gm7982"
0,0,0,0,"Gm7984"
0,0,0,0,"Gm7985"
0,0,0,0,"Gm7986"
0,0,0,0,"Gm7988"
0,0,0,0,"Gm7990"
0,0,0,0,"Gm7991"
0,0,0,0,"Gm7993"
0,0,0,0,"Gm7995"
1.797588,2.87515,7.926184,5.126304,"Gm7997"
0,0,0,0,"Gm8000"
0.8987941,0,0,0,"Gm8004"
0,0,0,0,"Gm8005"
0,0,0,0,"Gm8009"
0,0.9610098,0,0,"Gm8010"
0,0,0,0,"Gm8011"
0,0,0,0,"Gm8018"
0,0,0,0,"Gm8019"
0,0,0,0,"Gm8020"
0,0,0,0,"Gm8022"
0,0,0,0,"Gm8023"
