"","X","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
        "python_abi 3.8.* *_cp38",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "3d95bc61b0e250b80b2099b0021febda",
      "name": "meld",
      "sha256": "c8a469a642205f506c277b6bfe81d7f6026889d139c9bf04cb150bb1dcf406c8",
      "size": 576251,
      "subdir": "linux-64",
      "timestamp": 1655739215621,
      "version": "0.6.1"
    },
    "meld-0.6.1-py38h5796a09_1.tar.bz2": {
      "build": "py38h5796a09_1",
      "build_number": 1,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit 11.1|11.1.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "e623d7ac10e9786eb699cabca4400d0a",
      "name": "meld",
      "sha256": "591b655facc4ced4c24ce2854e2fac6ea5e2e98a2a9aab97c0b483acad454f1a",
      "size": 565399,
      "subdir": "linux-64",
      "timestamp": 1658167072585,
      "version": "0.6.1"
    },
    "meld-0.6.1-py38h7568acd_0.tar.bz2": {
      "build": "py38h7568acd_0",
      "build_number": 0,
      "depends": [
        "ambertools",
        "cudatoolkit 10.2|10.2.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=7.5.0",
        "libstdcxx-ng >=7.5.0",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "460c0519f6de2a7e373d057dc5771ac9",
      "name": "meld",
      "sha256": "3c20f03058ca45d474c4e3b5b10af85ce1afcf4ef33cc2c50e7590c6737c6dbe",
      "size": 589393,
      "subdir": "linux-64",
      "timestamp": 1655739083896,
      "version": "0.6.1"
    },
    "meld-0.6.1-py38h7568acd_1.tar.bz2": {
      "build": "py38h7568acd_1",
      "build_number": 1,
      "depends": [
        "ambertools",
        "cudatoolkit 10.2|10.2.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=7.5.0",
        "libstdcxx-ng >=7.5.0",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "52a2ce5b4178d97a421d4635f0305be8",
      "name": "meld",
      "sha256": "ea181fb066f979ad808bb9e84eceb7c77a06d5421123571ec0c74d69dda412d5",
      "size": 575890,
      "subdir": "linux-64",
      "timestamp": 1658167126903,
      "version": "0.6.1"
    },
    "meld-0.6.1-py38h8c4a270_0.tar.bz2": {
      "build": "py38h8c4a270_0",
      "build_number": 0,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit 11.0|11.0.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "c541ff5779d365617e1faf6281e17b1f",
      "name": "meld",
      "sha256": "1dfdbef60bd9137fa6473ca114d85373d192d82b7423898faec4f3d77329e9ed",
      "size": 590148,
      "subdir": "linux-64",
      "timestamp": 1655739211474,
      "version": "0.6.1"
    },
    "meld-0.6.1-py38h8c4a270_1.tar.bz2": {
      "build": "py38h8c4a270_1",
      "build_number": 1,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit 11.0|11.0.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "2dbceda287b0f99fff3f826bdafb633e",
      "name": "meld",
      "sha256": "ba463e73487a4effb315d910db2c9157bf0db8a8c73b5d756b6105b070eee99a",
      "size": 619947,
      "subdir": "linux-64",
      "timestamp": 1658167090399,
      "version": "0.6.1"
    },
    "meld-0.6.1-py39h28d8f52_0.tar.bz2": {
      "build": "py39h28d8f52_0",
      "build_number": 0,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit 11.1|11.1.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "fe5ef9c7a175657fcd50b40350d8743e",
      "name": "meld",
      "sha256": "54f121f045a4d99c278267ac117d34f994e4e8d9717abe644a18a4cc1eb37e6d",
      "size": 619591,
      "subdir": "linux-64",
      "timestamp": 1655739144903,
      "version": "0.6.1"
    },
    "meld-0.6.1-py39h28d8f52_1.tar.bz2": {
      "build": "py39h28d8f52_1",
      "build_number": 1,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit 11.1|11.1.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "17ac8e64b98346c10aeed76cc20b4eac",
      "name": "meld",
      "sha256": "d391e53bfc0bdc4b11d63bb89559a71547e81557b16e5444e11bae2c14e29a17",
      "size": 574424,
      "subdir": "linux-64",
      "timestamp": 1658167088740,
      "version": "0.6.1"
    },
    "meld-0.6.1-py39h61aae30_0.tar.bz2": {
      "build": "py39h61aae30_0",
      "build_number": 0,
      "depends": [
        "ambertools",
        "cudatoolkit 10.2|10.2.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=7.5.0",
        "libstdcxx-ng >=7.5.0",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "e26d3832e9548562914c7cc409be1e0b",
      "name": "meld",
      "sha256": "5827ecb20eddebd5aab1e65b0f0c467c183243b018426d0b631e216284a4dd0e",
      "size": 614691,
      "subdir": "linux-64",
      "timestamp": 1655739078561,
      "version": "0.6.1"
    },
    "meld-0.6.1-py39h61aae30_1.tar.bz2": {
      "build": "py39h61aae30_1",
      "build_number": 1,
      "depends": [
        "ambertools",
        "cudatoolkit 10.2|10.2.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=7.5.0",
        "libstdcxx-ng >=7.5.0",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "c11ae2883a5a0030c5cf6f0e662dda5f",
      "name": "meld",
      "sha256": "06037580b1b3705cf5a5bbaa8fe4c0da901b4f9fb1a56800fc5022763f148b07",
      "size": 606166,
      "subdir": "linux-64",
      "timestamp": 1658166993870,
      "version": "0.6.1"
    },
    "meld-0.6.1-py39h69378ad_0.tar.bz2": {
      "build": "py39h69378ad_0",
      "build_number": 0,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit 11.0|11.0.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "4e35b9680e2c2578fda3330e31c0eee6",
      "name": "meld",
      "sha256": "1fa5534d40ad6792124900fc7462871b9fc26ddf83640be625e8212391612433",
      "size": 585325,
      "subdir": "linux-64",
      "timestamp": 1655739133327,
      "version": "0.6.1"
    },
    "meld-0.6.1-py39h69378ad_1.tar.bz2": {
      "build": "py39h69378ad_1",
      "build_number": 1,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit 11.0|11.0.*",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "ca81d98f631bfa512f85580666d8d00b",
      "name": "meld",
      "sha256": "ae1f6a012bd730194d46473bd302c77c80a786fed43a67382718a2dd25b8aca1",
      "size": 585678,
      "subdir": "linux-64",
      "timestamp": 1658167015040,
      "version": "0.6.1"
    },
    "meld-0.6.1-py39h7a41cc0_0.tar.bz2": {
      "build": "py39h7a41cc0_0",
      "build_number": 0,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit >=11.2,<12",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "5cc79784ee25069c1bd5dfe617899efa",
      "name": "meld",
      "sha256": "757738828313c3a193ffeef5d57c2fdee7c1f49adb2740ec3628b50f166ae375",
      "size": 605789,
      "subdir": "linux-64",
      "timestamp": 1655739691788,
      "version": "0.6.1"
    },
    "meld-0.6.1-py39h7a41cc0_1.tar.bz2": {
      "build": "py39h7a41cc0_1",
      "build_number": 1,
      "depends": [
        "__glibc >=2.17",
        "ambertools",
        "cudatoolkit >=11.2,<12",
        "hdf4 >=4.2.15,<4.3.0a0",
        "libgcc-ng >=12",
        "libstdcxx-ng >=12",
        "netcdf4",
        "numpy >=1.19.5,<2.0a0",
        "openmm >=7.7,<7.8.0a0",
        "openmm >=7.7.0",
        "parmed",
        "progressbar",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39",
        "scipy"
      ],
      "license": "LGPL-3.0-or-later",
      "license_family": "LGPL",
      "md5": "7437ead4995bb8ca98e637e91796b8e5",
      "name": "meld",
      "sha256": "47037feec877e5371c019ada2285af30e3b97d594d20220f83b01eaa7bebf5bf",
      "size": 580392,
      "subdir": "linux-64",
      "timestamp": 1658167670876,
      "version": "0.6.1"
    },
    "memory-allocator-0.1.2-py310h5764c6d_1.tar.bz2": {
      "build": "py310h5764c6d_1",
      "build_number": 1,
      "depends": [
        "cython",
        "libgcc-ng >=10.3.0",
        "python >=3.10,<3.11.0a0",
        "python_abi 3.10.* *_cp310"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "00446598a367c927d699a69f5cad282a",
      "name": "memory-allocator",
      "sha256": "531fa419e64d68fd63d2a1b1a1617001a8b196217affcfcf44d15a88568c5f37",
      "size": 64831,
      "subdir": "linux-64",
      "timestamp": 1649538596293,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py310h6acc77f_0.tar.bz2": {
      "build": "py310h6acc77f_0",
      "build_number": 0,
      "depends": [
        "cython",
        "libgcc-ng >=9.4.0",
        "python >=3.10,<3.11.0a0",
        "python_abi 3.10.* *_cp310"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "136c4cf3c440475c4ea648e50cf74476",
      "name": "memory-allocator",
      "sha256": "1c93f156f8013a22b6c91dd3d145ce1f4ddba4e93394da26a99507c77a849617",
      "size": 267754,
      "subdir": "linux-64",
      "timestamp": 1636307575672,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py37h540881e_1.tar.bz2": {
      "build": "py37h540881e_1",
      "build_number": 1,
      "depends": [
        "cython",
        "libgcc-ng >=10.3.0",
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7.* *_cp37m"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "c01df90e54f7fe9abe8b4230d3681184",
      "name": "memory-allocator",
      "sha256": "986026cf77250d0c3b19f5883fedfaaa5ed294a935f5c68a0200f6cd537068ae",
      "size": 58328,
      "subdir": "linux-64",
      "timestamp": 1649538601269,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py37h5e8e339_0.tar.bz2": {
      "build": "py37h5e8e339_0",
      "build_number": 0,
      "depends": [
        "cython",
        "libgcc-ng >=9.4.0",
        "python >=3.7,<3.8.0a0",
        "python_abi 3.7.* *_cp37m"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "3e0222795e9eb056495ce63f8b7c9b1d",
      "name": "memory-allocator",
      "sha256": "de82cb1f39bce308bb69c9aeceeb82c1d044c490dfddc36eb82ea1d0c17e57e8",
      "size": 66769,
      "subdir": "linux-64",
      "timestamp": 1636307597562,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py38h0a891b7_1.tar.bz2": {
      "build": "py38h0a891b7_1",
      "build_number": 1,
      "depends": [
        "cython",
        "libgcc-ng >=10.3.0",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "7bfeb399de1f58339cce4101f3454b86",
      "name": "memory-allocator",
      "sha256": "7c30f36edfbd138f8fd090234e4b1e7b44c8cb4247aeb949e2a4572a4cc57360",
      "size": 65100,
      "subdir": "linux-64",
      "timestamp": 1649538620950,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py38h497a2fe_0.tar.bz2": {
      "build": "py38h497a2fe_0",
      "build_number": 0,
      "depends": [
        "cython",
        "libgcc-ng >=9.4.0",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8.* *_cp38"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "5f542fae5e9f4b03d93765b82da442ef",
      "name": "memory-allocator",
      "sha256": "43a3bc4496fbaf1dd9739b6687dc4abefc9a9fa454d2d5d997a5cad2ac788e43",
      "size": 67477,
      "subdir": "linux-64",
      "timestamp": 1636307585965,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py38h50598f1_1.tar.bz2": {
      "build": "py38h50598f1_1",
      "build_number": 1,
      "depends": [
        "cython",
        "libgcc-ng >=10.3.0",
        "pypy3.8 >=7.3.8",
        "python >=3.8,<3.9.0a0",
        "python_abi 3.8 *_pypy38_pp73"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "1f3195c299b7474d2ce0167b42bcd018",
      "name": "memory-allocator",
      "sha256": "e2a7ff2170d5ecd8bd560e68e3b777889f613455c82a5426e74effc06a06650c",
      "size": 59002,
      "subdir": "linux-64",
      "timestamp": 1649538591252,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py39h3811e60_0.tar.bz2": {
      "build": "py39h3811e60_0",
      "build_number": 0,
      "depends": [
        "cython",
        "libgcc-ng >=9.4.0",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "52d48ca854244fc0ab171cbe7c7d9afa",
      "name": "memory-allocator",
      "sha256": "5c24df9be2aa0389aa2e02ef869812c0219513912fa9c6c7bb42ffd420aa0830",
      "size": 69006,
      "subdir": "linux-64",
      "timestamp": 1636307680963,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py39h4d8b378_1.tar.bz2": {
      "build": "py39h4d8b378_1",
      "build_number": 1,
      "depends": [
        "cython",
        "libgcc-ng >=10.3.0",
        "pypy3.9 >=7.3.8",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9 *_pypy39_pp73"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "147439ed856cddf7a114b70fb557ea55",
      "name": "memory-allocator",
      "sha256": "b5998974fa7dc319358f30bc6f0295a02c876dea0d125761fa3346ef584a5d3f",
      "size": 58994,
      "subdir": "linux-64",
      "timestamp": 1649538587726,
      "version": "0.1.2"
    },
    "memory-allocator-0.1.2-py39hb9d737c_1.tar.bz2": {
      "build": "py39hb9d737c_1",
      "build_number": 1,
      "depends": [
        "cython",
        "libgcc-ng >=10.3.0",
        "python >=3.9,<3.10.0a0",
        "python_abi 3.9.* *_cp39"
      ],
      "license": "GPL-3.0-only",
      "license_family": "GPL",
      "md5": "16d6424b4933a78237d77d6e33571775",
      "name": "memory-allocator",
      "sha256": "67e5230181e88ba48fe6c94a68dcfe8aa6ad1faac2bdee3d947bba250d1d2c2a",
      "size": 64820,
      "subdir": "linux-64",
      "timestamp": 1649538594109,
      "version": "0.1.2"
    },
    "memory_profiler-0.52.0-py27_0.tar.bz2": {
      "arch": "x86_64",
      "build": "py27_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp27mu"
      ],
      "depends": [
        "psutil",
        "python 2.7*"
      ],
      "license": "BSD 3-Clause",
      "license_family": "BSD",
      "md5": "de2d9cf66e53dbb564b02428f48b4419",
      "name": "memory_profiler",
      "platform": "linux",
      "sha256": "2103b6e62b18215c33dea68b8a16b53bf5c5807cfdea9ca76a9ed5a30ad0e2b2",
      "size": 38461,
      "subdir": "linux-64",
      "version": "0.52.0"
    },
    "memory_profiler-0.52.0-py35_0.tar.bz2": {
      "arch": "x86_64",
      "build": "py35_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp35m"
      ],
      "depends": [
        "psutil",
        "python 3.5*"
      ],
      "license": "BSD 3-Clause",
      "license_family": "BSD",
      "md5": "22fdcb594c5324c82fe471894c805813",
      "name": "memory_profiler",
      "platform": "linux",
      "sha256": "641e81250cbbf8ec31ce4dbfaeb5ce4ed6161c5019ac4f4d7b97e6cec46fca2c",
      "size": 38907,
      "subdir": "linux-64",
      "version": "0.52.0"
    },
    "memory_profiler-0.52.0-py36_0.tar.bz2": {
      "arch": "x86_64",
      "build": "py36_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp36m"
      ],
      "depends": [
        "psutil",
        "python 3.6*"
      ],
      "license": "BSD 3-Clause",
      "license_family": "BSD",
      "md5": "709f6a4aeb9f8e6c7adddef5468b452e",
      "name": "memory_profiler",
      "platform": "linux",
      "sha256": "7cbbdf99e699c456e2e2cf80aee10a3a8900bdd79d8ed4aa9d402675ec2c07d5",
      "size": 38813,
      "subdir": "linux-64",
      "version": "0.52.0"
    },
    "memprof-0.3.6-py27h516909a_0.tar.bz2": {
      "build": "py27h516909a_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp27mu"
      ],
      "depends": [
        "libgcc-ng >=7.3.0",
        "matplotlib",
        "python >=2.7,<2.8.0a0"
      ],
      "license": "GPL 3",
      "license_family": "GPL3",
      "md5": "95ef1f2d5a80a8f15befdc62ac023831",
      "name": "memprof",
      "sha256": "534932ffda73cb22fb801b1eabe7f243a4ddb4c8d0240a2a89629247755398bb",
      "size": 47009,
      "subdir": "linux-64",
      "timestamp": 1554158490683,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py27h516909a_1.tar.bz2": {
      "build": "py27h516909a_1",
      "build_number": 1,
      "depends": [
        "libgcc-ng >=7.3.0",
        "matplotlib-base",
        "python >=2.7,<2.8.0a0",
        "python_abi 2.7.* *_cp27mu"
      ],
      "license": "GPL 3",
      "license_family": "GPL3",
      "md5": "bc6e403990784d205fb96cb0a3289577",
      "name": "memprof",
      "sha256": "718d0be73edae80293f8d060100b0c9991e581f83eac79a16b9f03f82e35f92f",
      "size": 47529,
      "subdir": "linux-64",
      "timestamp": 1588974733810,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py310h5764c6d_5.tar.bz2": {
      "build": "py310h5764c6d_5",
      "build_number": 5,
      "depends": [
        "libgcc-ng >=12",
        "matplotlib-base",
        "python >=3.10,<3.11.0a0",
        "python_abi 3.10.* *_cp310",
        "setuptools"
      ],
      "license": "GPL-3.0-or-later",
      "license_family": "GPL3",
      "md5": "e78b753063644f302dcc5451c9f1cc85",
      "name": "memprof",
      "sha256": "5db2c07c68eab21b8bd06296717ec12514118294637fa0078edd7b2c3cb1b1da",
      "size": 52947,
      "subdir": "linux-64",
      "timestamp": 1662410199997,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py310h6acc77f_4.tar.bz2": {
      "build": "py310h6acc77f_4",
      "build_number": 4,
      "depends": [
        "libgcc-ng >=9.4.0",
        "matplotlib-base",
        "python >=3.10,<3.11.0a0",
        "python_abi 3.10.* *_cp310"
      ],
      "license": "GPL-3.0-or-later",
      "license_family": "GPL3",
      "md5": "0d320a052548a9622cb4ddf219702aea",
      "name": "memprof",
      "sha256": "9022f2f864420362e75a402bb848288ca0ed0e373137e24a0319c5c075b0e658",
      "size": 137520,
      "subdir": "linux-64",
      "timestamp": 1637003200115,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py36h516909a_0.tar.bz2": {
      "build": "py36h516909a_0",
      "build_number": 0,
      "constrains": [
        "python_abi * *_cp36m"
      ],
      "depends": [
        "libgcc-ng >=7.3.0",
        "matplotlib",
        "python >=3.6,<3.7.0a0"
      ],
      "license": "GPL 3",
      "license_family": "GPL3",
      "md5": "5e0169b77c4ae64e4731146799fb21f2",
      "name": "memprof",
      "sha256": "883b0b46573538f7abd6822c427f3bc4387cc3837d9c1d1cd78e6b2d7483a33e",
      "size": 49589,
      "subdir": "linux-64",
      "timestamp": 1554158519550,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py36h516909a_1.tar.bz2": {
      "build": "py36h516909a_1",
      "build_number": 1,
      "depends": [
        "libgcc-ng >=7.3.0",
        "matplotlib-base",
        "python >=3.6,<3.7.0a0",
        "python_abi 3.6.* *_cp36m"
      ],
      "license": "GPL 3",
      "license_family": "GPL3",
      "md5": "27cd98c2ff073c758bc8f7be17b2da3f",
      "name": "memprof",
      "sha256": "06288ec0940090de8cee7b797003df0c41cd7dc6fdd9a0ce38eef8a57f53204e",
      "size": 50082,
      "subdir": "linux-64",
      "timestamp": 1588974729224,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py36h70b1f00_3.tar.bz2": {
      "build": "py36h70b1f00_3",
      "build_number": 3,
      "depends": [
        "libgcc-ng >=9.3.0",
        "matplotlib-base",
        "pypy3.6 >=7.3.3",
        "python >=3.6,<3.7.0a0",
        "python_abi 3.6 *_pypy36_pp73"
      ],
      "license": "GPL-3.0-or-later",
      "license_family": "GPL3",
      "md5": "c4b25f7ddb7a7f6959d9572015fdd9b4",
      "name": "memprof",
      "sha256": "ee4e982c233c8a81e963190295abb70b9316a4bbcbd37eadc8b90235ffa415d5",
      "size": 48332,
      "subdir": "linux-64",
      "timestamp": 1618051738274,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py36h8c4c3a4_2.tar.bz2": {
      "build": "py36h8c4c3a4_2",
      "build_number": 2,
      "depends": [
        "libgcc-ng >=7.5.0",
        "matplotlib-base",
        "python >=3.6,<3.7.0a0",
        "python_abi 3.6.* *_cp36m"
      ],
      "license": "GPL-3.0-or-later",
      "license_family": "GPL3",
      "md5": "bbb1d0ea5f18323d37e310405cd45c7e",
      "name": "memprof",
      "sha256": "7ed6cc77112f283914a248c6d4e7b53a02b247fd20060ef7f4d9c6a8e88c43b5",
      "size": 53178,
      "subdir": "linux-64",
      "timestamp": 1594106268600,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py36h8c4c3a4_3.tar.bz2": {
      "build": "py36h8c4c3a4_3",
      "build_number": 3,
      "depends": [
        "libgcc-ng >=7.5.0",
        "matplotlib-base",
        "python >=3.6,<3.7.0a0",
        "python_abi 3.6.* *_cp36m"
      ],
      "license": "GPL-3.0-or-later",
      "license_family": "GPL3",
      "md5": "d89238f39b78fd89e55265d7c3f40617",
      "name": "memprof",
      "sha256": "e8bcbac03de511d69d19cc1706dc630150f01480a18ae4205b4396b14d5a48c1",
      "size": 53445,
      "subdir": "linux-64",
      "timestamp": 1602630770155,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py36h8f6f2f9_3.tar.bz2": {
      "build": "py36h8f6f2f9_3",
      "build_number": 3,
      "depends": [
        "libgcc-ng >=9.3.0",
        "matplotlib-base",
        "python >=3.6,<3.7.0a0",
        "python_abi 3.6.* *_cp36m"
      ],
      "license": "GPL-3.0-or-later",
      "license_family": "GPL3",
      "md5": "fb50c9c2a5fa3b9beb409d76ea4af960",
      "name": "memprof",
      "sha256": "bd929aef12ddb11c244643d17b3537d0b96558c7aa0a5fb2b6bc5edf5b08d0bd",
      "size": 53750,
      "subdir": "linux-64",
      "timestamp": 1618051702259,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py36h97a6639_2.tar.bz2": {
      "build": "py36h97a6639_2",
      "build_number": 2,
      "depends": [
        "libgcc-ng >=7.5.0",
        "matplotlib-base",
        "pypy3.6 >=7.3.1",
        "python >=3.6,<3.7.0a0",
        "python_abi 3.6 *_pypy36_pp73"
      ],
      "license": "GPL-3.0-or-later",
      "license_family": "GPL3",
      "md5": "7033a9cd85e16e81a63b0ba70682e686",
      "name": "memprof",
      "sha256": "813733ede44d907d86c8f81f8d9d76eea9493d033bfa045d23b9f3fb6a8c1fdb",
      "size": 47993,
      "subdir": "linux-64",
      "timestamp": 1594106274089,
      "version": "0.3.6"
    },
    "memprof-0.3.6-py36h97a6639_3.tar.bz2": {
      "build": "py36h97a6639_3",
      "build_number": 3,
      "depends": [
        "libgcc-ng >=7.5.0",
        "matplotlib-base",
        "pypy3.6 >=7.3.2",
        "python >=3.6,<3.7.0a0",
        "python_abi 3.6 *_pypy36_pp73"
      ],
      "license": "GPL-3.0-or-later",
      "license_family": "GPL3",
      "md5": "efb1671f617e495df0ba3211f18d2769",
      "name": "memprof",
