"","database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","support_type","pubmed_id","type","score","disease_drug","paper_pubmedID"
"1903","tarbase","MIMAT0000526","mmu-miR-15a-5p","Arhgef2","16800","ENSMUSG00000028059","HITS-CLIP","negative","23142080,23142080,25753418","validated",NA,NA,NA
"1904","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ghitm","66092","ENSMUSG00000041028","HITS-CLIP","negative","23142080,23142080,23142080,23597149,25753418","validated",NA,NA,NA
"1905","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rassf1","56289","ENSMUSG00000010067","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1906","tarbase","MIMAT0000526","mmu-miR-15a-5p","Chd1","12648","ENSMUSG00000023852","HITS-CLIP","negative","23142080,23142080,23630078,25753418","validated",NA,NA,NA
"1907","tarbase","MIMAT0000526","mmu-miR-15a-5p","Csrp1","13007","ENSMUSG00000026421","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"1908","tarbase","MIMAT0000526","mmu-miR-15a-5p","Eif4ebp1","13685","ENSMUSG00000031490","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1909","tarbase","MIMAT0000526","mmu-miR-15a-5p","Fscn1","14086","ENSMUSG00000029581","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"1910","tarbase","MIMAT0000526","mmu-miR-15a-5p","Fosl2","14284","ENSMUSG00000029135","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080,23597149,23597149,25753418,29167373,29167373","validated",NA,NA,NA
"1911","tarbase","MIMAT0000526","mmu-miR-15a-5p","Gjb2","14619","ENSMUSG00000046352","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"1912","tarbase","MIMAT0000526","mmu-miR-15a-5p","Hdgf","15191","ENSMUSG00000004897","HITS-CLIP","negative","23142080,23142080,23142080,23597149","validated",NA,NA,NA
"1913","tarbase","MIMAT0000526","mmu-miR-15a-5p","Hspa4","15525","ENSMUSG00000020361","HITS-CLIP//qCLASH","negative","19536157,19536157,23142080,23142080,23142080,23142080,23142080,23597149,23597149,29167373,31393953","validated",NA,NA,NA
"1914","tarbase","MIMAT0000526","mmu-miR-15a-5p","Junb","16477","ENSMUSG00000052837","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"1915","tarbase","MIMAT0000526","mmu-miR-15a-5p","Mthfd2","17768","ENSMUSG00000005667","HITS-CLIP","negative","23142080,23142080,23597149,29167373","validated",NA,NA,NA
"1916","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nqo1","18104","ENSMUSG00000003849","HITS-CLIP","negative","23597149,25753418","validated",NA,NA,NA
"1917","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ctnnd2","18163","ENSMUSG00000022240","HITS-CLIP","negative","19536157","validated",NA,NA,NA
"1918","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pabpc1","18458","ENSMUSG00000022283","HITS-CLIP","negative","19536157,23142080,23142080,23142080,23142080,23142080,23597149,23597149,29167373,29167373","validated",NA,NA,NA
"1919","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pip5k1a","18720","ENSMUSG00000028126","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"1920","tarbase","MIMAT0000526","mmu-miR-15a-5p","Plxna1","18844","ENSMUSG00000030084","HITS-CLIP","negative","23597149,23597149,23597149,23597149,26203562,29167373,29167373,29167373,29167373,31433990","validated",NA,NA,NA
"1921","tarbase","MIMAT0000526","mmu-miR-15a-5p","Polr1a","20019","ENSMUSG00000049553","HITS-CLIP","negative","23142080,23142080,23142080,25753418,25753418","validated",NA,NA,NA
"1922","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rrm2","20135","ENSMUSG00000020649","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1923","tarbase","MIMAT0000526","mmu-miR-15a-5p","Slc16a1","20501","ENSMUSG00000032902","HITS-CLIP","negative","19536157,23142080,23142080,29167373,30971389","validated",NA,NA,NA
"1924","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pdia4","12304","ENSMUSG00000025823","HITS-CLIP//qCLASH","negative","19536157,23142080,23142080,23597149,25753418,31393953","validated",NA,NA,NA
"1925","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ccng1","12450","ENSMUSG00000020326","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23597149,25753418,25753418","validated",NA,NA,NA
"1926","tarbase","MIMAT0000526","mmu-miR-15a-5p","Eif3a","13669","ENSMUSG00000024991","HITS-CLIP","negative","23142080,23142080,23142080,23597149,25753418,25753418,31433990","validated",NA,NA,NA
"1927","tarbase","MIMAT0000526","mmu-miR-15a-5p","Epha2","13836","ENSMUSG00000006445","HITS-CLIP","negative","23597149,25753418","validated",NA,NA,NA
"1928","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ephx1","13849","ENSMUSG00000038776","HITS-CLIP","negative","23597149,25753418","validated",NA,NA,NA
"1929","tarbase","MIMAT0000526","mmu-miR-15a-5p","Fosl1","14283","ENSMUSG00000024912","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1930","tarbase","MIMAT0000526","mmu-miR-15a-5p","Hspa9","15526","ENSMUSG00000024359","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080,23142080,23142080,23597149,23597149,23597149,23597149,23597149,23597149,25753418,25753418,25753418,28735896,29167373,31433990","validated",NA,NA,NA
"1931","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ier2","15936","ENSMUSG00000053560","HITS-CLIP","negative","23142080,23142080,23142080,29167373","validated",NA,NA,NA
"1932","tarbase","MIMAT0000526","mmu-miR-15a-5p","Lats1","16798","ENSMUSG00000040021","HITS-CLIP","negative","19536157,19536157,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23597149,25753418,29167373,29167373,29167373,31433990,31433990","validated",NA,NA,NA
"1933","tarbase","MIMAT0000526","mmu-miR-15a-5p","Mafk","17135","ENSMUSG00000018143","HITS-CLIP","negative","23142080,29167373","validated",NA,NA,NA
"1934","tarbase","MIMAT0000526","mmu-miR-15a-5p","Cited2","17684","ENSMUSG00000039910","HITS-CLIP","negative","23142080,29167373","validated",NA,NA,NA
"1935","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pdcd11","18572","ENSMUSG00000025047","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"1936","tarbase","MIMAT0000526","mmu-miR-15a-5p","Plaur","18793","ENSMUSG00000046223","HITS-CLIP","negative","29167373,29167373","validated",NA,NA,NA
"1937","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pa2g4","18813","ENSMUSG00000025364","HITS-CLIP","negative","19536157,23142080,25753418,25753418,30971389","validated",NA,NA,NA
"1938","tarbase","MIMAT0000526","mmu-miR-15a-5p","Prep","19072","ENSMUSG00000019849","HITS-CLIP","negative","23142080,23142080,23142080,23597149","validated",NA,NA,NA
"1939","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ptprf","19268","ENSMUSG00000033295","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"1940","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rgs16","19734","ENSMUSG00000026475","HITS-CLIP","negative","23142080,23142080,23142080","validated",NA,NA,NA
"1941","tarbase","MIMAT0000526","mmu-miR-15a-5p","Sema7a","20361","ENSMUSG00000038264","HITS-CLIP","negative","23142080,23142080,23142080,23630078","validated",NA,NA,NA
"1942","tarbase","MIMAT0000526","mmu-miR-15a-5p","Hsp90b1","22027","ENSMUSG00000020048","HITS-CLIP","negative","23142080,23142080,23597149,26203562,31433990","validated",NA,NA,NA
"1943","tarbase","MIMAT0000526","mmu-miR-15a-5p","Zyx","22793","ENSMUSG00000029860","HITS-CLIP","negative","23142080,23142080,23142080,23597149,23597149,23597149,29167373,29167373,29167373","validated",NA,NA,NA
"1944","tarbase","MIMAT0000526","mmu-miR-15a-5p","Polk","27015","ENSMUSG00000021668","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"1945","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ifrd1","15982","ENSMUSG00000001627","HITS-CLIP","negative","23142080,23142080,23142080,29167373","validated",NA,NA,NA
"1946","tarbase","MIMAT0000526","mmu-miR-15a-5p","Phlda3","27280","ENSMUSG00000041801","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1947","tarbase","MIMAT0000526","mmu-miR-15a-5p","Col5a1","12831","ENSMUSG00000026837","HITS-CLIP","negative","19536157,23597149,23597149","validated",NA,NA,NA
"1948","tarbase","MIMAT0000526","mmu-miR-15a-5p","Crim1","50766","ENSMUSG00000024074","HITS-CLIP","negative","23142080,23142080,25753418","validated",NA,NA,NA
"1949","tarbase","MIMAT0000526","mmu-miR-15a-5p","Mybbp1a","18432","ENSMUSG00000040463","HITS-CLIP","negative","19536157,23142080,23142080,23142080,29167373","validated",NA,NA,NA
"1950","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pdlim1","54132","ENSMUSG00000055044","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"1951","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nfil3","18030","ENSMUSG00000056749","HITS-CLIP","negative","23142080,23142080,23142080","validated",NA,NA,NA
"1952","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nop58","55989","ENSMUSG00000026020","HITS-CLIP","negative","23142080,23142080,25753418","validated",NA,NA,NA
"1953","tarbase","MIMAT0000526","mmu-miR-15a-5p","Gnpnat1","54342","ENSMUSG00000037722","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1954","tarbase","MIMAT0000526","mmu-miR-15a-5p","Abcb10","56199","ENSMUSG00000031974","HITS-CLIP","negative","23597149,23597149,23597149,23597149","validated",NA,NA,NA
"1955","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ddx21","56200","ENSMUSG00000020075","HITS-CLIP","negative","23142080,29167373,29167373,31433990","validated",NA,NA,NA
"1956","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ube2j1","56228","ENSMUSG00000028277","HITS-CLIP","negative","23142080,23142080,23630078,25753418,28735896,31433990","validated",NA,NA,NA
"1957","tarbase","MIMAT0000526","mmu-miR-15a-5p","Tnfrsf10b","21933","ENSMUSG00000022074","HITS-CLIP","negative","23142080,23142080,23142080,23142080,31433990","validated",NA,NA,NA
"1958","tarbase","MIMAT0000526","mmu-miR-15a-5p","Noc3l","57753","ENSMUSG00000024999","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1959","tarbase","MIMAT0000526","mmu-miR-15a-5p","Hnrnph1","59013","ENSMUSG00000007850","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1960","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rrs1","59014","ENSMUSG00000061024","HITS-CLIP","negative","31433990","validated",NA,NA,NA
"1961","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rcl1","59028","ENSMUSG00000024785","HITS-CLIP","negative","23142080,23597149,23597149,23597149","validated",NA,NA,NA
"1962","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nek7","59125","ENSMUSG00000026393","HITS-CLIP","negative","19536157,19536157,23142080,23142080,23142080,23142080","validated",NA,NA,NA
"1963","tarbase","MIMAT0000526","mmu-miR-15a-5p","Herpud1","64209","ENSMUSG00000031770","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080,23597149,23597149,23597149,23597149,23597149,23597149,25753418","validated",NA,NA,NA
"1964","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pmepa1","65112","ENSMUSG00000038400","HITS-CLIP","negative","19536157,23142080,23142080,23142080,23142080","validated",NA,NA,NA
"1965","tarbase","MIMAT0000526","mmu-miR-15a-5p","Crip2","68337","ENSMUSG00000006356","HITS-CLIP","negative","23597149,25753418,25753418,25753418,25753418","validated",NA,NA,NA
"1966","tarbase","MIMAT0000526","mmu-miR-15a-5p","Mtap","66902","ENSMUSG00000062937","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"1967","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ftsj3","56095","ENSMUSG00000020706","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"1968","tarbase","MIMAT0000526","mmu-miR-15a-5p","Smurf2","66313","ENSMUSG00000018363","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080,23597149","validated",NA,NA,NA
"1969","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rsl1d1","66409","ENSMUSG00000005846","HITS-CLIP","negative","23142080,23142080,23597149,31433990","validated",NA,NA,NA
"1970","tarbase","MIMAT0000526","mmu-miR-15a-5p","Polr2l","66491","ENSMUSG00000038489","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"1971","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rras2","66922","ENSMUSG00000055723","HITS-CLIP","negative","23142080,23142080,23142080,23142080","validated",NA,NA,NA
"1972","tarbase","MIMAT0000526","mmu-miR-15a-5p","Trim59","66949","ENSMUSG00000034317","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"1973","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rrp15","67223","ENSMUSG00000001305","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1974","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pkp2","67451","ENSMUSG00000041957","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"1975","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ppa1","67895","ENSMUSG00000020089","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"1976","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rps27l","67941","ENSMUSG00000036781","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1977","tarbase","MIMAT0000526","mmu-miR-15a-5p","Tubb6","67951","ENSMUSG00000001473","HITS-CLIP","negative","23142080,25753418,29167373","validated",NA,NA,NA
"1978","tarbase","MIMAT0000526","mmu-miR-15a-5p","Chac1","69065","ENSMUSG00000027313","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1979","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ttll7","70892","ENSMUSG00000036745","HITS-CLIP","negative","25753418,25753418","validated",NA,NA,NA
"1980","tarbase","MIMAT0000526","mmu-miR-15a-5p","Syde1","71709","ENSMUSG00000032714","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"1981","tarbase","MIMAT0000526","mmu-miR-15a-5p","Cyb5r1","72017","ENSMUSG00000026456","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1982","tarbase","MIMAT0000526","mmu-miR-15a-5p","Frmd6","319710","ENSMUSG00000048285","HITS-CLIP","negative","23142080,23142080,25753418","validated",NA,NA,NA
"1983","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ptar1","72351","ENSMUSG00000074925","HITS-CLIP","negative","19536157,23142080,23142080,23142080,23630078,25753418,25753418,25753418,25753418,25753418","validated",NA,NA,NA
"1984","tarbase","MIMAT0000526","mmu-miR-15a-5p","Shmt2","108037","ENSMUSG00000025403","HITS-CLIP","negative","23597149,25753418","validated",NA,NA,NA
"1985","tarbase","MIMAT0000526","mmu-miR-15a-5p","Dis3","72662","ENSMUSG00000033166","HITS-CLIP","negative","23142080,29167373","validated",NA,NA,NA
"1986","tarbase","MIMAT0000526","mmu-miR-15a-5p","Larp1","73158","ENSMUSG00000037331","HITS-CLIP","negative","23142080,23142080,23142080,23597149,23597149,23597149,25753418,25753418,29167373,29167373,29167373","validated",NA,NA,NA
"1987","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rnd3","74194","ENSMUSG00000017144","HITS-CLIP","negative","23597149,29167373","validated",NA,NA,NA
"1988","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pck2","74551","ENSMUSG00000040618","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1989","tarbase","MIMAT0000526","mmu-miR-15a-5p","Idh3a","67834","ENSMUSG00000032279","HITS-CLIP","negative","23142080,23142080,23597149,23597149","validated",NA,NA,NA
"1990","tarbase","MIMAT0000526","mmu-miR-15a-5p","Cxcr6","80901","ENSMUSG00000048521","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"1991","tarbase","MIMAT0000526","mmu-miR-15a-5p","Slco2a1","24059","ENSMUSG00000032548","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"1992","tarbase","MIMAT0000526","mmu-miR-15a-5p","Mta1","116870","ENSMUSG00000021144","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"1993","tarbase","MIMAT0000526","mmu-miR-15a-5p","Lrrc59","98238","ENSMUSG00000020869","HITS-CLIP","negative","23142080,23142080,29167373","validated",NA,NA,NA
"1994","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ppp1r15b","108954","ENSMUSG00000046062","HITS-CLIP","negative","23142080,23142080,23142080,23630078,31433990","validated",NA,NA,NA
"1995","tarbase","MIMAT0000526","mmu-miR-15a-5p","Dst","13518","ENSMUSG00000026131","HITS-CLIP","negative","19536157,19536157,23597149,25753418,25753418,25753418,25753418,25753418,25753418,25753418,25753418,25753418,25753418,25753418,25753418,25753418","validated",NA,NA,NA
"1996","tarbase","MIMAT0000526","mmu-miR-15a-5p","Psph","100678","ENSMUSG00000029446","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"1997","tarbase","MIMAT0000526","mmu-miR-15a-5p","Smim3","106878","ENSMUSG00000038059","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"1998","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ripk2","192656","ENSMUSG00000041135","HITS-CLIP","negative","23142080,23630078","validated",NA,NA,NA
"1999","tarbase","MIMAT0000526","mmu-miR-15a-5p","Slc39a6","106957","ENSMUSG00000024270","HITS-CLIP","negative","23142080,29167373","validated",NA,NA,NA
"2000","tarbase","MIMAT0000526","mmu-miR-15a-5p","Etf1","225363","ENSMUSG00000024360","HITS-CLIP","negative","19536157,23142080,23142080,29167373","validated",NA,NA,NA
"2001","tarbase","MIMAT0000526","mmu-miR-15a-5p","Sesn2","230784","ENSMUSG00000028893","HITS-CLIP","negative","23142080,23142080,23597149","validated",NA,NA,NA
"2002","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nsun2","28114","ENSMUSG00000021595","HITS-CLIP","negative","23142080,23142080,23142080,23142080,29167373,29167373","validated",NA,NA,NA
"2003","tarbase","MIMAT0000526","mmu-miR-15a-5p","Me2","107029","ENSMUSG00000024556","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080","validated",NA,NA,NA
"2004","tarbase","MIMAT0000526","mmu-miR-15a-5p","Farp2","227377","ENSMUSG00000034066","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"2005","tarbase","MIMAT0000526","mmu-miR-15a-5p","Cth","107869","ENSMUSG00000028179","HITS-CLIP","negative","23597149,23597149,23597149,23597149","validated",NA,NA,NA
"2006","tarbase","MIMAT0000526","mmu-miR-15a-5p","Eif3c","56347","ENSMUSG00000030738","HITS-CLIP","negative","19536157,23142080,23142080,23142080,23142080,23597149,23597149,23597149,23597149,25753418,29167373,29167373","validated",NA,NA,NA
"2007","tarbase","MIMAT0000526","mmu-miR-15a-5p","Otud6b","72201","ENSMUSG00000040550","HITS-CLIP","negative","23142080,23630078,25753418,25753418,25753418,29167373,31433990,31433990","validated",NA,NA,NA
"2008","tarbase","MIMAT0000526","mmu-miR-15a-5p","Las1l","76130","ENSMUSG00000057421","HITS-CLIP","negative","23597149,25753418,29167373","validated",NA,NA,NA
"2009","tarbase","MIMAT0000526","mmu-miR-15a-5p","Grwd1","101612","ENSMUSG00000053801","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"2010","tarbase","MIMAT0000526","mmu-miR-15a-5p","Phldb1","102693","ENSMUSG00000048537","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"2011","tarbase","MIMAT0000526","mmu-miR-15a-5p","Gnl3","30877","ENSMUSG00000042354","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"2012","tarbase","MIMAT0000526","mmu-miR-15a-5p","Cdk8","264064","ENSMUSG00000029635","HITS-CLIP//qCLASH","negative","23142080,23597149,23597149,31393953,31393953,31393953,31393953","validated",NA,NA,NA
"2013","tarbase","MIMAT0000526","mmu-miR-15a-5p","Fam20a","208659","ENSMUSG00000020614","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2014","tarbase","MIMAT0000526","mmu-miR-15a-5p","Zmpste24","230709","ENSMUSG00000043207","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"2015","tarbase","MIMAT0000526","mmu-miR-15a-5p","Uba6","231380","ENSMUSG00000035898","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080,23142080,23142080,25753418,25753418,29167373","validated",NA,NA,NA
"2016","tarbase","MIMAT0000526","mmu-miR-15a-5p","Naa25","231713","ENSMUSG00000042719","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23597149,25753418,25753418","validated",NA,NA,NA
"2017","tarbase","MIMAT0000526","mmu-miR-15a-5p","2900026A02Rik","243219","ENSMUSG00000051339","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"2018","tarbase","MIMAT0000526","mmu-miR-15a-5p","Trib3","228775","ENSMUSG00000032715","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"2019","tarbase","MIMAT0000526","mmu-miR-15a-5p","Wdr43","72515","ENSMUSG00000041057","HITS-CLIP//qCLASH","negative","19536157,23142080,23142080,23142080,23142080,25753418,29167373,30971389,31433990,31393953","validated",NA,NA,NA
"2020","tarbase","MIMAT0000526","mmu-miR-15a-5p","Mical2","320878","ENSMUSG00000038244","HITS-CLIP","negative","19536157,23597149,25753418,29167373,30971389","validated",NA,NA,NA
"2021","tarbase","MIMAT0000526","mmu-miR-15a-5p","Micall1","27008","ENSMUSG00000033039","HITS-CLIP","negative","23142080,29167373,29167373,29167373","validated",NA,NA,NA
"2022","tarbase","MIMAT0000526","mmu-miR-15a-5p","Dock5","68813","ENSMUSG00000044447","HITS-CLIP","negative","23142080,29167373,29167373","validated",NA,NA,NA
"2023","tarbase","MIMAT0000526","mmu-miR-15a-5p","Wipi2","74781","ENSMUSG00000029578","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"2024","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pkn2","109333","ENSMUSG00000004591","HITS-CLIP","negative","19536157,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23142080,23597149,23597149,29167373","validated",NA,NA,NA
"2025","tarbase","MIMAT0000526","mmu-miR-15a-5p","Atxn2l","233871","ENSMUSG00000032637","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080,23142080,23597149,29167373,29167373,29167373","validated",NA,NA,NA
"2026","tarbase","MIMAT0000526","mmu-miR-15a-5p","Tra2a","101214","ENSMUSG00000029817","HITS-CLIP","negative","23142080,23142080,29167373","validated",NA,NA,NA
"2027","tarbase","MIMAT0000526","mmu-miR-15a-5p","Rrp12","107094","ENSMUSG00000035049","HITS-CLIP","negative","23630078,25753418,25753418,25753418,29167373,31433990","validated",NA,NA,NA
"2028","tarbase","MIMAT0000526","mmu-miR-15a-5p","Atf4","11911","ENSMUSG00000042406","HITS-CLIP","negative","23142080,23597149,29167373","validated",NA,NA,NA
"2029","tarbase","MIMAT0000526","mmu-miR-15a-5p","Gadd45g","23882","ENSMUSG00000021453","HITS-CLIP","negative","23142080,23597149,29167373","validated",NA,NA,NA
"2030","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nop56","67134","ENSMUSG00000027405","HITS-CLIP//qCLASH","negative","23142080,23142080,23142080,29167373,31393953","validated",NA,NA,NA
"2031","tarbase","MIMAT0000526","mmu-miR-15a-5p","Eef1g","67160","ENSMUSG00000071644","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"2032","tarbase","MIMAT0000526","mmu-miR-15a-5p","Cyp20a1","77951","ENSMUSG00000049439","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"2033","tarbase","MIMAT0000526","mmu-miR-15a-5p","Asns","27053","ENSMUSG00000029752","HITS-CLIP","negative","23142080,23630078,31433990","validated",NA,NA,NA
"2034","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nop2","110109","ENSMUSG00000038279","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23597149,25753418","validated",NA,NA,NA
"2035","tarbase","MIMAT0000526","mmu-miR-15a-5p","Clcf1","56708","ENSMUSG00000040663","HITS-CLIP","negative","23142080,23142080,26203562","validated",NA,NA,NA
"2036","tarbase","MIMAT0000526","mmu-miR-15a-5p","Lonp1","74142","ENSMUSG00000041168","HITS-CLIP","negative","23142080,23142080,23597149,23597149,25753418,25753418,25753418","validated",NA,NA,NA
"2037","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pop1","67724","ENSMUSG00000022325","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"2038","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ipo7","233726","ENSMUSG00000066232","HITS-CLIP//qCLASH","negative","19536157,23142080,23142080,23142080,23142080,23142080,23597149,23597149,23597149,25753418,29167373,29167373,29167373,31393953","validated",NA,NA,NA
"2039","tarbase","MIMAT0000526","mmu-miR-15a-5p","Inf2","70435","ENSMUSG00000037679","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"2040","tarbase","MIMAT0000526","mmu-miR-15a-5p","Cnih1","12793","ENSMUSG00000015759","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"2041","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nectin2","19294","ENSMUSG00000062300","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2042","tarbase","MIMAT0000526","mmu-miR-15a-5p","Nectin1","58235","ENSMUSG00000032012","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"2043","tarbase","MIMAT0000526","mmu-miR-15a-5p","Fam91a1","210998","ENSMUSG00000037119","HITS-CLIP","negative","23142080,23142080,23142080,23142080,25753418,29167373,29167373","validated",NA,NA,NA
"2044","tarbase","MIMAT0000526","mmu-miR-15a-5p","Arhgap35","232906","ENSMUSG00000058230","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"2045","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pum3","52874","ENSMUSG00000041360","HITS-CLIP","negative","23142080,23142080,23142080,23142080","validated",NA,NA,NA
"2046","tarbase","MIMAT0000526","mmu-miR-15a-5p","Utp4","21771","ENSMUSG00000041438","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"2047","tarbase","MIMAT0000526","mmu-miR-15a-5p","Ripor2","193385","ENSMUSG00000036006","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23142080,25753418","validated",NA,NA,NA
"2048","tarbase","MIMAT0000526","mmu-miR-15a-5p","Cavin2","20324","ENSMUSG00000045954","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2049","tarbase","MIMAT0000526","mmu-miR-15a-5p","Diaph3","56419","ENSMUSG00000022021","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"2050","tarbase","MIMAT0000526","mmu-miR-15a-5p","Tarbp1","212728","ENSMUSG00000090290","HITS-CLIP","negative","23142080,23142080,23597149,23597149,29167373","validated",NA,NA,NA
"2051","tarbase","MIMAT0000526","mmu-miR-15a-5p","Pcdhga8","93716","ENSMUSG00000103897","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"2052","tarbase","MIMAT0000524","mmu-let-7e-5p","Slc7a1","11987","ENSMUSG00000041313","HITS-CLIP","negative","23142080,23142080,26203562","validated",NA,NA,NA
