"","database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","support_type","pubmed_id","type","score","disease_drug","paper_pubmedID"
"6091","tarbase","MIMAT0000165","mmu-miR-155-5p","Lcmt1","30949","ENSMUSG00000030763","RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6092","tarbase","MIMAT0000165","mmu-miR-155-5p","Coprs","66423","ENSMUSG00000031458","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6093","tarbase","MIMAT0000165","mmu-miR-155-5p","Snx20","71607","ENSMUSG00000031662","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6094","tarbase","MIMAT0000165","mmu-miR-155-5p","Pgls","66171","ENSMUSG00000031807","Microarrays","negative","23686497","validated",NA,NA,NA
"6095","tarbase","MIMAT0000165","mmu-miR-155-5p","Dpep2","319446","ENSMUSG00000053687","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6096","tarbase","MIMAT0000165","mmu-miR-155-5p","Znhit1","70103","ENSMUSG00000059518","RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6097","tarbase","MIMAT0000165","mmu-miR-155-5p","Trf","22041","ENSMUSG00000032554","RNA-Seq//Microarrays","negative","30224821,23686497","validated",NA,NA,NA
"6098","tarbase","MIMAT0000165","mmu-miR-155-5p","Rhbdd3","279766","ENSMUSG00000034175","RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6099","tarbase","MIMAT0000165","mmu-miR-155-5p","Thap3","69876","ENSMUSG00000039759","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6100","tarbase","MIMAT0000165","mmu-miR-155-5p","Slfn2","20556","ENSMUSG00000072620","RPF-Seq//RNA-Seq//Microarrays","negative","25263593,25263593,24734904","validated",NA,NA,NA
"6101","tarbase","MIMAT0000165","mmu-miR-155-5p","Rfc3","69263","ENSMUSG00000033970","RNA-Seq//RPF-Seq","negative","31089138,25263593,25263593,25263593","validated",NA,NA,NA
"6102","tarbase","MIMAT0000165","mmu-miR-155-5p","Gstt2","14872","ENSMUSG00000033318","RNA-Seq//RPF-Seq","negative","30224821,25263593,25263593","validated",NA,NA,NA
"6103","tarbase","MIMAT0000165","mmu-miR-155-5p","Rpp25l","69961","ENSMUSG00000036114","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6104","tarbase","MIMAT0000165","mmu-miR-155-5p","Phpt1","75454","ENSMUSG00000036504","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6105","tarbase","MIMAT0000165","mmu-miR-155-5p","Mcoln3","171166","ENSMUSG00000036853","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6106","tarbase","MIMAT0000165","mmu-miR-155-5p","Snrnp25","78372","ENSMUSG00000040767","RNA-Seq//RPF-Seq","negative","30224821,31089138,25263593,25263593","validated",NA,NA,NA
"6107","tarbase","MIMAT0000165","mmu-miR-155-5p","Sntb1","20649","ENSMUSG00000060429","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6108","tarbase","MIMAT0000165","mmu-miR-155-5p","Acaa1a","113868","ENSMUSG00000036138","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6109","tarbase","MIMAT0000165","mmu-miR-155-5p","Dpm3","68563","ENSMUSG00000042737","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"6110","tarbase","MIMAT0000165","mmu-miR-155-5p","H2-DMa","14998","ENSMUSG00000037649","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6111","tarbase","MIMAT0000165","mmu-miR-155-5p","Acd","497652","ENSMUSG00000038000","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6112","tarbase","MIMAT0000165","mmu-miR-155-5p","Gstp2","14869","ENSMUSG00000038155","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6113","tarbase","MIMAT0000165","mmu-miR-155-5p","Neurl2","415115","ENSMUSG00000039873","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6114","tarbase","MIMAT0000165","mmu-miR-155-5p","Tlcd2","380712","ENSMUSG00000038217","Microarrays","negative","24734904","validated",NA,NA,NA
"6115","tarbase","MIMAT0000165","mmu-miR-155-5p","Rpl22l1","68028","ENSMUSG00000039221","RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6116","tarbase","MIMAT0000165","mmu-miR-155-5p","Mfsd12","73822","ENSMUSG00000034854","RPF-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6117","tarbase","MIMAT0000165","mmu-miR-155-5p","Mrpl55","67212","ENSMUSG00000036860","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6118","tarbase","MIMAT0000165","mmu-miR-155-5p","Tjp3","27375","ENSMUSG00000034917","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6119","tarbase","MIMAT0000165","mmu-miR-155-5p","C1qb","12260","ENSMUSG00000036905","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6120","tarbase","MIMAT0000165","mmu-miR-155-5p","Nenf","66208","ENSMUSG00000037499","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6121","tarbase","MIMAT0000165","mmu-miR-155-5p","Trim14","74735","ENSMUSG00000039853","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6122","tarbase","MIMAT0000165","mmu-miR-155-5p","Slc25a43","194744","ENSMUSG00000037636","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6123","tarbase","MIMAT0000165","mmu-miR-155-5p","S100a13","20196","ENSMUSG00000042312","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6124","tarbase","MIMAT0000165","mmu-miR-155-5p","Ppp1r14a","68458","ENSMUSG00000037166","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6125","tarbase","MIMAT0000165","mmu-miR-155-5p","Gm5617","434402","ENSMUSG00000042293","RNA-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6126","tarbase","MIMAT0000165","mmu-miR-155-5p","Ift20","55978","ENSMUSG00000001105","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6127","tarbase","MIMAT0000165","mmu-miR-155-5p","Bst2","69550","ENSMUSG00000046718","RPF-Seq//Microarrays","negative","25263593,23686497","validated",NA,NA,NA
"6128","tarbase","MIMAT0000165","mmu-miR-155-5p","Aldh3b1","67689","ENSMUSG00000024885","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6129","tarbase","MIMAT0000165","mmu-miR-155-5p","Lrrc25","211228","ENSMUSG00000049988","RNA-Seq","negative","30224821,25263593","validated",NA,NA,NA
"6130","tarbase","MIMAT0000165","mmu-miR-155-5p","Ssc5d","269855","ENSMUSG00000035279","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6131","tarbase","MIMAT0000165","mmu-miR-155-5p","Leng9","243813","ENSMUSG00000043432","RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6132","tarbase","MIMAT0000165","mmu-miR-155-5p","Il18","16173","ENSMUSG00000039217","RNA-Seq","negative","31089138,25263593,25263593","validated",NA,NA,NA
"6133","tarbase","MIMAT0000165","mmu-miR-155-5p","Guca1a","14913","ENSMUSG00000023982","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6134","tarbase","MIMAT0000165","mmu-miR-155-5p","Pik3ap1","83490","ENSMUSG00000025017","Microarrays","negative","23686497","validated",NA,NA,NA
"6135","tarbase","MIMAT0000165","mmu-miR-155-5p","Tlr9","81897","ENSMUSG00000045322","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6136","tarbase","MIMAT0000165","mmu-miR-155-5p","Cox6b2","333182","ENSMUSG00000051811","RNA-Seq","negative","30224821,25263593","validated",NA,NA,NA
"6137","tarbase","MIMAT0000165","mmu-miR-155-5p","Eif3k","73830","ENSMUSG00000053565","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"6138","tarbase","MIMAT0000165","mmu-miR-155-5p","Mocos","68591","ENSMUSG00000039616","RNA-Seq//RPF-Seq","negative","30224821,25263593,25263593,25263593","validated",NA,NA,NA
"6139","tarbase","MIMAT0000165","mmu-miR-155-5p","Epm2a","13853","ENSMUSG00000055493","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6140","tarbase","MIMAT0000165","mmu-miR-155-5p","Aarsd1","69684","ENSMUSG00000075528","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6141","tarbase","MIMAT0000165","mmu-miR-155-5p","Glipr1","73690","ENSMUSG00000056888","RNA-Seq//Microarrays","negative","31089138,30224821,23686497","validated",NA,NA,NA
"6142","tarbase","MIMAT0000165","mmu-miR-155-5p","Hcst","23900","ENSMUSG00000064109","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6143","tarbase","MIMAT0000165","mmu-miR-155-5p","Ndufs8","225887","ENSMUSG00000059734","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6144","tarbase","MIMAT0000165","mmu-miR-155-5p","Vrk2","69922","ENSMUSG00000064090","RPF-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6145","tarbase","MIMAT0000165","mmu-miR-155-5p","Erbb3","13867","ENSMUSG00000018166","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6146","tarbase","MIMAT0000165","mmu-miR-155-5p","mt-Atp8","17706","ENSMUSG00000064356","qCLASH","negative","31393953","validated",NA,NA,NA
"6147","tarbase","MIMAT0000165","mmu-miR-155-5p","mt-Co3","17710","ENSMUSG00000064358","qCLASH","negative","31393953","validated",NA,NA,NA
"6148","tarbase","MIMAT0000165","mmu-miR-155-5p","Zfp524","66056","ENSMUSG00000051184","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6149","tarbase","MIMAT0000165","mmu-miR-155-5p","Lpar5","381810","ENSMUSG00000067714","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6150","tarbase","MIMAT0000165","mmu-miR-155-5p","Il3ra","16188","ENSMUSG00000068758","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6151","tarbase","MIMAT0000165","mmu-miR-155-5p","Selenbp1","20341","ENSMUSG00000068874","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6152","tarbase","MIMAT0000165","mmu-miR-155-5p","Wfdc17","100034251","ENSMUSG00000069792","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6153","tarbase","MIMAT0000165","mmu-miR-155-5p","Sh3d21","66938","ENSMUSG00000073758","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6154","tarbase","MIMAT0000165","mmu-miR-155-5p","Ccdc8","434130","ENSMUSG00000041117","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6155","tarbase","MIMAT0000165","mmu-miR-155-5p","Dnaaf3","436022","ENSMUSG00000055809","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6156","tarbase","MIMAT0000165","mmu-miR-155-5p","Pigx","72084","ENSMUSG00000023791","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6157","tarbase","MIMAT0000165","mmu-miR-155-5p","Snx29","74478","ENSMUSG00000071669","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6158","tarbase","MIMAT0000165","mmu-miR-155-5p","Ap5b1","381201","ENSMUSG00000049562","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6159","tarbase","MIMAT0000165","mmu-miR-155-5p","Lst1","16988","ENSMUSG00000073412","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6160","tarbase","MIMAT0000165","mmu-miR-155-5p","Rsph3a","66832","ENSMUSG00000073471","RNA-Seq//RPF-Seq","negative","31089138,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6161","tarbase","MIMAT0000165","mmu-miR-155-5p","Rpl11","67025","ENSMUSG00000059291","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6162","tarbase","MIMAT0000165","mmu-miR-155-5p","Cdk5rap3","80280","ENSMUSG00000018669","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6163","tarbase","MIMAT0000165","mmu-miR-155-5p","Kif13b","16554","ENSMUSG00000060012","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6164","tarbase","MIMAT0000165","mmu-miR-155-5p","Renbp","19703","ENSMUSG00000031387","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6165","tarbase","MIMAT0000165","mmu-miR-155-5p","Uap1l1","227620","ENSMUSG00000026956","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6166","tarbase","MIMAT0000165","mmu-miR-155-5p","Zan","22635","ENSMUSG00000079173","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6167","tarbase","MIMAT0000165","mmu-miR-155-5p","Cdk15","271697","ENSMUSG00000026023","RNA-Seq","negative","30224821","validated",NA,NA,NA
"6168","tarbase","MIMAT0000165","mmu-miR-155-5p","Phf11b","236451","ENSMUSG00000091649","RNA-Seq","negative","30224821,25263593,25263593","validated",NA,NA,NA
"6169","tarbase","MIMAT0000165","mmu-miR-155-5p","Scand1","19018","ENSMUSG00000046229","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6170","tarbase","MIMAT0000165","mmu-miR-155-5p","Tonsl","72749","ENSMUSG00000059323","RNA-Seq//RPF-Seq","negative","31089138,25263593,25263593,25263593","validated",NA,NA,NA
"6171","tarbase","MIMAT0000165","mmu-miR-155-5p","Dio2","13371","ENSMUSG00000007682","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6172","tarbase","MIMAT0000165","mmu-miR-155-5p","Gpx1","14775","ENSMUSG00000063856","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"6173","tarbase","MIMAT0000165","mmu-miR-155-5p","Gpx3","14778","ENSMUSG00000018339","Microarrays","negative","23686497","validated",NA,NA,NA
"6174","tarbase","MIMAT0000165","mmu-miR-155-5p","Pirb","18733","ENSMUSG00000058818","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6175","tarbase","MIMAT0000165","mmu-miR-155-5p","Spi1","20375","ENSMUSG00000002111","HITS-CLIP//RNA-Seq","negative","29167373,30224821,30224821","validated",NA,NA,NA
"6176","tarbase","MIMAT0000165","mmu-miR-155-5p","Txnrd2","26462","ENSMUSG00000075704","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6177","tarbase","MIMAT0000165","mmu-miR-155-5p","Dnal4","54152","ENSMUSG00000022420","RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6178","tarbase","MIMAT0000165","mmu-miR-155-5p","Brinp1","56710","ENSMUSG00000028351","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6179","tarbase","MIMAT0000165","mmu-miR-155-5p","Pomk","74653","ENSMUSG00000037251","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6180","tarbase","MIMAT0000165","mmu-miR-155-5p","Gper1","76854","ENSMUSG00000053647","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6181","tarbase","MIMAT0000165","mmu-miR-155-5p","Slc8b1","170756","ENSMUSG00000032754","RNA-Seq//RPF-Seq","negative","30224821,25263593,25263593","validated",NA,NA,NA
"6182","tarbase","MIMAT0000165","mmu-miR-155-5p","Pomgnt2","215494","ENSMUSG00000066235","Microarrays","negative","23686497","validated",NA,NA,NA
"6183","tarbase","MIMAT0000165","mmu-miR-155-5p","Dnah2","327954","ENSMUSG00000005237","RNA-Seq","negative","30224821","validated",NA,NA,NA
"6184","tarbase","MIMAT0000165","mmu-miR-155-5p","Ermard","381062","ENSMUSG00000036552","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6185","tarbase","MIMAT0000165","mmu-miR-155-5p","Carmil3","268747","ENSMUSG00000022211","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6186","tarbase","MIMAT0000165","mmu-miR-155-5p","Selenoh","72657","ENSMUSG00000076437","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6187","tarbase","MIMAT0000165","mmu-miR-155-5p","Ifi211","381308","ENSMUSG00000026536","RNA-Seq//RPF-Seq","negative","31089138,25263593,25263593","validated",NA,NA,NA
"6188","tarbase","MIMAT0000165","mmu-miR-155-5p","Tnfsfm13","619441","ENSMUSG00000018752","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6189","tarbase","MIMAT0000165","mmu-miR-155-5p","Adgrl2","99633","ENSMUSG00000028184","RNA-Seq","negative","30224821","validated",NA,NA,NA
"6190","tarbase","MIMAT0000165","mmu-miR-155-5p","Bex3","12070","ENSMUSG00000046432","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6191","tarbase","MIMAT0000165","mmu-miR-155-5p","Zfp984","100041677","ENSMUSG00000078495","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6192","tarbase","MIMAT0000165","mmu-miR-155-5p","Inafm1","66300","ENSMUSG00000091811","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6193","tarbase","MIMAT0000165","mmu-miR-155-5p","Vsir","74048","ENSMUSG00000020101","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6194","tarbase","MIMAT0000165","mmu-miR-155-5p","Uqcc3","107197","ENSMUSG00000071654","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6195","tarbase","MIMAT0000165","mmu-miR-155-5p","Ifi208","100033459","ENSMUSG00000066677","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6196","tarbase","MIMAT0000165","mmu-miR-155-5p","Coq8a","67426","ENSMUSG00000026489","HITS-CLIP//RPF-Seq//RNA-Seq","negative","23142080,25263593,25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6197","tarbase","MIMAT0000165","mmu-miR-155-5p","Plppr3","216152","ENSMUSG00000035835","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6198","tarbase","MIMAT0000165","mmu-miR-155-5p","Cebpzos","68554","ENSMUSG00000062691","RNA-Seq//RPF-Seq","negative","31089138,25263593","validated",NA,NA,NA
"6199","tarbase","MIMAT0000165","mmu-miR-155-5p","Faap20","67513","ENSMUSG00000073684","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6200","tarbase","MIMAT0000165","mmu-miR-155-5p","Ifi207","226691","ENSMUSG00000073490","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6201","tarbase","MIMAT0000165","mmu-miR-155-5p","Fam234a","106581","ENSMUSG00000024187","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6202","tarbase","MIMAT0000165","mmu-miR-155-5p","Zfp383","73729","ENSMUSG00000099689","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6203","tarbase","MIMAT0000165","mmu-miR-155-5p","Bcl2a1d","12047","ENSMUSG00000099974","RNA-Seq//Microarrays","negative","30224821,25263593,23686497","validated",NA,NA,NA
"6204","tarbase","MIMAT0000165","mmu-miR-155-5p","Rida","15473","ENSMUSG00000022323","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6205","tarbase","MIMAT0000165","mmu-miR-155-5p","Acod1","16365","ENSMUSG00000022126","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6206","tarbase","MIMAT0000165","mmu-miR-155-5p","Mpv17","17527","ENSMUSG00000107283","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"6207","tarbase","MIMAT0000165","mmu-miR-155-5p","Adgre1","13733","ENSMUSG00000004730","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593","validated",NA,NA,NA
"6208","tarbase","MIMAT0000165","mmu-miR-155-5p","P3h3","14789","ENSMUSG00000023191","HITS-CLIP","negative","25753418","validated",NA,NA,NA
"6209","tarbase","MIMAT0000165","mmu-miR-155-5p","Plpp2","50784","ENSMUSG00000052151","RNA-Seq","negative","31089138,25263593","validated",NA,NA,NA
"6210","tarbase","MIMAT0000165","mmu-miR-155-5p","Hacd3","57874","ENSMUSG00000033629","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"6211","tarbase","MIMAT0000165","mmu-miR-155-5p","Hacd2","70757","ENSMUSG00000035376","HITS-CLIP//RNA-Seq","negative","25083871,25263593","validated",NA,NA,NA
"6212","tarbase","MIMAT0000165","mmu-miR-155-5p","Natd1","24083","ENSMUSG00000018931","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6213","tarbase","MIMAT0000165","mmu-miR-155-5p","Borcs7","66439","ENSMUSG00000062376","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6214","tarbase","MIMAT0000165","mmu-miR-155-5p","Mrm2","68017","ENSMUSG00000029557","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6215","tarbase","MIMAT0000165","mmu-miR-155-5p","Eef2kmt","70511","ENSMUSG00000022544","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6216","tarbase","MIMAT0000165","mmu-miR-155-5p","Selenoo","223776","ENSMUSG00000035757","RPF-Seq","negative","25263593","validated",NA,NA,NA
"6217","tarbase","MIMAT0000165","mmu-miR-155-5p","Borcs6","71923","ENSMUSG00000045176","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6218","tarbase","MIMAT0000165","mmu-miR-155-5p","Hpf1","72612","ENSMUSG00000038005","RNA-Seq//RPF-Seq","negative","31089138,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6219","tarbase","MIMAT0000165","mmu-miR-155-5p","Mfsd13a","75146","ENSMUSG00000025227","RNA-Seq//Microarrays","negative","31089138,23686497","validated",NA,NA,NA
"6220","tarbase","MIMAT0000165","mmu-miR-155-5p","Rflnb","76566","ENSMUSG00000020846","RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6221","tarbase","MIMAT0000165","mmu-miR-155-5p","Rp2","19889","ENSMUSG00000060090","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"6222","tarbase","MIMAT0000165","mmu-miR-155-5p","Sugct","192136","ENSMUSG00000055137","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6223","tarbase","MIMAT0000165","mmu-miR-155-5p","Ptpa","110854","ENSMUSG00000039515","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6224","tarbase","MIMAT0000165","mmu-miR-155-5p","Rab29","226422","ENSMUSG00000026433","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6225","tarbase","MIMAT0000165","mmu-miR-155-5p","Gatb","229487","ENSMUSG00000028085","RNA-Seq//Microarrays","negative","31089138,25263593,23686497","validated",NA,NA,NA
"6226","tarbase","MIMAT0000165","mmu-miR-155-5p","Pgghg","212974","ENSMUSG00000062031","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6227","tarbase","MIMAT0000165","mmu-miR-155-5p","Tkfc","225913","ENSMUSG00000034371","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6228","tarbase","MIMAT0000165","mmu-miR-155-5p","Rab7b","226421","ENSMUSG00000052688","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6229","tarbase","MIMAT0000165","mmu-miR-155-5p","Plpp7","227721","ENSMUSG00000051373","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6230","tarbase","MIMAT0000165","mmu-miR-155-5p","Tns2","209039","ENSMUSG00000037003","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6231","tarbase","MIMAT0000165","mmu-miR-155-5p","Gbp5","229898","ENSMUSG00000105504","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"6232","tarbase","MIMAT0000165","mmu-miR-155-5p","Spout1","227695","ENSMUSG00000039660","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6233","tarbase","MIMAT0000165","mmu-miR-155-5p","Ints6l","236790","ENSMUSG00000035967","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6234","tarbase","MIMAT0000165","mmu-miR-155-5p","Ifi209","236312","ENSMUSG00000043263","RNA-Seq//RPF-Seq","negative","30224821,25263593,25263593","validated",NA,NA,NA
"6235","tarbase","MIMAT0000165","mmu-miR-155-5p","B4gat1","108902","ENSMUSG00000047379","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6236","tarbase","MIMAT0000165","mmu-miR-155-5p","Kctd12","239217","ENSMUSG00000098557","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6237","tarbase","MIMAT0000165","mmu-miR-155-5p","Fndc10","230991","ENSMUSG00000074738","RNA-Seq//RPF-Seq","negative","25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6238","tarbase","MIMAT0000165","mmu-miR-155-5p","Adgrl3","319387","ENSMUSG00000037605","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"6239","tarbase","MIMAT0000165","mmu-miR-155-5p","Washc3","67282","ENSMUSG00000020056","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6240","tarbase","MIMAT0000165","mmu-miR-155-5p","Washc5","223593","ENSMUSG00000022350","HITS-CLIP//RNA-Seq","negative","23142080,25263593","validated",NA,NA,NA
"6241","tarbase","MIMAT0000165","mmu-miR-155-5p","Cenpx","20892","ENSMUSG00000025144","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6242","tarbase","MIMAT0000165","mmu-miR-155-5p","Bicdl1","75665","ENSMUSG00000041609","RPF-Seq//RNA-Seq","negative","25263593,25263593,25263593,25263593,25263593,25263593","validated",NA,NA,NA
"6243","tarbase","MIMAT0000165","mmu-miR-155-5p","Stn1","108689","ENSMUSG00000042694","RNA-Seq","negative","25263593","validated",NA,NA,NA
"6244","tarbase","MIMAT0000165","mmu-miR-155-5p","Umad1","100036521","ENSMUSG00000089862","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6245","tarbase","MIMAT0000165","mmu-miR-155-5p","Tceal9","22381","ENSMUSG00000042712","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6246","tarbase","MIMAT0000165","mmu-miR-155-5p","Cops9","66915","ENSMUSG00000073616","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"6247","tarbase","MIMAT0000165","mmu-miR-155-5p","Retreg1","66270","ENSMUSG00000022270","HITS-CLIP","negative","25083871,25753418,25753418","validated",NA,NA,NA
"6248","tarbase","MIMAT0000165","mmu-miR-155-5p","Gcat","26912","ENSMUSG00000116378","RNA-Seq","negative","31089138","validated",NA,NA,NA
"6249","tarbase","MIMAT0000165","mmu-miR-155-5p","Lilrb4a","14728","ENSMUSG00000112148","RNA-Seq","negative","30224821","validated",NA,NA,NA
"6250","tarbase","MIMAT0000165","mmu-miR-155-5p","Nipsnap2","14467","ENSMUSG00000029432","RNA-Seq","negative","25263593","validated",NA,NA,NA
