"ens_gene","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2"
"ENSMUSG00000063273","Naa15",5.49710764576034e-20,5.8646942636381e-19,-0.521215770034161,0.0569398958340166,7.0577363738059,0.0908635733923217,0.00122732839813073,-0.000764907775800429,0.00201482333945793,0.00201482333945793,1530.55613623932,1484.21105459323,881.408103436365,908.340051832553
"ENSMUSG00000024098","Twsg1",6.023144835915e-20,6.42157403915389e-19,0.366063959935281,0.040033613788501,8.58618393743049,0.0450452079360476,0.000189681873117496,0.000376718649204736,0.00141300835984936,0.00141300835984936,4508.79447739005,4412.93214461175,6570.70094302314,6297.45305755639
"ENSMUSG00000029673","Auts2",6.02996099169239e-20,6.42450897841296e-19,0.965254792626756,0.105563941004628,7.21214831149544,0.318001435323259,0.00111495743041645,0.0100287882100121,0.00188485453659922,0.0100287882100121,816.327189359265,856.651151972614,2434.13811804469,1981.77015128415
"ENSMUSG00000021361","Tmem14c",6.08218846156105e-20,6.47579001789507e-19,0.476746462560585,0.0521441258251715,7.93471490679199,0.0775750697600579,0.000330791450944543,0.00238821840712677,0.00150648964442978,0.00238821840712677,2183.06173872765,2216.63411872203,3365.58329228432,3731.39399236705
"ENSMUSG00000025776","Crispld1",6.22863688038394e-20,6.62725287454579e-19,3.48430323194935,0.38120279395342,5.46431597317468,4.14366671746948,0.0273900149659744,0.117925555151919,0.00612058274039369,0.117925555151919,53.0614430975261,31.4285071044825,1783.2653142836,1018.37405009013
"ENSMUSG00000031642","Sh3rf1",6.68785321800557e-20,7.11107244316652e-19,-0.622452261090141,0.0681572398535317,6.33561339725273,0.129170142901686,0.00165970900631542,-0.00162790332190057,0.00298570033813643,0.00298570033813643,773.973280478442,765.740351550191,413.634332786994,412.143546555688
"ENSMUSG00000025465","Echs1",6.70100050243839e-20,7.12026336989606e-19,0.436213027888878,0.0477655393340298,7.99086503522033,0.0635396693864611,0.000789898019641365,-0.000621296789941828,0.00149164872822938,0.00149164872822938,2348.91861351229,2400.38779982387,3699.64292680963,3647.0696357397
"ENSMUSG00000026433","Rab29",6.82125754109309e-20,7.24317682889341e-19,0.668651780211718,0.0732331353887789,6.21031355091593,0.152152925566281,0.00209956763908257,0.00258221912018842,0.00326352447978864,0.00326352447978864,380.948721159673,332.452185860366,700.383035182974,689.669944169496
"ENSMUSG00000025473","Adam8",6.95249924352016e-20,7.37758157981861e-19,1.70824354023987,0.187135232811435,7.25969299294976,0.996045061163346,0.00238571739818811,0.0326338779612019,0.00184859565874499,0.0326338779612019,562.410811506745,650.182132072071,2810.4371288571,3968.84479729329
"ENSMUSG00000020056","Washc3",7.05875800535281e-20,7.48531340192041e-19,0.530801953942859,0.0581589341313402,6.6428974073234,0.0958161502929384,0.00088700149273051,0.00196186679189893,0.00249546012656305,0.00249546012656305,607.138627481528,569.372423944323,958.262023960417,1043.64523703238
"ENSMUSG00000049553","Polr1a",7.44009818134609e-20,7.88440967461549e-19,-0.734718717879496,0.0805520019852925,5.96107615566269,0.180308538168558,0.00255461140339395,-0.00199760135180157,0.00393401362044461,0.00393401362044461,561.686288858513,557.878897318856,262.029012023524,274.582759362034
"ENSMUSG00000040536","Necab1",7.53875616319975e-20,7.98360841904563e-19,2.28018744736689,0.250030946364613,3.89694230322618,1.77476191446983,0.0251917340270709,0.0373237401129133,0.0282626807664027,0.0373237401129133,12.6609802521494,18.3486397354946,182.776539522829,128.921678205944
"ENSMUSG00000023092","Fhl1",7.61667613671785e-20,8.06072733585314e-19,0.534126837599393,0.0585761324150283,6.83901868001865,0.0973333157647528,0.00118635046089739,0.00216788386426837,0.00224481282780554,0.00224481282780554,711.956240278633,716.583312162437,1150.35090492118,1291.44915849796
"ENSMUSG00000045954","Cavin2",7.74186092296985e-20,8.18772997010543e-19,-1.49786862872076,0.164298725313705,8.68434633646889,0.765866190395075,0.000278327011015309,0.0267157441286929,0.00141121700254131,0.0267157441286929,12808.1424393479,12193.3363886832,3286.92366407574,2375.00324832415
"ENSMUSG00000006418","Rnf114",7.90748914136062e-20,8.35730687259711e-19,0.412190132692314,0.0452238373675678,7.81160563178192,0.0567648647588669,0.000499911731648296,-0.000302967337801924,0.00154528373459993,0.00154528373459993,2012.32473699978,2005.15661437837,3076.22364287899,2991.74984150986
"ENSMUSG00000047045","Tmem164",8.01937474639829e-20,8.46989539848386e-19,0.453684828311094,0.0497847907408318,7.16644350373037,0.0693199103312371,0.000557315527909737,0.00050758824911231,0.00192120986119867,0.00192120986119867,1034.20171403591,1029.52022194432,1678.30903937836,1572.48744253981
"ENSMUSG00000029432","Nipsnap2",8.12425184510498e-20,8.57493630994358e-19,0.608546951232145,0.0667888076054941,7.26879536618212,0.124182111445322,0.00261892755188239,-0.00151045631086823,0.00184181726948132,0.00184181726948132,1055.40568252585,1060.41777359698,2010.28053874806,1881.06551526058
"ENSMUSG00000032691","Nlrp3",8.28559774907313e-20,8.739398666484e-19,3.1156047971415,0.342021700878292,3.58760961805746,3.31365031323816,0.0748019902734716,0.0421768535982081,0.0371548451080604,0.0421768535982081,6.84039040783059,7.39494284811353,121.660335948248,240.66699583018
"ENSMUSG00000028565","Nfia",8.3288535011404e-20,8.77916684710206e-19,1.03974914396198,0.114147605680663,7.58772736883527,0.368879780322339,0.0113891419903657,0.00139138730831189,0.00164053389226235,0.00164053389226235,1261.2826068457,1091.12733120227,3620.13497316453,3043.10876844409
"ENSMUSG00000049538","Adamts16",8.34016991023977e-20,8.78523827120593e-19,1.62340189628564,0.178226101791258,4.81559764507229,0.899654267861071,0.00929458209385724,0.0224699612658506,0.01197581636547,0.0224699612658506,46.1991791472576,63.8326196392665,256.514266896183,300.005359731483
"ENSMUSG00000033379","Atp6v0b",8.82031909029818e-20,9.28482457634517e-19,0.479582212685679,0.0526863490285986,7.89256791718611,0.0785169338241394,0.000416668647544164,0.00235918272641915,0.00151877776796611,0.00235918272641915,2056.56111251219,2156.600036541,3245.97780955853,3566.18585017742
"ENSMUSG00000023045","Soat2",9.6410639190694e-20,1.01420400282373e-18,-2.4031673735583,0.264289833827806,3.99137455985036,1.97163721928818,0.0292099651261796,0.0406391511385496,0.0259503504822028,0.0406391511385496,184.079579273491,175.034534056044,20.6763283874393,12.0121199907262
"ENSMUSG00000032763","Ilvbl",1.00409212548965e-19,1.0555651992099e-18,-0.537942043876007,0.0591892707187201,7.14591100576989,0.0975728494362671,0.00156529406563314,0.000103158804019609,0.0019380757025808,0.0019380757025808,1641.43598992951,1678.80072252378,1007.98722402892,931.817366428683
"ENSMUSG00000034403","Pja1",1.0193260133089e-19,1.07086801305163e-18,0.505812523323599,0.0556641186006968,8.1141598094134,0.0873477656500573,0.000283922112508393,0.00281457198708405,0.00146484515128571,0.00281457198708405,2691.6522437959,2500.41226971289,4126.63797829908,4485.84079104518
"ENSMUSG00000078350","Smim1",1.16713207645199e-19,1.22533368265487e-18,1.67117973139119,0.184210302555983,4.86706476984755,0.943551113316709,0.0225535520679011,-0.00364772939920767,0.0113798834998656,0.0113798834998656,56.1533255703599,55.5362677080032,343.294468511233,260.694480935777
"ENSMUSG00000020901","Pik3r5",1.18295142615875e-19,1.24111778360956e-18,2.17124673203143,0.23937023847185,4.16333744805145,1.60963619782976,0.0158540360584924,0.0414440750075779,0.0221701613907153,0.0414440750075779,20.0354824214203,22.4489899419972,150.326141777857,239.77733858648
"ENSMUSG00000049734","Trex1",1.24207557385194e-19,1.30228494019715e-18,0.846675195850236,0.0933968813077813,5.78972536764105,0.242974722990959,0.004200731061934,0.00183190979048711,0.00452224637608579,0.00452224637608579,226.607481246807,201.31514372518,524.571844070797,474.156237761379
"ENSMUSG00000005716","Pvalb",1.24967430817537e-19,1.30938373005705e-18,4.19195202189783,0.462448842140738,1.40282883038897,5.94180111232109,0.0194403951183647,0.107030396416634,0.194418536478944,0.194418536478944,0,0,22.6773966218039,46.7018063727889
"ENSMUSG00000074746","Pdzd8",1.27665771035856e-19,1.33677053367412e-18,-0.562444000624347,0.0620637900556329,7.67635127857231,0.108015693970153,0.000593756955858636,0.00325815708021104,0.00159872363462443,0.00325815708021104,2893.48514251234,2820.2463286993,1729.46302554591,1531.61320591926
"ENSMUSG00000000682","Cd52",1.30615333256726e-19,1.36674985712912e-18,3.43807584643583,0.379484337630772,3.88364996335309,4.03612741695319,0.0754881381731953,0.0685202243338705,0.0286024105908045,0.0685202243338705,7.55052894321649,8.92613625631378,186.571497247747,392.529585865737
"ENSMUSG00000029298","Gbp9",1.30959938407399e-19,1.36944946174563e-18,2.4493321264117,0.270358394773833,4.06723627982452,2.04847172957394,0.0384946836383855,0.0345989779862981,0.0242165874951266,0.0345989779862981,19.4233154204,14.2796281789379,248.458042782436,158.12141204483
"ENSMUSG00000045658","Pid1",1.3268665376605e-19,1.38658868651356e-18,0.671909206624639,0.0741773439752676,6.73945106343488,0.154155512888467,0.000820803198663643,0.00468147516056152,0.0023702323380391,0.00468147516056152,642.449356501778,566.821952693519,1230.08759405132,1135.83594348094
"ENSMUSG00000049625","Tifab",1.33720410939494e-19,1.39646857157486e-18,2.67063886892832,0.294860400333606,3.56490869029359,2.43539909320017,0.0444444789045541,0.0424981767803406,0.0378935724058491,0.0424981767803406,9.26181268384449,8.35250440563446,99.92879184736,179.149424837315
"ENSMUSG00000022788","Fgd4",1.38219107314742e-19,1.44249657145439e-18,0.853508512185054,0.0942719136795028,5.63471377088605,0.246477624827013,0.00370004964680866,0.00177799740753966,0.00518714406198697,0.00518714406198697,188.01576268283,176.604048507416,400.660637828958,458.281523817782
"ENSMUSG00000026566","Mpzl1",1.40453462519192e-19,1.46484808436078e-18,0.500006489056061,0.0552375090192957,6.63362573656132,0.0836771992443057,0.000543347238117179,-3.07929207425286e-05,0.00250783516453959,0.00250783516453959,594.126088773569,589.022093879435,954.205978644129,997.601071135759
"ENSMUSG00000030824","Nucb1",1.50068312573018e-19,1.56409366518918e-18,0.379590532370054,0.0419682550294758,8.63288957918,0.0485829868611655,0.000349559866475673,0.000480434292781657,0.00141177456374345,0.00141177456374345,4705.51047662371,4580.13461839788,6960.89300271842,6615.42442358433
"ENSMUSG00000037275","Gemin5",1.51850538902008e-19,1.58162639695629e-18,-0.498944631273184,0.0551721412936336,7.19499125060477,0.0832354984987046,0.00114564670202496,-0.000765271492134769,0.00189831847289971,0.00189831847289971,1677.0355710399,1743.34209597124,1040.23819267594,1035.73821012319
"ENSMUSG00000052336","Cx3cr1",1.53551100285533e-19,1.59828600830451e-18,4.01067229589195,0.443550540410158,5.29930474398901,5.49298880961049,0.0153474712887577,0.181389610609386,0.00725716077468603,0.181389610609386,35.625786832391,19.6042304901018,1065.50788465056,2074.27041400194
"ENSMUSG00000022150","Dab2",1.55903121541446e-19,1.6217001675604e-18,0.892135094163308,0.0986816415077253,8.05373568495174,0.271793719659698,0.000425790351183613,0.00931227601947559,0.00147701916128764,0.00931227601947559,2096.06628604831,1933.37316496476,4490.20534851348,5376.26086672986
"ENSMUSG00000042331","Specc1",1.59500904799466e-19,1.65803340288255e-18,0.643567729615312,0.0712065315624031,6.12796196719013,0.139488775221482,0.00160404204137861,0.000539409489740141,0.0034663280957689,0.0034663280957689,341.430933698561,322.530723000048,609.34580378655,655.581828321859
"ENSMUSG00000063873","Slc24a3",1.61449092295768e-19,1.67718239046544e-18,0.81716704693125,0.0904274344535789,5.73081115349596,0.223136100313953,0.00341942497781866,-0.00259626580205945,0.00475769592403766,0.00475769592403766,210.097705383368,198.739089043051,466.713794037557,459.857056391866
"ENSMUSG00000037253","Mex3c",1.63183815221137e-19,1.69409015263387e-18,-0.50498904317415,0.0558891484504821,7.684057060845,0.0870870425183278,0.000535129002511715,0.00258846791200831,0.00159535215850181,0.00258846791200831,2775.24410831984,2819.32196084328,1784.00036777053,1597.05773987308
"ENSMUSG00000000600","Krit1",1.66315187756341e-19,1.72546550762172e-18,-0.426801129657725,0.0472466516751146,7.68200111816491,0.0611775660810422,0.000635998421273133,5.07485617350234e-05,0.00159624767323647,0.00159624767323647,2713.17679182459,2655.94388475396,1794.1066877517,1710.20346033804
"ENSMUSG00000038880","Mrps34",1.66469216441829e-19,1.7259310040405e-18,0.489893217105493,0.0542315191753849,7.10708266062714,0.0815786998330297,0.000970093289231252,0.00140027437732841,0.00197096438283889,0.00197096438283889,984.555475786359,926.148342895552,1500.86538009205,1619.09000344852
"ENSMUSG00000022952","Runx1",1.68092861565304e-19,1.74162269607406e-18,-0.677554114814547,0.0750145284152534,6.82636012416107,0.15677744746676,0.00336687905186086,0.0022595028972179,0.00226030042150199,0.00226030042150199,1393.1295756969,1200.13700778181,662.020473368665,650.893994174795
"ENSMUSG00000015222","Map2",1.68213308356009e-19,1.7417292851453e-18,1.65356793828806,0.183074226236417,4.8837766923384,0.91196368578755,0.0223254428365336,-0.0215233774223278,0.0111907294755291,0.0111907294755291,55.8614597174387,58.7757248107501,297.666112378759,305.46495451743
"ENSMUSG00000038349","Plcl1",1.73385205121969e-19,1.79410567943943e-18,0.826057535849504,0.091490251603352,5.53993820062968,0.229843393854076,0.00269316599204703,0.000886398522190157,0.00567730014639763,0.00567730014639763,159.016545804227,177.480005105657,393.78142604518,375.229324869248
"ENSMUSG00000024883","Rin1",1.74354591498814e-19,1.80295647232685e-18,-1.64155719025073,0.181823450218283,4.26967918919824,0.920276514320816,0.0085187193358759,0.0245410477134045,0.0200896691334408,0.0245410477134045,151.620461032804,173.011322196399,26.0597035196644,36.7781001271065
"ENSMUSG00000031352","Hccs",1.75113847778335e-19,1.80962421387141e-18,0.48111503019041,0.0532924492324888,7.12148556603392,0.0787618791724642,0.000881478216138213,0.0015255044049991,0.00195860692905918,0.00195860692905918,1001.56185021989,945.309425096716,1638.26497706765,1513.31462795454
"ENSMUSG00000021701","Plk2",1.78122068093802e-19,1.8395088299354e-18,-1.26381921444302,0.140020432430133,7.54650785318967,0.545483483263738,0.000289633100857695,0.0193160883970639,0.00166196501074254,0.0193160883970639,3704.63889978737,3426.22027260069,1151.27636387865,879.688243886525
"ENSMUSG00000035356","Nfkbiz",1.88877582550655e-19,1.9493103509846e-18,-1.11795362756288,0.123947939821888,6.09765919174667,0.42684883231773,0.00347121790185508,0.0118918738842353,0.00354512388694681,0.0118918738842353,765.07386171158,789.984708534768,287.10613167683,224.426303860667
"ENSMUSG00000096472","Cdkn2d",2.00925844384695e-19,2.07230171269825e-18,0.594570540563002,0.0659698275720502,6.37977218849847,0.119413090460458,0.00145129592465725,0.000911275913339466,0.00290072222522879,0.00290072222522879,440.862694083249,434.395974512643,756.236191354858,832.555458786833
"ENSMUSG00000034641","Cd300ld",2.0128883399641e-19,2.07469214753406e-18,2.82915381018363,0.313912100130769,4.15424230342795,2.73373096496453,0.0330286105613533,0.0655121960471567,0.0223569049001016,0.0655121960471567,14.2042034637051,15.8005262709285,191.82098191905,356.763162491196
"ENSMUSG00000022940","Pigp",2.06308404243843e-19,2.12504376514619e-18,0.544763458604002,0.0604629922546145,6.68115555120689,0.0994313542368961,0.00121061016978392,-0.000447191729537284,0.00244516326259766,0.00244516326259766,613.265714289912,600.103126580734,1020.07577782963,1073.29279262082
"ENSMUSG00000036510","Cdh8",2.14896271201194e-19,2.21206051039198e-18,2.71118623354245,0.301062537432395,3.70298917192494,2.48563472655834,0.0570498689460477,-0.00386317558358311,0.0335887824991847,0.0335887824991847,12.6531939107208,7.8155520144663,160.843347395039,152.989151557881
"ENSMUSG00000002658","Gtf2f1",2.24748081948414e-19,2.31196611820844e-18,-0.450122167715588,0.0500109480098245,7.9067874935683,0.0692040519035547,0.000407291319232178,0.00209380360160919,0.00151451941275751,0.00209380360160919,3488.5991079936,3314.78313166689,2076.61418470643,2263.1142064031
"ENSMUSG00000024959","Bad",2.31111509308519e-19,2.37588041201365e-18,0.490307464930417,0.0544943077769523,6.91066530430692,0.0803776438002606,0.000807525677872671,-0.000441765060727471,0.00216210390221653,0.00216210390221653,787.964489044598,780.781698558594,1257.46376685203,1305.06142619119
"ENSMUSG00000001999","Blvra",2.44190475135288e-19,2.50707506647015e-18,0.821171361799148,0.0913289413187688,6.28741558567425,0.230334785494627,0.00129354245145324,0.00704743307095387,0.00308673293680154,0.00704743307095387,364.646812732475,347.903158328484,741.789567314498,885.097991699799
"ENSMUSG00000030774","Pak1",2.44160669204968e-19,2.50707506647015e-18,0.549224577986184,0.0610835043139256,7.28603761803867,0.101164284822431,0.0019020844852291,-0.000979475783633607,0.00182911001404027,0.00182911001404027,1141.20048329397,1077.1915470882,1902.41883701677,1938.94203079077
"ENSMUSG00000042729","Wdr74",2.45861158941273e-19,2.522589736548e-18,-0.500497153089677,0.0556688736054819,6.87298755705459,0.0845528777917689,0.000894440120598054,0.00068617644161915,0.00220458336790506,0.00220458336790506,1254.60456036188,1225.48282089091,723.473152551811,780.615988355694
"ENSMUSG00000030246","Ldhb",2.46965203074229e-19,2.53227420610028e-18,0.541804523571612,0.0602666756256856,6.48531240381928,0.0980448429417228,0.000910786592262511,-0.000619593061009197,0.00272128559870909,0.00272128559870909,505.492903149352,493.382502780197,848.615014439907,869.27510966161
"ENSMUSG00000038070","Cntln",2.5290415217541e-19,2.59148901493545e-18,0.62801237062728,0.06987615662058,6.2761989598801,0.134721630729674,0.00156585899361482,0.003316818270449,0.00311162497539772,0.003316818270449,404.620317116592,371.986742598057,769.243070831756,687.888600967224
"ENSMUSG00000055737","Ghr",2.59841279924838e-19,2.66084875446348e-18,0.54238968666079,0.0603692854344429,6.55863253550782,0.0999055671949562,0.00103292940532767,0.00173213528911139,0.00261152121853757,0.00261152121853757,565.37759083493,510.56541727011,936.677189268406,912.5424645989
"ENSMUSG00000052384","Nrros",2.7017785287446e-19,2.76490746394698e-18,2.46612934428131,0.274617322595385,4.96983149052029,2.07754109682143,0.0193592067554707,0.0560554671139871,0.0102523765072821,0.0560554671139871,33.9224563355131,50.6531710153204,408.070776758147,597.222838602075
"ENSMUSG00000027953","Slc50a1",2.74177683497066e-19,2.80402545522128e-18,0.483267839888681,0.0538242741032011,7.33013724806492,0.0780975315326914,0.00109971353941915,-0.00072731877571751,0.00179733894331737,0.00179733894331737,1207.48982325571,1187.81747876563,1976.30132663894,1908.44690479421
"ENSMUSG00000023988","Bysl",2.76775166324738e-19,2.82876028103454e-18,-0.417752806128448,0.0465328718760278,7.57144980825207,0.058497854148279,0.000516466639727649,-2.83889314051355e-05,0.00164884152530317,0.00164884152530317,2342.21767206956,2443.97459650448,1565.94397965144,1584.88643171901
"ENSMUSG00000028047","Thbs3",2.79183877784599e-19,2.85153507212681e-18,0.873167338940158,0.0972711613272173,5.82765258465574,0.255997557171524,0.00508119945279063,-0.00229546459142288,0.00438047937315491,0.00438047937315491,222.590039456146,215.3453925201,551.95322478616,499.247884104801
"ENSMUSG00000002524","Puf60",2.79463635092302e-19,2.85254973172653e-18,0.369485393180084,0.0411613135956753,8.61015892253532,0.0466359877490948,0.000176085128953046,0.00151816860796848,0.00141228851415879,0.00151816860796848,4606.57143496491,4515.96452185963,6341.54407537708,6869.00158721682
"ENSMUSG00000044949","Ubtd2",2.81032144960687e-19,2.86670918966027e-18,0.531038529953521,0.0591626735332375,6.78405254741458,0.096045150360143,0.00118660802179954,0.00188015737081709,0.00231361391780091,0.00231361391780091,707.491807895621,647.981867065948,1191.43116859925,1113.61263421421
"ENSMUSG00000040466","Blvrb",2.8168156779676e-19,2.87148115308483e-18,0.613987413670364,0.0684058935996982,6.65482773847396,0.128779758901323,0.00149432121466274,0.0031850450645105,0.00247965088747661,0.0031850450645105,593.591376662257,548.794607346584,997.507506825549,1115.91963854594
"ENSMUSG00000027198","Ext2",2.849941334668e-19,2.90337773469302e-18,0.38673648776167,0.0430934714283494,7.73037216395982,0.0503362722113383,0.000281107202090619,0.000440745631800865,0.00157594007765534,0.00157594007765534,1901.39575791528,1850.35209721028,2826.32620671292,2698.3227438249
"ENSMUSG00000020911","Krt19",2.91485362419838e-19,2.96568537015448e-18,-1.71054663097401,0.190656347738752,4.28936637438574,0.999556487534236,0.0140108870546449,0.0223389558784352,0.0197247006914794,0.0223389558784352,180.781746492666,161.764374802484,36.707826497336,25.333367982125
"ENSMUSG00000087651","1500009L16Rik",2.91396193747556e-19,2.96568537015448e-18,1.06078626875879,0.118234061883797,6.00466983769813,0.384408698255425,0.0075919188200871,0.00638737456945453,0.00380332545489658,0.00638737456945453,223.368267612246,253.540986657144,622.875894693278,760.760981890606
"ENSMUSG00000090035","Galnt4",2.94896413541849e-19,2.99846121833452e-18,0.453394992906243,0.0505423113174502,7.19179641860293,0.0688298522105998,0.000653675866079527,-0.000192407346405997,0.00190084936723052,0.00190084936723052,1039.18854038831,1078.21023263112,1684.52203162985,1647.72447583733
"ENSMUSG00000071654","Uqcc3",2.95835381470446e-19,3.00607533189538e-18,0.565087962884263,0.0629957697152092,6.51773179379053,0.107639291918163,0.00129694637824849,0.000499788600653005,0.00267152062376318,0.00267152062376318,522.801266884195,497.309906535635,867.35350037991,928.890159344556
"ENSMUSG00000031939","Taf1d",3.03017713257862e-19,3.07707968164422e-18,-0.663316306381823,0.0739680141969077,6.70622801980927,0.149429381704952,0.00305852665695649,0.00109128474445961,0.00241274046727745,0.00241274046727745,1132.65430731721,1144.3305350068,625.145958318738,549.740295607833
"ENSMUSG00000026042","Col5a2",3.061873563231e-19,3.10727104674232e-18,-0.429855852314702,0.0479404006430918,10.8109140723136,0.0626719211244146,8.45483003032921e-06,0.00161139997199234,0.00228982718378983,0.00228982718378983,61804.6467215321,61079.6415437459,41597.1427044804,38413.3562536046
"ENSMUSG00000024180","Tmem8",3.13224056988842e-19,3.17664244069954e-18,1.69913942736158,0.189552331988116,4.68148742129558,0.986311655579636,0.0084520950862396,0.0274779914758934,0.0136249451735553,0.0274779914758934,49.1084520779458,42.4344352837035,211.335854703971,300.256980666635
"ENSMUSG00000038623","Tm6sf1",3.1372409129464e-19,3.17763716044814e-18,1.55478287350751,0.17345162800765,5.66078238180691,0.825840239423093,0.01184270380702,0.0182427634514844,0.00506456548060589,0.0182427634514844,128.509498294495,134.719023255756,526.037302041208,742.001921814495
"ENSMUSG00000023277","Twf2",3.13531600174581e-19,3.17763716044814e-18,0.600128345915765,0.0669498325565622,6.23588634140781,0.122132834571886,0.00127871194000118,0.00184352413203179,0.00320356813935054,0.00320356813935054,380.922295032094,374.804309792549,651.902402653072,728.183495513549
"ENSMUSG00000026796","Fam129b",3.14739424087257e-19,3.18588030361307e-18,-0.360686110918568,0.0402397530785572,7.7815016009363,0.0437360805430948,6.30827524188323e-05,0.000493802757442711,0.00155615497540442,0.00155615497540442,2871.5787949465,2866.14589447271,1953.39309672889,2047.74369301939
"ENSMUSG00000024887","Asah2",3.15028834443483e-19,3.18676961061158e-18,0.692062092254977,0.0772104098876003,6.36916657615352,0.163624278108786,0.00163310128951263,0.00432834610549861,0.00292052559305741,0.00432834610549861,414.332218988596,410.419328070301,890.426991321092,763.167710461493
"ENSMUSG00000028445","Enho",3.1715393646818e-19,3.20621540249258e-18,1.55469994388514,0.173465570389348,4.99275516945929,0.825757507912482,0.00970877780067589,0.020381526309826,0.0100128435220003,0.020381526309826,59.6091164110952,75.7981641931637,282.125866508096,363.111607743781
"ENSMUSG00000081534","Slc48a1",3.39129075861399e-19,3.42617879772817e-18,-0.359815438188292,0.0401795105450832,8.37020819664322,0.0441203054957071,0.000186640672692315,0.00126024279155229,0.00142775239495014,0.00142775239495014,5254.91512327719,5080.26721334096,3484.49609170097,3730.30293432975
"ENSMUSG00000018593","Sparc",3.39940595827448e-19,3.43218439375976e-18,0.620885705050583,0.0693344856106265,12.2058742226041,0.129373739704136,5.06273858079602e-06,0.00130601744954318,0.00480220815630938,0.00480220815630938,148653.381570938,144564.830698739,263787.511733161,282019.445616456
"ENSMUSG00000070034","Sp110",3.45265127802999e-19,3.48371852947876e-18,2.28001959716802,0.254659211570655,3.5877094110625,1.77433775597952,0.0276996888756523,0.0345622633585164,0.0371516251621355,0.0371516251621355,14.3054276436339,8.52867278967458,108.837548662827,116.362560237942
"ENSMUSG00000045092","S1pr1",3.5215760387709e-19,3.55099736919686e-18,1.22491555476034,0.136846213994729,7.41781528030325,0.512623962954402,0.000632228334946105,0.0180946579497451,0.00173767436101187,0.0180946579497451,943.735299746857,862.43520966124,2699.59844011836,3495.94705497136
"ENSMUSG00000066861","Oas1g",3.8154605014543e-19,3.84488502157386e-18,3.80467102459236,0.425474368791353,3.75307969609558,4.88011003551648,0.148892990894396,-0.0664887403060375,0.0321354476040039,0.0321354476040039,7.96279684765872,4.28654401954379,295.478348203066,275.53953910885
"ENSMUSG00000044807","Zfp354c",3.86634482525072e-19,3.89368012942924e-18,1.01488173335776,0.113512274214116,6.02258207975722,0.349010281824453,0.00913352749945423,-0.000610571114398713,0.0037515088978065,0.0037515088978065,231.564587246585,265.438931056794,728.976852395507,643.512577500197
"ENSMUSG00000022515","Anks3",4.08218619688319e-19,4.10843067847996e-18,0.466397350366276,0.0522005684781917,7.1431682221373,0.0737747961918449,0.000784544001646751,0.00111440607177928,0.00194035534779963,0.00194035534779963,1023.12696528552,980.754295231057,1537.53353271699,1659.33560282914
"ENSMUSG00000062593","Lilrb4a",4.27975768462586e-19,4.30453236333457e-18,2.453685755916,0.274784523457949,6.2484098368482,2.0571956191497,0.00341850297702126,0.0720880313549909,0.00317467894484984,0.0720880313549909,180.168777299806,126.790073156578,1426.71667018752,2179.37755660437
"ENSMUSG00000112148","Lilrb4a",4.27975768462586e-19,4.30453236333457e-18,2.453685755916,0.274784523457949,6.2484098368482,2.0571956191497,0.00341850297702126,0.0720880313549909,0.00317467894484984,0.0720880313549909,180.168777299806,126.790073156578,1426.71667018752,2179.37755660437
"ENSMUSG00000028645","Slc2a1",4.40697833094049e-19,4.42967160778767e-18,-0.706562220507069,0.07915555788543,5.59459738828426,0.168694529729018,0.000879664193147373,0.00254704467643999,0.00538593815100629,0.00538593815100629,393.560102296587,371.633832929093,179.014204784941,198.315690262949
"ENSMUSG00000016495","Plgrkt",4.60079201393546e-19,4.62154526889031e-18,0.556077885347265,0.0623301969117443,6.74947680691933,0.104035405585839,0.00152757786577076,-8.57767731549006e-05,0.00235747558128607,0.00235747558128607,621.827990565256,670.929122047432,1126.51580443954,1126.93786564661
"ENSMUSG00000025591","Tma16",4.72854939207835e-19,4.74686313893021e-18,-0.866691298459797,0.0971795764702728,5.57713048053931,0.253392463795711,0.00396742217697524,0.000544370103627663,0.00547644790596636,0.00547644790596636,410.782798007906,403.603570869479,159.823644356295,182.662752078154
"ENSMUSG00000020946","Gosr2",5.1042494373309e-19,5.12076699578927e-18,0.402002831519703,0.0451182721476703,7.60932596000575,0.0544807845836916,0.000405840681178369,0.00051219791942952,0.00162981780041287,0.00162981780041287,1620.89863475325,1677.91416628239,2404.82164322707,2527.58110783131
"ENSMUSG00000053644","Aldh7a1",5.12250460633012e-19,5.13582246865476e-18,0.462910534334287,0.0519564782084877,6.70646249146677,0.0728612310560267,0.000287036770325855,0.00186172841488659,0.0024124388575032,0.0024124388575032,641.73744112004,654.77589933399,984.523359753106,1077.83143829861
"ENSMUSG00000021917","Spcs1",5.21758902847876e-19,5.22452819058123e-18,0.387248455405303,0.0434742159645059,8.51844048541276,0.0512471270404163,0.000191463101954231,0.00169854435177427,0.00141602969592221,0.00169854435177427,4137.41059974941,4111.58822355112,5817.45042507917,6344.5236543265
"ENSMUSG00000027932","Slc27a3",5.21601236015365e-19,5.22452819058123e-18,0.773170328923622,0.0867991774018566,6.53484218584539,0.201645268890354,0.00488802632954386,-0.00131630175794351,0.00264607086809511,0.00264607086809511,481.857362684914,453.378157772159,1066.77627954294,962.438504664054
