"","X","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
"Ndufs8",1607.943,1589,2453.72,2622.617,1555.70021846662,1488.23224818285,1966.49070521443,2207.16968544258,2
"Tmem55b",779.727,809.0286,1328.782,1505.848,818.740197876874,762.255788229177,1086.29027807167,1103.31104897403,2
"Commd10",966.203683768948,971.800785603168,1659.96940847805,1640.41734600242,881.222627788189,877.225095357467,1308.74100922086,1368.00187103471,2
"Myh8",4.145939,3.497972,189.4146,101.6233,8.759220539462,8.16450465825668,327.636350231027,646.519242386655,2
"Tmem126b",802.525,727.1055,1354.604,1349.539,737.416239279031,747.550819148225,1403.41498091011,1368.53766727665,2
"Bscl2",1943.71349399524,2115.71885445722,3284.41263285432,3567.29658642468,2012.06369586251,1915.25983672203,3167.25239784154,3246.29196942307,2
"Zfp729a",228.6074,196.7135,76.91023,78.69168,225.581163981967,224.131298962393,62.5413331746897,54.1934817692701,1
"Mex3c",2625.378,2673.89,1595.428,1403.582,2775.24410831984,2819.32196084328,1784.00036777053,1597.05773987308,1
"Abcd2",57.525888436721,68.7162606576274,411.900346817851,640.046220249173,62.5676161550395,52.9403620039919,101.658557488199,117.229447596049,2
"Phactr4",904.4722,930.7613,481.9606,431.1206,792.295240496591,820.700154202607,522.876544170849,497.675223352088,1
"Mtch1",1011.121,1042.474,1655.168,1637.761,1050.62965956692,1042.30928174919,2087.8135497092,2170.81531104592,2
"Ogfrl1",175.4026,147.9494,505.0933,563.743,101.049757608048,77.1777692010382,184.833557954592,197.485087637449,2
"Sh3glb2",549.2877,602.6495,1042.976,1018.171,641.310130481593,590.787075074115,1116.90841789197,1132.33383047792,2
"Mr1",652.0104,644.9663,1163.291,1176.329,681.17955875787,695.236888528317,1223.05060650891,1266.68082103456,2
"Tmem229b",247.021,183.5206,1107.422,1460.183,238.084094320712,178.059103253481,642.402533400671,717.720078082514,2
"Fcrl1",4.7303334797566,6.85597262955836,160.180049613765,339.756599520378,2.18732800972201,4.13554509839066,11.5595821768986,18.8766120029077,2
"Cln6",187.838555215248,180.537983854402,419.418079618305,515.617182812934,152.898024435557,138.377221562963,234.007901829481,258.237350586019,2
"Hspg2",74104.12,79434.33,51192.84,47633.87,83424.1332156255,82774.2584570491,62455.076146186,53006.7178533842,1
"Apoc2",5.39276474661739,7.66706734203683,114.853495787624,138.99232154077,0.636312397418378,1.84873571202838,10.4879504278103,17.944468987338,2
"Tlr1",53.17135,30.71567,806.9429,1324.853,19.3451762306923,41.9497414885693,170.667027200521,254.929612835281,2
"Ror1",175.2649,160.05,444.9986,382.4223,197.394123197397,187.646674770881,445.737893181937,254.389236820498,2
"Mgp",4008.406,4104.762,14749.81,11343.08,4722.9515747717,4684.22998270393,16839.9556204795,12460.7283132624,2
"Ascc2",4334.54757578853,4417.17958204912,2716.6968779545,2989.45208035258,4566.92625355689,4572.34907591955,2437.70702923895,2524.48944190185,1
"Hdgf",2866.525,2776.036,1808.056,1848.018,2338.05486434257,2416.35591861934,1868.4157080878,1869.17089268347,1
"Mvb12b",227.9831,244.7028,485.8122,572.6608,238.689552451461,241.924472960666,401.495689660306,333.469596199516,2
"Rab5b",3233.141,3416.073,4859.05,5040.999,3569.24242502393,3506.19807570131,4926.30382952698,5020.87677734958,2
"Fat3",50.6587450435401,65.6270103447437,334.306114282297,477.661808634973,44.6588714465785,82.4105281160765,76.2046290552043,187.308332879228,2
"Ugt1a7c",181.0332,174.4297,861.937,1290.516,122.932929610376,112.791042047798,232.745283591693,316.096150173736,2
"Zfp710",823.374,872.1813,2968.23,4072.533,621.500711704937,571.529075051315,1081.27158312218,1228.79402663465,2
"Brk1",3567.3138798874,3494.26594113328,5070.49318633335,5490.27180490184,3363.51768339327,3254.69922102597,4154.27716445565,5036.06244344645,2
"Hsd17b4",401.9492,394.9389,671.0384,751.0085,421.534500489265,411.395607085978,556.328429202953,582.892110954553,2
"Spsb2",363.9792,365.3922,852.7087,1060.82,421.988971212748,388.233118245582,683.552502730032,698.776491963482,2
"Lama3",23.84704,24.01351,151.8355,235.5689,23.0495079850458,9.53854898828904,57.1924406762496,59.0628868775436,2
"Tmem9",596.1009,633.9411,1106.12,1092.719,589.461597580125,622.624949474915,1251.25573476576,1452.93352392121,2
"Naaa",488.6674,506.6807,1010.598,1095.218,432.100883012666,391.144262845775,800.704385610652,721.736859508021,2
"Ormdl1",445.2763,478.1826,854.9263,982.8784,443.147655121832,485.971353370761,555.145333961592,554.524663797717,2
"Nxpe1-ps",4.056941,3.833534,210.1378,298.1992,1.21978632402938,0.924367856014191,43.0854463551722,53.3328538899754,2
"Ift27",682.1847,625.8244,1241.014,1128.812,648.859890114216,658.149913482104,1347.70162997362,1294.11288108685,2
"Dennd4b",91.0552385222474,90.5120622570965,296.809011608547,402.537762549394,77.0529870580967,82.5182524117997,116.132259622081,127.899852172508,2
"Ube2j1",5012.17,5025.622,3332.514,2998.792,4713.65195148223,4343.29606293392,4033.04360263134,3861.74484033216,1
"Fkbp15",1379.63937261029,1346.73400588054,3009.88253883556,3685.71964499682,1344.76162662543,1314.93805239655,1802.47499249595,1788.22198159352,2
"Gch1",79.0938829503883,55.586238229767,337.428979349562,400.876988929341,75.2442944861365,103.529199873589,86.0011935080442,129.833510908387,2
"Nipal4",321.651,326.8134,118.5004,99.20603,353.742588963468,410.779746742574,180.255066028511,181.555803871891,1
"Cdc20",1114.52676210167,1101.01242013081,627.467184855587,681.755997195855,671.319830967989,692.080945938134,680.9280091995,747.086815337645,1
"Uba3",4020.921,4217.588,2823.032,2632.067,3925.36418449491,3823.54366581578,3272.72440651094,3349.43462677122,1
"Ppfibp2",78.37772,112.5553,485.9968,570.1433,108.483052672819,82.6261220047175,335.787295956623,401.89458838272,2
"Pip4k2c",1785.641,1905.469,2760.702,2963.202,2056.20074218913,1976.5593775203,2426.81330348999,2435.34387626336,2
"Acan",1674.46589204163,2160.67212078773,178.575828247416,103.052538288287,3441.06049397751,3576.59354287783,161.816699846684,302.926364857853,3
"Gstm2",2324.46,2177.979,4440.37,3916.731,2314.75089027335,2112.83012022153,5175.13031378201,5000.10992935556,2
"Copz1",3994.24108899461,3920.74656203408,5796.30518553828,5913.70453233871,3904.88572424158,3772.34522039392,5947.71668761121,6361.84203451096,2
"Traf4",1493.4,1630.785,908.1294,977.962,1618.72024161698,1552.52983897564,1272.2287615729,1047.06624721223,3
"Zmynd15",20.16684,16.72029,123.1362,164.7339,18.0535412704481,10.638715794959,43.5300803722121,73.873437818516,2
"Adra2a",191.443148504917,207.010818234994,499.349596956902,431.634814166886,174.918554714525,149.747592674299,278.979481379753,141.444637900194,2
"Mvp",3611.836,3602.417,5746.606,6482.978,3929.06867996099,3883.71557932782,5131.75725691467,5261.43589574818,2
"Snap29",1136.975,1118.433,2133.276,2513.94,1157.00317755306,1094.4515415208,1495.58173100575,1441.89086098257,2
"Tmem251",385.5827,359.3938,694.1073,800.7287,321.498349168038,367.898406693648,393.298141042885,388.444975725905,2
"Pcyt1a",1270.595,1225.495,1960.958,2029.007,1253.0757974823,1195.14280053234,2007.88031855785,2036.23265627899,2
"Bmpr2",1633.19104630907,1586.04333961783,1032.8112276164,975.641048744074,1747.59180875044,1740.87123887221,1127.99597150813,1000.93573678653,1
"Gss",702.7396,767.1602,392.0143,409.2826,821.257109926421,785.713177161788,493.960441326633,558.111883096039,3
"Cct7",8891.41152213093,8780.30837633281,6219.84192595509,5948.22690152469,7926.3321849338,8164.17123291099,6482.19500126385,6938.63396029547,1
"Tspan3",5645.01,5561.76,8421.177,7931.367,5674.62247612833,5629.71093380129,9937.08884131276,10050.531439315,2
"Cdk19",499.969433873488,474.625185799738,878.193412279552,916.202461787445,494.027849758431,446.537930431017,566.862161755452,487.712269029315,2
"Nab2",2594.22,2654.354,1626.563,1721.174,2563.79755826224,2620.80467258044,1831.6433994439,1755.36016144208,1
"Usp15",3637.507,3498.8,2261.936,2372.904,3187.83473013022,3086.67493609109,2299.83934326448,2244.5211097682,1
"Adra1d",128.527559794381,94.8799583577058,471.041796675899,423.432727436874,125.081424600331,132.184603410029,532.787881732762,345.167138756443,2
"Mgrn1",3492.075,3529.057,5033.83,5387.593,3768.58811788033,3658.24335406862,4969.73728519572,4896.4497139403,2
"Rnasek",1744.366,1702.194,2797.826,3164.559,1783.64371476704,1851.70548646448,2527.90548151368,2662.52141404305,2
"Prkd1",1102.82,1000.552,594.4638,581.3229,1082.73608169661,1094.4515415208,918.74445747618,906.723462360197,3
"Depdc1a",859.804371917511,776.221390842998,426.042052001014,383.982311551684,539.150663410062,454.09508688583,548.496626271498,616.839987101057,1
"Ankfy1",2047.96930500963,2068.68152639444,3014.28873279327,3284.11941857151,2060.59863218648,2005.83072633084,2609.02783607833,2501.1223608508,2
"Ptgds",0,0,16.38684,39.1757,1.53704437484336,6.47057499209934,19.8024810823007,6.26606391246405,2
"Rassf3",599.0463,585.9071,1079.729,1259.793,595.29798203226,610.12936621691,697.792116737681,802.744067963529,2
"Tcp11l2",196.4054,206.7789,407.0847,458.5128,225.68076428976,199.527408352651,354.405787432537,362.203607690544,2
"Nceh1",93.2088,98.70697,403.229,582.6149,86.2915611467037,80.41939810294,102.931304376538,142.254888289476,2
"Flcn",848.042804291576,826.411051263104,1668.90005725159,1992.80365637433,917.893158533288,859.344111428252,1110.41058194131,1143.36578659914,2
"Fitm2",1132.72037425389,1092.33844991438,629.236132150348,602.750409623572,1119.54961118614,1029.49934673902,831.642612237827,831.542975147076,1
"Id4",621.0667,518.4854,1255.734,1236.465,602.931554518782,562.940024312643,770.864356444055,616.445287565024,2
"Dhcr7",211.260912673982,207.108109136194,435.970142121313,517.283290350075,189.372086619965,169.524623636435,459.854941972763,503.802909855874,2
"Sh3pxd2a",13367.01,13706.24,19623.82,19049.14,13169.796410572,13022.5474639868,21739.2660609377,21364.8917717057,2
"Prkaa1",2528.308,2397.875,1556.929,1548.144,2385.3418550735,2379.32286138053,1692.75519904858,1473.55757096023,1
"Lilra5",2.696382,1.916767,117.7604,165.067,3.90879451876034,2.77310356804257,20.9759008556205,38.0000519731864,2
"Acox3",956.294875991626,1002.44491419746,2805.68626817958,3673.61359943341,1050.91418459831,1043.02133067473,1487.81441657693,1632.35443063521,2
"Gpr137b",594.1027,652.6263,4763.996,8019.03,753.321601254316,625.018097675327,1275.9133028468,1469.84507174841,2
"Trpm6",25.16624,20.12605,140.4067,137.385,52.7687260032646,60.0839106409224,269.540325994724,247.000337825712,2
"Mphosph10",1451.251,1369.689,818.1079,757.7613,1183.16623493256,1136.43267960676,702.120531065785,705.960873233788,1
"AC149090.1",488.541718708649,617.309727070922,1920.69300482572,2364.15358506114,878.730980935677,846.89220059738,1982.59281486795,1757.13664929731,2
"Btbd3",430.003345625525,451.012829942814,1061.12495713953,889.707285823847,395.8780189616,404.076697099077,1608.94041901482,1048.53269785745,2
"Mpc1",681.9715,686.0203,1131.438,1172.347,686.737817971341,674.815458392967,1122.01140123404,1277.1522354878,2
"Commd8",1154.21416892018,1118.09994287896,1982.56483538581,2005.89666543412,1045.56494684539,1151.87126714691,1449.45056177352,1556.8837572928,2
"Lama4",2708.566,2522.075,4545.378,4142.728,2524.58279888661,2411.93882165076,5268.29101917241,4103.81949245378,2
"Nadk",1097.372,1186.382,640.9268,704.3779,1107.18804432435,1070.28814505019,686.866219954214,708.539388338165,1
"Heg1",990.3097,1022.431,1762.817,1861.339,852.606304261214,842.602813884437,1415.06870235426,1172.64186146413,2
"H2-T22",2096.469,2141.462,4978.496,4175.238,2115.18921107394,2141.85273783969,6174.14396604548,5476.81565717627,2
"Cxcl9",0,0.510201748790335,49.4304114694671,28.4012185188834,2.3411978630692,0,73.5556114620628,84.8438830959435,2
"Tbc1d24",662.5129,762.987,1747.088,1714.793,860.87255570104,802.356313996507,1866.29167268054,1853.81744875332,2
"Lhpp",154.2746,144.9654,319.0012,382.4294,148.538408316221,135.003570305907,228.999894778165,244.496733717229,2
"Mien1",791.8376,829.0017,1372.362,1405.633,940.065081761862,959.493834542731,1454.67872433728,1467.2242289647,2
"Dlg5",1343.86999669093,1261.86112401774,813.475455712663,733.64353073631,1439.72858535207,1411.34200464597,1082.45330423883,903.265508694845,1
"Anxa3",4144.00172058152,4198.41629257294,2690.8568797731,2934.42418049498,4981.24773850976,5199.40336655129,1947.39309978362,1941.88366652211,1
"Tmem221",6.291559,2.87515,142.6713,208.128,0.977198629690085,0.924367856014191,14.6831305989344,33.7778239761657,2
"Cxadr",331.013275554201,268.093750268076,25.8206120024495,41.3460671320735,263.507793114323,257.04326084982,60.7357356103601,108.343375167923,1
"Letmd1",697.4642,733.1633,1173.075,1320.536,767.100924306717,733.023709819254,830.645673882574,790.612192442128,2
"Snx7",4887.461,4845.337,3139.726,2799.777,4336.60333754588,4140.01782166201,4983.62553530148,5681.89315819716,3
"Il11",178.1191,204.8231,43.30352,31.2047,312.002534252675,298.462207727834,70.1048285145256,43.6989358186337,1
"Mapk13",295.5228,270.1609,103.9252,83.2899,337.748136193138,331.647830836241,261.20116551873,288.340456596031,3
"Lrpap1",838.8005,849.4611,1412.051,1489.832,908.22417377332,940.981144194004,1744.9816463868,1892.1769366781,2
"Lrp5",2321.532,2550.407,3828.952,4072.495,2433.68356092715,2262.0546491953,3945.11701839455,3542.68616166044,2
"Colec10",174.366060140629,168.67548152481,24.9108642472831,36.9093902850544,152.442986231653,140.503914114157,86.0011935080442,176.278018875615,3
"Egr2",199.808387314553,214.040355584896,53.0280729359778,62.7966272212386,210.460221487584,222.050469339294,65.8143431412549,47.1644917269101,1
"Qpct",298.951,247.2586,821.7671,1011.212,238.217335099212,228.614349285249,309.760963923248,451.606510349011,2
"Dram2",413.02808714492,430.791143830168,1096.29171444286,1403.69469438976,448.431647312027,443.561764030999,584.610453354658,610.972670255323,2
"Fyn",3848.85073921969,3789.10945042228,2331.41810117388,2470.96914740405,4322.24509849594,4098.4743651385,1700.95144510287,1709.7856976861,1
"Mat2a",1812.471,1679.072,1110.005,1104.123,1524.67008412634,1622.5305478042,1005.04259118683,1139.40287215704,1
"Tpd52",202.7382,232.5644,865.281,1207.46,281.00133350413,278.354049328638,273.585485896224,321.785409030122,2
"Gm5483",17.07709,31.62665,0,0,0.977198629690085,1.84873571202838,0,0,1
"Ier5",3660.788,3931.289,2068.734,2302.736,4040.7163337685,4144.86546636763,1763.02446691491,1756.44684676062,1
"Pts",197.5981,194.5747,439.1718,450.0456,217.983187028175,184.519296360416,441.795595755058,467.812550591683,2
"Ldhb",388.5914,376.8949,749.8651,677.4561,505.492903149352,493.382502780197,848.615014439907,869.27510966161,2
"Yap1",2316.183,2297.824,1566.754,1442.511,2225.57089664186,2235.12237193428,2143.15570442367,2064.16395574974,3
"Glrx3",3290.34881963687,3263.1412436638,2202.56940476066,2171.01791653099,3412.43886345419,3317.61994121486,2571.28847299636,2629.70760890091,1
"Vill",164.0347,144.8555,671.1279,505.3268,163.945227296747,202.828398688451,158.792909521827,248.480464929001,2
"Cox6a2",172.568471891756,174.425782031338,31.704736314724,22.5557385075332,134.853410897232,166.386214082554,6.29277025668616,15.8333549888277,1
"Hsf4",31.19079,33.81423,162.4272,185.3269,33.7300088945103,38.7397280919381,129.70712577495,153.972647012746,2
"Nme3",21.26429,21.89863,150.4972,167.1086,11.8186980712556,16.5655959988973,61.5132014754274,99.4303951429885,2
"Cct8",3049.49756053462,2948.93425064534,2026.330987341,1954.32267444544,2665.89107429178,2615.52988499466,2042.87083172756,2268.74124718019,1
"Eln",3293.27594650306,3786.72941626211,14543.7627738375,11156.8794070633,4984.01086154282,5397.09192895361,10306.5428215271,5814.92575824872,2
"Tmem71",7.190353,8.625451,105.305,183.5217,0.977198629690085,2.77310356804257,8.39036034224822,30.6111529784001,2
"Etv6",482.21143921093,445.359075783117,214.220330011153,233.059038640202,509.374283372424,431.906819634774,205.000214094247,188.311262649295,1
"Slc41a3",563.4826,550.9698,959.5461,1042.448,509.279676206888,548.867161583865,951.167870723023,838.532299998945,2
"Aim2",5.46005584385583,3.8211650957199,66.5466867069603,87.1129364011457,2.14110844612946,2.28353020555787,8.8610623527444,15.1017720986929,2
"Scly",106.203,109.7715,477.9819,707.1723,128.753639141838,120.704311996012,186.239354618953,227.81656120499,2
"Lrrc58",7297.948,7130.122,4950.519,4494.861,7191.5240548306,7018.62126963205,6288.5371324293,5634.96769550029,3
"Tjp1",422.141,407.9979,194.233,176.9262,418.568151021764,397.010959281234,262.312212516107,277.797337114116,1
"Psmc6",4626.093,4603.116,3196.517,3014.267,4119.8694227734,4240.99972339311,3405.43750391,3703.94951038642,1
"Acox1",2529.63699764902,2543.05928434096,3694.31117403326,4032.0112136145,2702.49208173949,2590.20339718883,3633.80078019976,3386.43821267254,2
"Pdha1",1894.987,1798.019,1221.599,1163.726,1680.30902670886,1685.74955464086,1472.84503558651,1472.52455020615,1
"Trim30d",204.3115,182.672,671.2802,528.6334,283.985435013839,280.106422249414,823.796074565018,660.21079272926,2
"Kif1b",2975.361,2829.046,1765.654,1598.553,2775.426583649,3026.60012452234,2693.10111834428,2137.6678043841,3
"Hexim1",1415.601,1403.073,2425.412,2801.013,1541.04223902126,1506.71960530313,2270.64126762092,2187.11410245673,2
"Synm",26.96382,40.46865,346.308,251.9046,40.3565592800089,35.575413043966,136.111506587305,254.722718687456,2
"Ldlrap1",374.2818,365.5997,690.8422,754.6096,402.896173035209,382.36398471702,533.177412390403,584.843320899682,2
"Naa60",588.0054,595.5036,981.6532,1074.378,579.008786264964,602.0233727007,849.078090137844,844.307234763209,2
"Rab5c",3668.732,3664.035,6936.671,8220.278,3682.58286955136,3668.72395727009,4786.8156329407,4946.7668124754,2
"Tmem119",1600.644,1538.4,2369.603,2499.296,1188.24263956286,1186.26009153087,2745.75568451323,2499.96495354727,2
"Zbtb38",823.6785,719.768,271.8706,244.6997,781.111485945877,936.851540825329,276.26454372436,279.195015538371,1
"3110035E14Rik",0,0,21.5139282135627,23.5809993487847,0,2.77310356804257,5.24397521390514,9.5000129932966,2
"Cyb5r2",285.330193122603,366.649270878135,45.8999456117907,29.2804237141178,364.614807809224,369.701686309204,54.0272490354935,58.643948687294,1
"Cldn12",1566.33856726806,1407.25126878721,518.058244280149,448.963205588977,1346.44014557684,1424.15112483154,700.43815385119,602.261438094096,1
"Bop1",3392.04902562234,3376.38478074947,2117.42346101906,2326.31684879968,3068.40369722687,3096.63231764754,2234.98223616637,2293.7253593815,1
"Kcne4",574.3761,487.9734,1675.223,1387.904,501.415179655118,472.058003039396,887.776353545412,526.9133781283,2
"Dennd1a",166.151002076239,168.312023253552,363.237674958211,446.450226317177,147.417255392749,156.760996499953,276.551681376435,271.533241228435,2
"Utp20",272.6468,288.3304,107.9762,112.8395,242.561578355492,271.060913759429,96.4010380185444,118.973412313481,1
"Gypc",2458.656,2498.341,1647.733,1522.087,2358.59757486108,2179.97497349367,2301.80187740359,2227.52140543931,3
"Arpc2",12592.2314817673,12551.9004110209,17198.2703772984,18478.8547177888,12471.1506580536,12094.0887401409,12990.4177948941,14025.0413897602,2
"Slc16a2",36.24812,35.95593,144.7471,125.5548,48.2712727465939,48.5610027464121,160.016938131421,134.847617303174,2
"Rom1",71.00474,88.17127,242.3148,261.4415,123.127027340951,104.453567729604,246.466835053541,240.66699583018,2
"Pdxk",806.4254,808.3574,3112.811,4463.691,728.705298513724,705.261134142365,1090.61582268727,1187.56070806866,2
"Irgm1",1078.109,1156.321,3765.097,2939.315,994.9422766955,893.14032160727,4052.1282499784,3374.90693135491,2
"Thbs1",369413.4,382284,162726.5,130502.3,449913.140803385,440114.637897028,333386.890310423,322038.301793792,3
"Atp6v0e",9971.52507566734,10941.1734172532,16223.6596345138,17241.9563187356,12973.5465291098,12250.4407284476,15398.33127046,17485.930610434,2
"N4bp2l1",35.74891,34.20556,189.1795,275.3637,21.0855083818605,52.4914589099953,37.953736305693,48.9428855261333,2
"Dusp9",221.741647788543,208.927585070504,61.1448486069676,61.5156504750906,186.645789977313,186.722306914867,67.1325961666349,55.9445209605244,1
"Pik3r6",10.74492,17.23598,303.9715,453.7,8.77220435630205,12.9411499841987,54.1134334482967,49.261527857685,2
"Sat2",216.8262,202.7131,522.4912,435.5276,194.913053960356,172.833801565642,535.049356185971,608.640510525758,2
"Cd200",23.7017500899861,11.8208627972555,295.371421574301,310.964784701003,11.8910781063,440.6838556,336.1283117,"UBT"
"2552",4053,"Selenoo",866.4978,959.9097,1254.315,1314.468,866.8311418,946.4874887,1097.624322,1115.25727,"UBT"
"2553",4055,"Slc5a7",0,0.9583834,74.73259,28.7073,1.954397259,3.697471424,124.8066101,58.05563496,"UBT"
"2554",4057,"Slfn3",95.2391,101.3521,207.2263,213.176,46.14374987,40.76378391,84.66542319,85.54023962,"UBT"
"2555",4058,"Fkbp1b",65.56518271,58.90203614,233.847715,231.0455425,80.03358759,57.29463373,244.5472113,249.2838685,"UBT"
"2556",4060,"Heph",147.3195,118.3873,345.215,279.0444,173.5885155,164.6624023,556.2858529,464.0498097,"UBT"
"2557",4063,"Bcl2a1d",3.595176498,1.916766836,51.34946854,58.63578121,1.954397259,0,12.67221694,22.16697081,"UBT"
"2558",4064,"Slc8a3",42.09372,45.47846,132.2625,211.9722,52.06716105,76.48983032,179.3576672,288.5198948,"UBT"
"2559",4065,"Tnfrsf1b",492.8261,421.3497,1372.386,2146.455,342.3466913,341.6191992,392.5339726,449.7918255,"UBT"
"2560",4066,"2610524H06Rik",369.2864078,327.7621866,535.5810819,565.9298256,283.3734715,344.7261891,571.5932983,621.7230726,"UBT"
"2566",4075,"Hint2",246.8179,253.4452,396.2373,450.2809,270.2728841,280.3426683,409.6594479,496.5943649,"UBT"
"2567",4076,"Wdr11",1496.665,1527.074,1959.446,2189.458,1488.332949,1524.015457,1705.95182,1760.902715,"UBT"
"2568",4077,"Arsg",85.63167247,118.4338861,262.9689663,245.1117702,95.64841343,104.2640499,319.534341,297.6670739,"UBT"
"2569",4078,"Hspb7",441.1141,402.3009,1098.927,831.5917,302.3879367,261.0625853,753.1784391,944.2225541,"UBT"
"2570",4082,"Mfsd9",114.4604,117.7207,209.7069,256.6523,118.162949,128.164854,227.079649,163.1270286,"UBT"
"2571",4086,"Gm4070",19.57011,34.76054,873.6283,770.6541,10.46819996,27.49592089,246.5239228,159.6436735,"UBT"
"2572",4088,"Reep3",1694.117,1625.293,2155.567,2229.583,1697.431439,1641.912744,2123.252998,1977.457914,"UBT"
"2573",4089,"Lrmda",16.44839,10.23902,70.80866,72.87746,8.263199401,5.180338325,25.93196509,32.21743777,"UBT"
"2574",4090,"Tmub2",1296.558,1263.087,1862.258,1878.947,1327.24375,1510.7211,1941.143919,1990.614187,"UBT"
"2576",4095,"Stx2",494.7328,521.8567,864.8709,1083.679,520.6072899,484.4763589,595.4659109,667.0345261,"UBT"
"2578",4097,"Slc31a2",276.5323,293.2921,504.0066,641.7658,312.6871416,318.5391241,487.145055,501.8199079,"UBT"
"2581",4101,"Mmp3",20.67226,23.0012,95.11421,71.76826,16.6123767,12.94114998,53.48854718,59.11119196,"UBT"
"2582",4102,"Tprgl",1579.889,1687.865,2180.172,2186.296,2001.839629,1858.905235,2575.703207,2763.505175,"UBT"
"2583",4103,"Nfkbie",155.4914,182.0928,375.9276,510.5799,192.50813,178.4029962,318.833693,366.2782787,"UBT"
"2584",4104,"Acads",647.4591742,691.1523036,1015.915976,1202.591827,667.4614027,724.4348458,810.6049781,884.8256158,"UBT"
"2585",4105,"Adgrl3",347.4653672,253.7180366,1757.560094,1108.936575,267.9296032,218.9780572,2072.712995,1473.619562,"UBT"
"2586",4108,"Pcyt1b",273.4124,197.5024,819.7867,639.1507,173.2818769,188.6433153,855.3292736,759.7328278,"UBT"
"2588",4110,"Fdft1",1231.398755,1143.451269,1704.574761,1561.555426,1044.814685,1019.039562,2549.696149,2643.763229,"UBT"
"2589",4111,"Galr2",14.62931548,22.25914149,72.73694688,69.35987888,34.51199142,19.65865522,77.31663578,81.68865388,"UBT"
"2590",4112,"Paqr4",482.4822,512.9575,810.9295,994.2783,459.283356,451.5259065,600.0311935,635.5246043,"UBT"
"2591",4115,"Themis3",0.8987941,0,21.51393,17.42943,1.954397259,0,9.439155385,15.83335499,"UBT"
"2592",4116,"H1f0",5166.269,5210.731,7028.261,6407.88,4905.537121,4908.393315,9533.546939,9801.902295,"UBT"
"2593",4117,"Lnx2",268.9764,303.2058,437.3055,471.654,285.862145,264.9094569,410.5604253,395.8262487,"UBT"
"2594",4118,"Tceal1",156.3902,143.7575,362.3398,279.8962,171.9869588,174.7055248,421.6156072,460.2228517,"UBT"
"2595",4119,"Nid1",11900.42,11306.91,22140.55,18274.21,13038.38704,12712.78454,36326.53661,26819.486,"UBT"
"2596",4120,"Mid1",2308.611,2088.799,5344.12,4137.396,1903.969039,2010.174987,4630.464169,4467.846497,"UBT"
"2597",4123,"Cdk6",199.3254496,182.4309648,387.1072391,520.4692151,123.6991992,140.4894983,257.1573246,246.3640376,"UBT"
"2599",4127,"Taf7",108.7541,106.3806,236.6532,213.2543,123.1270273,118.3190856,183.5391325,182.6113609,"UBT"
"2600",4132,"Nt5m",490.4373,550.567,778.0791,757.6278,539.2048232,509.2349369,707.1630513,784.9111603,"UBT"
"2601",4139,"Etfb",1967.436048,1957.179363,2594.875273,2594.258919,2044.207914,2016.79587,2612.499564,2722.972558,"UBT"
"2602",4140,"Fndc5",4.494055869,3.833533671,71.33565671,69.71773721,15.63517808,12.02004315,72.36685795,70.72231895,"UBT"
"2604",4145,"Apln",111.4504714,77.62905684,261.5640746,317.8308608,49.83713011,39.74781781,111.1722745,136.1668529,"UBT"
"2605",4150,"Hivep3",87.62601,105.1336,235.2785,331.0662,51.51361708,53.95367452,102.5144728,159.6767138,"UBT"
"2606",4152,"Efna1",148.3010305,148.262023,306.856555,252.5675351,230.6188766,218.2103886,406.5396728,436.2575096,"UBT"
"2607",4153,"Tpcn1",1338.718,1324.117,1737.913,1954.981,1248.802196,1230.950196,1731.244703,1788.802048,"UBT"
"2608",4157,"Dhx57",1201.696232,1234.184748,1671.675236,1656.535068,1325.064612,1257.198121,1884.984753,1923.893989,"UBT"
"2609",4159,"Cyb5r4",1392.342914,1285.394278,1879.623497,2123.814322,1161.303965,1206.524564,1300.488847,1370.642815,"UBT"
"2610",4160,"Churc1",995.3492531,1034.512428,1390.995249,1406.374672,928.8099407,1010.905373,1524.165564,1987.855731,"UBT"
"2611",4162,"Anapc13",672.6571448,778.9261232,1085.543637,1153.088188,783.4349627,765.7757749,1241.639469,1432.215807,"UBT"
"2612",4164,"Tmc8",19.06472,34.14136,282.6445,429.6533,13.90166142,16.7844462,42.61686856,61.97261892,"UBT"
"2613",4167,"Plscr2",67.45127,42.74598,264.3128,200.8299,51.40418928,63.9467243,328.1306926,185.7692252,"UBT"
"2616",4173,"Trim47",372.7281,393.3581,614.2729,752.2167,314.7444391,314.1984517,465.5677347,473.4288709,"UBT"
"2617",4175,"Aldh7a1",640.1123909,639.0821687,873.9192397,904.2052735,641.7374411,654.7758993,984.5233598,1077.831438,"UBT"
"2618",4176,"Erap1",85.28800851,62.5340877,196.7372097,179.4551793,69.92461232,69.58588445,178.0732071,179.6296997,"UBT"
"2619",4178,"Pyurf",378.9474,330.3825,573.0876,666.4195,297.0053977,310.4459911,496.0635651,548.8896396,"UBT"
"2620",4180,"Adcy9",281.5045685,299.6479715,504.1103483,638.9755053,274.4178667,240.7326748,393.3851726,420.7327175,"UBT"
"2621",4181,"Fam102a",10.36971481,11.56572427,45.07845496,45.87275946,11.24611183,9.44630191,33.99931459,38.18852779,"UBT"
